,X,Y,Z,azimuth,dis,laser_id,reflectivity
12023,-8.145529069155572,-14.96480570887877,-2.0920091488927617,20856,8583,8,120
12024,-8.099996154266575,-14.881153533693125,2.6834768133001203,20856,8577,9,120
12025,-8.140228389993858,-14.955067405435654,-1.4896659550429732,20856,8546,10,120
12026,-8.099095519493517,-14.879498905211776,3.29298164220841,20856,8629,11,120
12027,-8.133388504404884,-14.942501302234628,-0.8915953505547911,20856,8518,12,120
12028,-8.103503269748622,-14.887596737239738,3.913248541365876,20856,8698,13,120
12029,-8.12705766978888,-14.930870417463458,-0.29672581424669425,20856,8501,14,120
12030,-3.855323852704107,-7.079982046458017,-2.160103750425638,20857,4173,0,120
12031,-8.133488748438971,-14.936476548818687,0.29686543349819255,20857,8505,1,120
12032,-4.642043191731257,-8.524726770563825,-2.240962403373583,20857,4981,2,120
12033,-8.14268241251032,-14.953359949293763,0.8923280539421923,20857,8525,3,120
12034,-5.833331165133997,-10.712428189716197,-2.3709925765489457,20857,6213,4,120
12035,-8.137121470489696,-14.9431477411443,1.4886200861300016,20857,8540,5,120
12036,-7.450758215720868,-13.682698630571291,-2.467597251544602,20857,7887,6,120
12037,-8.134850108854948,-14.938976574153036,2.0885968072774177,20857,8569,7,120
12038,-8.179468845593911,-15.020915178305817,-2.1000525255575013,20857,8616,8,120
12039,-8.142270199226344,-14.952602953834662,2.6966173083634994,20857,8619,9,120
12040,-8.191432468594837,-15.042885378292448,-1.4985558408032345,20857,8597,10,120
12041,-8.132675768934602,-14.934983579482005,3.3055750359032623,20857,8662,11,120
12042,-8.178023086910658,-15.018260162563426,-0.8962009147041701,20857,8562,12,120
12043,-8.16982885101871,-15.003212128930988,-0.2981918163874261,20857,8543,14,120
12044,-3.9109092805788417,-7.067098188510673,-2.1642448551472784,20896,4181,0,160
12045,-8.278540177329457,-14.959502277705264,0.2984361500775481,20896,8550,1,160
12046,-4.699017602436977,-8.4912270787951,-2.2405125012648957,20896,4980,2,160
12047,-8.284894252372478,-14.970984229600488,0.8967242742665995,20896,8567,3,160
12048,-5.911816286081417,-10.6827806959486,-2.3732822844934645,20896,6219,4,160
12049,-8.28302374705296,-14.967604185777734,1.496638414462786,20896,8586,5,160
12050,-7.515982285619038,-13.581543570786957,-2.4585240525722685,20896,7858,6,160
12051,-8.275755619209582,-14.954470520578473,2.0985900934366395,20896,8610,7,160
12052,-8.332465210560729,-15.056945986398933,-2.1129706759584472,20896,8669,8,160
12053,-8.2859448384217,-14.972882661456783,2.7103835412870403,20896,8663,9,160
12054,-8.334153523269334,-15.059996804208458,-1.5058769231940377,20896,8639,10,160
12055,-8.279774859586611,-14.961733375416031,3.3238926994594107,20896,8710,11,160
12056,-8.315840513149404,-15.026904796350486,-0.900073775466148,20896,8599,12,160
12057,-8.316301939541837,-15.02773860388427,-0.2997974377796562,20896,8589,14,160
12058,-3.9177568350052674,-7.076556252562716,-2.167350683688509,20897,4187,0,160
12059,-8.328610204739817,-15.043781710211718,0.3001464859084018,20897,8599,1,160
12060,-4.708994408227796,-8.505750924886708,-2.244561620243085,20897,4989,2,160
12061,-8.324267329932951,-15.035937272906668,0.9007018069410633,20897,8605,3,160
12062,-5.915582503797309,-10.685183924831613,-2.3740455204749704,20897,6221,4,160
12063,-8.330991759616268,-15.048083459340502,1.5048310542810661,20897,8633,5,160
12064,-7.502087390971426,-13.550852099726955,-2.4532052807609004,20897,7841,6,160
12065,-8.324516707411183,-15.036387717849312,2.1102895504035337,20897,8658,7,160
12066,-8.372590839470616,-15.12322294375512,-2.1224764847440487,20897,8708,8,160
12067,-8.32874260150571,-15.044020855518829,2.7235240363504194,20897,8705,9,160
12068,-8.379242609608253,-15.135237886882146,-1.5135466285558317,20897,8683,10,160
12069,-8.332784034845815,-15.051320805867128,3.344118452969324,20897,8763,11,160
12070,-8.3596039861739,-15.099765082083657,-0.301263439920388,20897,8631,14,160
12071,-3.9658342944958287,-7.049725197659532,-2.167350683688509,20936,4187,0,200
12072,-8.472975230208268,-15.06168501857135,0.3016473928620082,20936,8642,1,200
12073,-4.772514432351062,-8.48369164002509,-2.2472610328952114,20936,4995,2,200
12074,-8.477340919429011,-15.069445531749455,0.9061447463903294,20936,8657,3,200
12075,-5.993952088903424,-10.654937129711408,-2.376335228419489,20936,6227,4,200
12076,-8.472301402522637,-15.060487212596232,1.5118035137008785,20936,8673,5,200
12077,-7.580591355508359,-13.475370356814466,-2.448825115739774,20936,7827,6,200
12078,-8.470470189543967,-15.057232021552085,2.121257791309997,20936,8703,7,200
12079,-8.524973961877011,-15.154118726505198,-2.1349071577713734,20936,8759,8,200
12080,-8.47065951134229,-15.057568562757035,2.7363516624837185,20936,8746,9,200
12081,-8.519190652761434,-15.143838231413783,-1.5201704650046537,20936,8721,10,200
12082,-8.477394579568404,-15.069540918800126,3.36090964456246,20936,8807,11,200
12083,-8.501408032994203,-15.112227585747764,-0.30265963243537064,20936,8671,14,200
12084,-3.9661171713953283,-7.047349369462698,-2.166833045598304,20937,4186,0,200
12085,-8.514833686874963,-15.129913015950263,0.3030435853769909,20937,8682,1,200
12086,-4.779729571752804,-8.493048169790644,-2.249960445547338,20937,5001,2,200
12087,-8.523071138023072,-15.144550051026606,0.9107503105397086,20937,8701,3,200
12088,-6.0054403672969014,-10.671000012570508,-2.38015140832702,20937,6237,4,200
12089,-8.514993484312935,-15.130196958235643,1.5189502846061866,20937,8714,5,200
12090,-7.558722670991995,-13.431010014920505,-2.4410033924877625,20937,7802,6,200
12091,-8.521777223109941,-15.142250908047938,2.1334447256505116,20937,8753,7,200
12092,-8.568509235758093,-15.225288500140511,-2.145144182617406,20937,8801,8,200
12093,-8.519790716316791,-15.13872110628184,2.7513693711275806,20937,8794,9,200
12094,-8.56873741840029,-15.225693955332606,-1.5285374163084289,20937,8769,10,200
12095,-8.51853951089878,-15.136497853328729,3.3761743641925834,20937,8847,11,200
12096,-8.55308276701642,-15.197877379878166,-0.304404873079099,20937,8721,14,200
12097,-4.02166598227654,-7.033606327172588,-2.170974150319944,20976,4194,0,240
12098,-8.663280590715491,-15.151458486474072,0.30464920676922097,20976,8728,1,240
12099,-4.835494158328002,-8.456933633202771,-2.249060641329962,20976,4999,2,240
12100,-8.675527355224089,-15.172877202179125,0.9159839061640028,20976,8751,3,240
