,X,Y,Z,azimuth,dis,laser_id,reflectivity
0,-8.903622065901258,16.095669159453017,-4.246626003903484,33105,9439,2,81
1,-8.992743677188933,16.25678021736028,-3.6112510464964873,33105,9463,4,81
2,-9.084604884921157,16.422843825777377,-2.972567704694467,33105,9501,6,81
3,-9.1696430880639,16.576573035482035,-2.325998288230645,33105,9543,8,81
4,-9.27375202419052,16.764777676248876,-1.6761792445229617,33105,9616,10,81
5,-9.398895505153938,16.99100786123883,-1.0176203331877998,33105,9722,12,81
6,-9.464565495875812,17.109723866538708,-0.3412992602875164,33105,9778,14,81
7,-8.804044070862899,15.922215691694195,-4.875115533551082,33106,9418,0,81
8,-8.895154810519323,16.086990519825783,-4.243926591251357,33106,9433,2,81
9,-8.974706101813,16.230859951684113,-3.605145158644438,33106,9447,4,81
10,-9.070267957430682,16.40368467459513,-2.968813277533502,33106,9489,6,81
11,-9.160025778423762,16.566012733651316,-2.3242921174229725,33106,9536,8,81
12,-9.258292522818516,16.743729279250175,-1.6739131952115227,33106,9603,10,81
13,-9.675236982689162,17.497778164976243,-1.0478705158962214,33106,10011,12,81
14,-9.547699058088137,17.26712435088538,-0.34440578863335286,33106,9867,14,81
15,-8.682535932280409,15.958016451770806,-4.86786860028821,33145,9404,0,121
16,-8.77427268833863,16.126623489372168,-4.238527765947104,33145,9421,2,121
17,-8.857451061994281,16.27950069778008,-3.602473832709166,33145,9440,4,121
18,-8.94990561164886,16.449426999949885,-2.9659974571627776,33145,9480,6,121
19,-9.031873556201802,16.60007950722377,-2.3203922984340077,33145,9520,8,121
20,-9.12792034218216,16.776608139269605,-1.6709498999581025,33145,9586,10,121
21,-9.560682872449856,17.572001516456364,-1.0483938754586508,33145,10016,12,121
22,-9.662181608426122,17.758550528309147,-0.35288765816187256,33145,10110,14,121
23,-8.667751796229217,15.937469292683387,-4.861139305115545,33146,9391,0,121
24,-8.764940551283853,16.116171087069244,-4.23537845118629,33146,9414,2,121
25,-8.844291746847272,16.262074808398676,-3.598276034810882,33146,9429,4,121
26,-8.931934028552902,16.423223420664183,-2.96099155428149,33146,9464,6,121
27,-9.01949193956468,16.584216899813967,-2.317954911565905,33146,9510,8,121
28,-9.116424958757692,16.76244847048582,-1.6693810965886444,33146,9577,10,121
29,-9.734149273447942,17.89826344629104,-1.06775817926854,33146,10201,12,121
30,-9.784239254140987,17.99036432180455,-0.35746018864844087,33146,10241,14,121
31,-8.555423276429869,15.989285769449637,-4.859068752754725,33185,9387,0,161
32,-9.292680067123136,17.36714974309293,0.34381240681448516,33185,9850,1,161
33,-8.641248359169227,16.149684820410315,-4.228629919555975,33185,9399,2,161
34,-8.722280557074393,16.301126417975897,-3.593696618921845,33185,9417,4,161
35,-8.809687230289766,16.4644813135832,-2.9575499960506044,33185,9453,6,161
36,-8.899842972700682,16.632973962349794,-2.316248740758233,33185,9503,8,161
37,-8.996476445916073,16.813572884017653,-1.6683352276756727,33185,9571,10,161
38,-9.710091165593493,18.14725203857719,-1.0786440581670722,33185,10305,12,161
39,-9.790805455492784,18.29809949581913,-0.36224214801225657,33185,10378,14,161
40,-8.54169911445381,15.970336697988628,-4.852857095672264,33186,9375,0,161
41,-8.625562460818253,16.127135229535337,-4.222331290034346,33186,9385,2,161
42,-8.7120279412894,16.28879894741799,-3.5906436749958206,33186,9409,4,161
43,-8.799360364621192,16.45208358043672,-2.955047044609961,33186,9445,6,161
44,-8.88383269490204,16.610020723641174,-2.312836399142889,33186,9489,8,161
45,-8.986964125944757,16.802844616853537,-1.6671150472772054,33186,9564,10,161
46,-9.9179233282603,18.5434505213523,-1.1020905665639111,33186,10529,12,161
47,-9.948883760929796,18.601336959099864,-0.3682108710138075,33186,10549,14,161
48,-8.42739845361458,16.017849791747192,-4.849751267131033,33225,9369,0,201
49,-8.510145390567521,16.17512584961187,-4.21963187738222,33225,9379,2,201
50,-8.587240840548692,16.321660197574957,-3.584919405134524,33225,9394,4,201
51,-8.680733253717126,16.499360046353036,-2.952856962099398,33225,9438,6,201
52,-8.760399774030116,16.650781195219842,-2.3101552735879753,33225,9478,8,201
53,-8.86032357062899,16.840705093247397,-1.6648489979657664,33225,9551,10,201
54,-9.836111015370362,18.695371963998745,-1.1071148183632338,33225,10577,12,201
55,-9.907699001150556,18.831438344321498,-0.3714221137982677,33225,10641,14,201
56,-8.411114686481831,15.993673079338558,-4.841986695777958,33226,9354,0,201
57,-8.500065683451258,16.162812749719784,-4.2160326605127185,33226,9371,2,201
58,-8.576167694325303,16.3075201669847,-3.581484843217746,33226,9385,4,201
59,-8.66865885058173,16.483391424366644,-2.9497282727985934,33226,9428,6,201
60,-8.751949644046364,16.64176825916751,-2.3086928414671135,33226,9472,8,201
61,-8.842546135364023,16.814036825021038,-1.6620600141978412,33226,9535,10,201
62,-10.062470053139405,19.1337132353217,-1.132968780747248,33226,10824,12,201
63,-9.81971131677274,18.67210927302621,-0.3682457758266821,33226,10550,14,201
64,-8.294067329563843,16.03511164314469,-4.837327952966113,33265,9345,0,241
65,-8.384481045583051,16.20991056541433,-4.213333247860592,33265,9365,2,241
66,-8.460458267559586,16.356799080821858,-3.579576753263981,33265,9380,4,241
67,-8.537201732271285,16.505168990980106,-2.9431580252669036,33265,9407,6,241
68,-8.632086842181328,16.68861256217663,-2.3069866706594415,33265,9465,8,241
69,-8.713247002899168,16.845521372579856,-1.659271030429916,33265,9519,10,241
70,-9.96044419988135,19.256756475933916,-1.1362136100343105,33265,10855,12,241
71,-9.719030380527341,18.79002557157519,-0.36925801540004455,33265,10579,14,241
72,-8.286832342560356,16.027978698359043,-4.834739762515087,33266,9340,0,241
73,-8.36643679698258,16.181945672352352,-4.2056849120129005,33266,9348,2,241
74,-8.451291694440812,16.34606779196214,-3.576905427328709,33266,9373,4,241
