,X,Y,Z,azimuth,dis,laser_id,reflectivity
0,-0.06323183475852392,-0.7452082378190118,0.013054400015088067,18485,374,1,53
1,-0.07496622828978063,-0.8835019748060412,-0.20470545945291715,18485,455,2,53
2,-0.06568774289199836,-0.7741519333385403,0.0407173739570103,18485,389,3,53
3,-0.07469463714702661,-0.8803011827102262,-0.17172809583889032,18485,450,4,53
4,-0.06434842485794746,-0.7583676241239522,0.06658698745921084,18485,382,5,53
5,-0.07515584680121688,-0.8857366921332374,-0.1407910185362078,18485,450,6,53
6,-0.06545542521522382,-0.7714139921229406,0.09505808785601504,18485,390,7,53
7,-0.07619682832746569,-0.8980050062149104,-0.11065736381187391,18485,454,8,53
8,-0.06563610620639607,-0.7735433777963606,0.12295748952162147,18485,393,9,53
9,-0.06704364684152642,-0.7901317130924946,-0.0693759712271359,18485,398,10,53
10,-0.06689319726722606,-0.7883586147382693,0.15379205027349513,18485,403,11,53
11,-0.06535001670746365,-0.7701717177429693,-0.040508030132038526,18485,387,12,53
12,-0.06590437651848846,-0.7767050327965198,0.179960843475092,18485,400,13,53
13,-0.06356997291231282,-0.7491933086094879,-0.0131242096408372,18485,376,14,53
14,-0.06598655794326491,-0.7776735682656073,0.20912578844283677,18485,404,15,53
15,-0.07610609717777764,-0.8950813079485836,-0.2407017119453443,18486,465,0,53
16,-0.06336189716841693,-0.7451971904318111,0.013054400015088067,18486,374,1,53
17,-0.07446002797012506,-0.8757219420896578,-0.20290585101816624,18486,451,2,53
18,-0.06649969860842145,-0.7821007700548939,0.04113606160695385,18486,393,3,53
19,-0.07484827754905712,-0.8802881326290206,-0.17172809583889032,18486,450,4,53
20,-0.06414318826927479,-0.7543859293946157,0.06623836448822021,18486,380,5,53
21,-0.073971583678305,-0.8699773648245662,-0.1382880670955641,18486,442,6,53
22,-0.06508552242465765,-0.7654686904295752,0.09432687179558415,18486,387,7,53
23,-0.07668991789572063,-0.9019476042270963,-0.1111448411854945,18486,456,8,53
24,-0.0662731835669882,-0.7794367340962177,0.12389609631186285,18486,396,9,53
25,-0.06751914554660504,-0.7940904519943324,-0.06972459419812653,18486,400,10,53
26,-0.06653180226582855,-0.7824783401146851,0.15264719630123585,18486,400,11,53
27,-0.06480759431813082,-0.7621999871018431,-0.040089342482094975,18486,383,12,53
28,-0.0657097364348332,-0.7728100508906515,0.17906103925771655,18486,398,13,53
29,-0.06403956451781177,-0.7531672138588893,-0.013194019266586334,18486,378,14,53
30,-0.06546761047550766,-0.7699624154396418,0.2070552360820166,18486,400,15,53
31,-0.08219691225123775,-0.8945425386659613,-0.2407017119453443,18525,465,0,93
32,-0.06806683579761931,-0.7407660266757117,0.012984590389338933,18525,372,1,93
33,-0.07934922991346177,-0.863551435496998,-0.20020643836603985,18525,445,2,93
34,-0.07127345072259665,-0.7756633649935534,0.040822045869496185,18525,390,3,93
35,-0.0811977104933499,-0.883668304431852,-0.1724913318203965,18525,452,4,93
36,-0.0698235253725393,-0.7598839413145707,0.06676129894470616,18525,383,5,93
37,-0.0800723225628905,-0.8714207959947936,-0.13860093602564455,18525,443,6,93
38,-0.06993107619445006,-0.761054408460266,0.09383939442196355,18525,385,7,93
39,-0.08246417816176708,-0.8974511725739239,-0.11065736381187391,18525,454,8,93
40,-0.07175781502814342,-0.7809346636793072,0.12420896524194332,18525,397,9,93
41,-0.07219351448440095,-0.7856763466333422,-0.06902734825614527,18525,396,10,93
42,-0.07059889430063387,-0.7683222204462784,0.14997587036596421,18525,393,11,93
43,-0.06871491659409318,-0.7478190390707078,-0.03935663909469376,18525,376,12,93
44,-0.07132515048401059,-0.7762260094355038,0.179960843475092,18525,400,13,93
45,-0.06879873725780876,-0.7487312527689989,-0.0131242096408372,18525,376,14,93
46,-0.07070702129138731,-0.7694989579922249,0.2070552360820166,18525,400,15,93
47,-0.08270724474009247,-0.898375612001679,-0.2417369881257544,18526,467,0,93
48,-0.06801279991095857,-0.7387628609315323,0.012949685576464365,18526,371,1,93
49,-0.08021455312616636,-0.8712997087814768,-0.2020060468007908,18526,449,2,93
50,-0.07085952975216561,-0.7696843681263923,0.040508030132038526,18526,387,3,93
51,-0.08171190279944651,-0.8875640932781529,-0.17325456780190268,18526,454,4,93
52,-0.07032145533697333,-0.7638397418960075,0.06710992191569679,18526,385,5,93
53,-0.08131097386107249,-0.8832091570024636,-0.1404781496061273,18526,449,6,93
54,-0.06969993584740217,-0.7570887256631598,0.09335191704834297,18526,383,7,93
55,-0.08171089084982656,-0.8875531013649053,-0.10943867037782244,18526,449,8,93
56,-0.07243739319471937,-0.7868233024520835,0.1251475720321847,18526,400,9,93
57,-0.07342655855964487,-0.7975677304992077,-0.07007321716911717,18526,402,10,93
