,X,Y,Z,azimuth,dis,laser_id,reflectivity
4755,-11.6666416811393,-7.315633370069547,1.6908152704030162,23791,6937,7,239
4756,-5.571801050830979,-3.493829228058297,-0.8075062694025072,23791,3313,8,239
4757,-8.326001165685204,-5.220865921115397,1.5565229271502974,23791,4975,9,239
4758,-6.4143296808807815,-4.022141550463437,-0.6623836448822021,23791,3800,10,239
4759,-8.276570206996809,-5.189869960085758,1.898931121987374,23791,4976,11,239
4760,-7.5603347621745325,-4.740750490732452,-0.46767410498694606,23791,4468,12,239
4761,-8.35241505366446,-5.2374288983298865,2.276054767851226,23791,5059,13,239
4762,-8.248919768847895,-5.172531597123411,-0.16995153388626683,23791,4869,14,239
4763,-8.217835710678758,-5.153040163390005,2.599060850919513,23791,5021,15,239
4764,-0.46323481256188537,-0.2903613706368992,-0.14649157952802674,23792,283,0,239
4765,-8.217629644349094,-5.150912975912948,0.16928834244165009,23792,4850,1,239
4766,-3.8389978247258405,-2.4063318214249128,-1.0460224026989724,23792,2325,2,239
4767,-4.49811297365706,-2.819473435270365,0.2782179433874894,23792,2658,3,239
4768,-4.153709260981426,-2.603596883350869,-0.9529001229104647,23792,2497,4,239
4769,-8.219681252544456,-5.152198949573521,0.8487226228766952,23792,4869,5,239
4770,-4.798644708765863,-3.007850483280805,-0.8969952225406838,23792,2867,6,239
4771,-11.679692205603239,-7.320977062756922,1.6925214412106881,23792,6944,7,239
4772,-5.587548604120674,-3.502345305656466,-0.8096999175837999,23792,3322,8,239
4773,-8.30180598377352,-5.203675757611718,1.5518298931990901,23792,4960,9,239
4774,-6.440354072387985,-4.036894432660296,-0.6649983171646318,23792,3815,10,239
4775,-8.292447203040613,-5.197809556869877,1.9023656839041518,23792,4985,11,239
4776,-7.58993103342811,-4.757463640777874,-0.46945352749920616,23792,4485,12,239
4777,-8.302142392568397,-5.203886622849231,2.2621078024819066,23792,5028,13,239
4778,-8.243044993764604,-5.166843634601337,-0.16981191463476858,23792,4865,14,239
4779,-8.21546121642439,-5.149553778185855,2.5980255747391032,23792,5019,15,239
4780,-0.46520049312782236,-0.2872015291063311,-0.14649157952802674,23831,283,0,23
4781,-8.249097063068913,-5.092757478244909,0.16921853281590093,23831,4848,1,23
4782,-3.8602627102575258,-2.383216203585328,-1.0473721090250354,23831,2328,2,23
4783,-8.247544175731987,-5.091798769850821,0.5079727912940127,23831,4853,3,23
4784,-4.191381484710794,-2.587639500085711,-0.9574795387995018,23831,2509,4,23
4785,-8.256255799594816,-5.097177078196072,0.8488969343621906,23831,4870,5,23
4786,-4.797156077384638,-2.9616274727551395,-0.8929279264496378,23831,2854,6,23
4787,-11.94546099728993,-7.374787247611631,1.7237199931224059,23831,7072,7,23
4788,-5.6298390135700425,-3.475702191217416,-0.8123810431387131,23831,3333,8,23
4789,-11.683613137316263,-7.213129839916248,2.1747519329892895,23831,6951,9,23
4790,-6.4998941962313195,-4.0128494697748955,-0.6683102353890429,23831,3834,10,23
4791,-8.279189572828498,-5.111335736319165,1.8912987621723123,23831,4956,11,23
4792,-7.645930609235154,-4.720379696179444,-0.47091893427400855,23831,4499,12,23
4793,-8.276018551071871,-5.1093780378412275,2.2454614244604607,23831,4991,13,23
4794,-8.257604795188415,-5.098009909637488,-0.16939305688027376,23831,4853,14,23
4795,-8.242103436547355,-5.0884398125058095,2.5954373842880782,23831,5014,15,23
4796,-0.4422346808212966,-0.2729164992545843,-0.13924464626515617,23832,269,0,23
4797,-8.255090980510758,-5.094468229504344,0.16932324725452463,23832,4851,1,23
4798,-3.867312069542511,-2.3866361398531826,-1.0491717174597863,23832,2332,2,23
4799,-8.239934454409688,-5.0851146753310665,0.5074494317315833,23832,4848,3,23
4800,-4.205198798222121,-2.5951563376915017,-0.9605324827255265,23832,2517,4,23
4801,-8.235103638103451,-5.08213343136261,0.8466308850507515,23832,4857,5,23
4802,-4.807759113754272,-2.9670146722738697,-0.8948051400301206,23832,2860,6,23
4803,-12.11229961293744,-7.474869230396987,1.7476063844298149,23832,7170,7,23
4804,-5.642270670461792,-3.482017186823701,-0.8140872139463851,23832,3340,8,23
4805,-6.5141585706389655,-4.020085782024943,-0.6697047272730053,23832,3842,10,23
4806,-8.291776573530548,-5.117108027001559,1.8939700881075838,23832,4963,11,23
4807,-7.697744047859217,-4.750512451438614,-0.4740590916485852,23832,4529,12,23
4808,-8.268618344227685,-5.102816377919369,2.2432119139170217,23832,4986,13,23
4809,-8.244880602056199,-5.088167093784487,-0.1691138183772772,23832,4845,14,23
4810,-8.22326347014173,-5.074826502867771,2.5892257272056174,23832,5002,15,23
4811,-0.4539872823921209,-0.27592007855285405,-0.1423504748063864,23871,275,0,63
4812,-8.26394383986361,-5.022581296632188,0.16879967506140614,23871,4836,1,63
4813,-3.8551576575437507,-2.3430511050843696,-1.041523381612095,23871,2315,2,63
4814,-8.281183604775507,-5.033059117208261,0.507868119381527,23871,4852,3,63
4815,-4.21269972464513,-2.560354626717721,-0.958242774781008,23871,2511,4,63
4816,-8.25077703220048,-5.014578899328109,0.844713458710303,23871,4846,5,63
4817,-4.807586723551349,-2.9219093967178686,-0.8910507128691549,23871,2848,6,63
4818,-12.156113008151996,-7.388126906184194,1.7466314296825738,23871,7166,7,63
4819,-5.689590152015322,-3.4579650632628782,-0.8174995555617293,23871,3354,8,63
4820,-11.811335781140727,-7.178581477821252,2.1891439037729907,23871,6997,9,63
4821,-6.589043977427953,-4.004626566322695,-0.6745854488668742,23871,3870,10,63
4822,-8.331448360249986,-5.063608552879411,1.895114942079843,23871,4966,11,63
4823,-7.770863345536456,-4.72290151703405,-0.4765712175482465,23871,4553,12,63
4824,-8.24987085765518,-5.014028153169749,2.2288150464390144,23871,4954,13,63
4825,-8.269070355893302,-5.025697041853424,-0.16890438950002984,23871,4839,14,63
4826,-8.24110732255079,-5.008701935039444,2.584049346303567,23871,4992,15,63
4827,-0.4243167497535681,-0.25778580191252715,-0.13303298918269565,23872,257,0,63
4828,-8.256275220211625,-5.015947472469258,0.1686251509970333,23872,4831,1,63
4829,-3.9405055852375344,-2.393981366093145,-1.0644683891551692,23872,2366,2,63
4830,-8.29230353961022,-5.037835812284082,0.5084961508564423,23872,4858,3,63
4831,-4.246704045791455,-2.5800065836791024,-0.9658751345960699,23872,2531,4,63
