,X,Y,Z,azimuth,dis,laser_id,reflectivity
0,-6.365035975116175,21.57092607187996,-5.192320236365092,34356,11541,2,52
1,-10.974106087650943,37.19093372718379,-7.537336935364273,34356,19751,4,52
2,-5.863353716694944,19.87073915223248,-3.2813693386838825,34356,10488,6,52
3,-7.401151837736781,25.098430434755773,-7.011407931827287,34357,13545,0,52
4,-7.163802073009576,24.29354131893768,-5.847377706614427,34357,12997,2,52
5,-5.8194827564338265,19.734750256559963,-3.999356543092379,34357,10480,4,52
6,-6.546121271353312,22.784006596436036,-6.351937004906064,34397,12271,0,93
7,-5.380725211897727,18.72780439586066,-4.498571184768613,34397,9999,2,93
8,-5.6837360485058,19.78244432901953,-4.000883015055392,34397,10484,4,93
9,-6.178671986822017,21.505086366336794,-3.54386637102139,34397,11327,6,93
10,-6.538412641665471,22.77215096004478,-6.348313538274629,34398,12264,0,93
11,-5.108556795932008,17.792212410028306,-4.273620130424748,34398,9499,2,93
12,-7.233638114481638,25.193500037548947,-5.094981794544499,34398,13351,4,93
13,-6.171647644722201,21.494772437920016,-3.541989157440907,34398,11321,6,93
14,-6.957007736266809,24.850208717699264,-6.914609608958944,34436,13358,0,132
15,-4.999899457083566,17.85948065406503,-4.281718368381126,34436,9517,2,132
16,-6.026291495148633,21.5257201264087,-3.5404248127905054,34436,11316,6,132
17,-6.945904114740349,24.827237172090598,-6.907880313786279,34437,13345,0,132
18,-7.84563603145006,28.043212705073707,-6.722887210120749,34437,14943,2,132
19,-7.993991577616033,28.573490444243927,-5.767392694251443,34437,15113,4,132
20,-6.025195526849206,21.536283237174594,-3.541989157440907,34437,11321,6,132
21,-6.704871493127965,24.59318388428209,-6.8302346002555225,34475,13195,0,171
22,-7.2222449146797345,26.490887621945664,-6.339120711410116,34475,14090,2,171
23,-7.771261168056329,28.50465592288758,-5.742969142843245,34475,15049,4,171
24,-5.88223002063628,21.575769900351098,-3.541989157440907,34475,11321,6,171
25,-6.927063213603092,25.42565966185921,-7.061101188486971,34476,13641,0,171
26,-7.675061712369128,28.17117456056251,-6.740883294468259,34476,14983,2,171
27,-6.212925625673642,22.80443062113407,-4.594298990676446,34476,12039,4,171
28,-5.86911769318284,21.542489851863724,-3.5363575166994594,34476,11303,6,171
29,-7.9909518979920575,29.33064374721549,-3.732614249812857,34476,15314,8,171
30,-8.1261186793955,29.82677096239724,-2.7046170089453283,34476,15516,10,171
31,-10.164666499876704,38.282280269922445,-10.613133763473966,34513,20503,0,209
32,-6.064524868929274,22.84028115817486,-4.59353575469494,34513,12037,4,209
33,-5.720756132202482,21.545575510176292,-3.530725875958011,34513,11285,6,209
34,-7.802905845743506,29.387390969511145,-3.733345465873288,34513,15317,8,209
35,-7.91595348272972,29.81315223998777,-2.6986904184384874,34513,15482,10,209
36,-8.029610384730418,30.24120813115297,-1.6397901810039162,34513,15666,12,209
37,-11.946005607728866,45.02285922399839,-10.75401010396281,34514,23903,2,209
38,-6.062552365223784,22.84892964565432,-4.595062226657952,34514,12041,4,209
39,-5.701797593870878,21.489294314954396,-3.5213398080555973,34514,11255,6,209
40,-7.813558540952208,29.448232135447856,-3.740901365164407,34514,15348,8,209
41,-7.923524094138322,29.86267724648851,-2.7030482055758704,34514,15507,10,209
42,-8.018185617401048,30.21944356451448,-1.6385341180540853,34514,15654,12,209
43,-6.386809501928467,24.7315704822501,-6.844210828691058,34552,13222,0,248
44,-6.716000515263644,26.00629313461103,-6.201000764042982,34552,13783,2,248
45,-5.585328982855915,21.628006497508096,-3.537921861349861,34552,11308,6,248
46,-7.843556535053501,30.372515607302304,-1.6439770575033514,34552,15706,12,248
47,-7.845052278837071,30.400222522792248,-7.248372873068019,34553,16111,2,248
48,-10.914787717696337,43.550087935981885,-10.365294682056613,34593,23039,2,32
49,-6.015493260950789,24.695275864493755,-6.810564352827731,34631,13157,0,71
50,-9.142477613720747,37.53241786860667,-8.918409500516873,34631,19823,2,71
51,-11.366741857467645,46.69908637057393,-12.878318046211227,34632,24879,0,71
52,-9.128552830448074,37.50371763632313,-8.911211066777868,34632,19807,2,71
53,-6.159790575087802,26.11882577348193,-7.190510711038232,34673,13891,0,112
54,-8.669073239956449,39.10366238234073,-10.732190524221124,34750,20733,0,190
55,-6.567240170659812,29.622906083386273,-3.7255458278953584,34750,15285,8,190
56,-6.5552008685484635,29.59304202945977,-3.7216460089063936,34751,15269,8,190
57,-1.3843530372023158,8.064893420859573,1.5905837854588776,35026,4168,11,209
58,-1.3377183636985321,8.124495959334165,1.6005058532184577,35065,4194,11,249
59,-0.7103677321730233,8.771585523480518,1.393831083508457,35537,4455,9,209
60,-0.11369425290198122,9.440414389164767,1.1592211944697628,35931,4756,7,91
61,-0.04778549208185211,9.440978062099212,1.1592211944697628,35971,4756,7,131
62,0.7265778470615036,10.312945467937213,0.9045022982351965,403,5189,5,147
63,4.877097942079241,46.32471066663269,-10.75401010396281,601,23903,2,89
64,4.807998407434884,45.59195358147021,-12.28406951865584,602,23731,0,89
65,1.572437068067934,11.202657749705237,0.5928617123200677,799,5664,3,30
66,9.294772913729114,60.10997140234476,-16.29783527010573,879,31485,0,111
67,9.30881049253863,60.13125757050195,-16.304046927188192,880,31497,0,111
68,9.613607712939771,59.42191750232296,-16.129085252698886,919,31159,0,150
69,9.987379483400737,59.17454399506778,-13.854735437038647,958,30795,2,190
70,9.991214165735842,59.134369832499615,-13.845737394864893,959,30775,2,190
71,10.81095502563505,61.50025685968306,-16.731615989697556,997,32323,0,228
72,10.35619432199226,58.91326061213565,-13.809745226169873,997,30695,2,228
73,10.732152630240407,58.647834736586546,-13.764755015301098,1037,30595,2,13
74,10.637755931184108,58.07474006265737,-13.630684186912156,1038,30297,2,13
75,11.035782966849071,58.07183222943133,-13.646880662824914,1076,30333,2,52
76,10.981826938596557,57.73296845832879,-13.567697891695873,1077,30157,2,52
77,11.55668946733959,60.75509951405985,-12.021348326713076,1077,31501,4,52
78,11.778661708807173,59.76024745393731,-11.839698163114607,1115,31025,4,91
79,11.002268196957147,55.769830354514625,-15.231500804283346,1116,29425,0,91
80,11.789851633830445,59.76204303994954,-11.840461399096112,1116,31027,4,91
81,12.100842799976895,61.33843840381977,-9.902301637046614,1116,31650,6,91
82,11.365377931933303,55.614154143257416,-15.209760004494733,1155,29383,0,131
83,12.171205015482666,59.55730428799726,-11.816037847687914,1155,30963,4,131
84,12.49118167515108,61.1230446777686,-9.881026549801144,1155,31582,6,131
85,10.752072316340769,52.566298080549366,-12.387154758499271,1156,27533,2,131
86,12.143043949881909,59.36668291419568,-11.778639284594112,1156,30865,4,131
87,10.972819555363753,51.93497457602818,-14.223141804563925,1193,27477,0,169
88,4.709938219558042,22.292403557100272,0.39770543789281665,1193,11394,1,169
89,11.089692760180883,52.48814205410172,-12.38535515006452,1193,27529,2,169
90,12.533466468868603,59.32160454529722,-11.785508408427667,1193,30883,4,169
91,10.976288294205826,51.906597887846566,-14.215894871301055,1194,27463,0,169
92,4.708036945111971,22.264191136456866,0.39721677051257276,1194,11380,1,169
93,11.100466178248315,52.493832053057005,-12.387154758499271,1194,27533,2,169
94,11.397003433133612,52.14019855262778,-14.30078751809468,1233,27627,0,209
95,4.859047231181969,22.229675449063627,0.39718186569969816,1233,11379,1,209
96,11.436713558303506,52.3218685699315,-12.364659653064884,1233,27483,2,209
97,13.046240564834504,59.6853003867866,-11.875570254245396,1233,31119,4,209
98,11.420140705760419,52.20237406358645,-14.318387213161653,1234,27661,0,209
99,2.739376207159844,12.521907142082359,0.22373985052597462,1234,6410,1,209
100,11.459172313145483,52.38079065419731,-12.37905652054289,1234,27515,2,209
101,13.190920418591496,60.29674937253434,-11.997688011286384,1234,31439,4,209
102,12.127277145580292,53.725522486337404,-12.715583297841315,1272,28263,2,248
103,11.992814318192638,53.1298334813224,-10.587227917462966,1272,27743,4,248
104,5.18724925646742,22.980234823127077,-0.4112136004752741,1272,11781,14,248
105,11.76583835783753,52.08197486980231,-14.306999175177141,1273,27639,0,248
106,5.181565755382232,22.936417214866864,-0.4104456945920336,1273,11759,14,248
107,12.11481164801151,51.97810434303575,-14.30078751809468,1312,27627,0,32
108,12.06324523819334,51.75686076880614,-12.269280406023086,1312,27271,2,32
109,12.363435258887835,53.044813786297546,-10.587227917462966,1312,27743,4,32
110,5.571329469114519,23.903561432801673,2.147343189816802,1312,12319,5,32
111,5.246331158109559,22.50916945944409,-0.40342982720424564,1312,11558,14,32
112,5.114892185251762,21.92792299267724,0.3930281929676247,1313,11260,1,32
113,5.6512855152461015,24.22748106895811,1.3037933419242165,1313,12456,3,32
114,12.374477038307838,53.050302869152446,-10.588754389425977,1313,27747,4,32
115,5.581837654028054,23.929752925794812,2.149783550613736,1313,12333,5,32
116,5.2230044712277754,22.391408398739156,-0.40133553843177167,1313,11498,14,32
117,12.281489797166236,51.11678212565379,-14.086485348749795,1351,27213,0,71
118,5.249932620818575,21.850741757296053,0.3922602870843842,1351,11238,1,71
119,12.44439715992845,51.79481877320304,-12.2980741409791,1351,27335,2,71
120,5.800644630569356,24.142859918962966,1.3012812160245553,1351,12432,3,71
121,12.794842107180202,53.25340550099867,-10.645997088038941,1351,27897,4,71
122,5.736232789340311,23.874771428983763,2.1482147472442783,1351,12324,5,71
123,5.334488396256212,22.20267130508664,-0.39857805821468084,1351,11419,14,71
124,5.287406094360644,21.98981334003162,0.39477343361135303,1352,11310,1,71
125,12.473482645210545,51.876014471604734,-12.31786983376136,1352,27379,2,71
126,5.527969515211459,22.990293467062337,1.239210771920424,1352,11839,3,71
127,12.913373380257038,53.70547772467294,-10.736822169838177,1352,28135,4,71
128,5.664475817032364,23.558010045514912,2.1198019751085417,1352,12161,5,71
129,5.341168402128236,22.213405606530618,-0.39878748709192824,1352,11425,14,71
130,5.479278692003653,22.107642263145177,0.3975658186413184,1392,11390,1,112
131,12.810023310369575,51.6855280862966,-12.293575119892223,1392,27325,2,112
132,5.704191679609812,23.01511497074602,1.2426649450324583,1392,11872,3,112
133,13.594037097001964,54.848845248743125,-10.984110627846178,1392,28783,4,112
134,13.929361055230373,56.20180108973624,-9.170814078518495,1392,29312,6,112
135,5.551918822161033,22.400728653113124,-0.40283644538537805,1392,11541,14,112
136,12.615866314055724,50.86412836714464,-14.04196847299216,1393,27127,0,112
137,5.500467491936611,22.17655748915652,0.3988223919048028,1393,11426,1,112
138,5.749558381072523,23.1808318405722,1.2516667295062447,1393,11958,3,112
139,13.324760158280588,53.722217268353084,-10.758956013301855,1393,28193,4,112
140,5.848735068739004,23.580688310743877,2.1255542541298875,1393,12194,5,112
141,13.972458045513658,56.33357883950787,-9.192714903624127,1393,29382,6,112
142,5.553902805397573,22.3919957773848,-0.4026968261338798,1393,11537,14,112
143,12.83737694595901,50.32633617423386,-13.916700055162542,1431,26885,0,151
144,5.525343477668424,21.660989975275548,0.3902009031247848,1431,11179,1,151
145,5.842945527741822,22.90608448398288,1.2388967561829662,1431,11836,3,151
146,13.707937947912999,53.739194254895395,-10.78032662078403,1431,28249,4,151
147,5.955752819634333,23.348322623330695,2.1081231055803555,1431,12094,5,151
148,5.701300385983117,22.35079339518771,-0.4026270165081306,1431,11535,14,151
149,5.532586143518838,21.673588237336055,0.3904452368149067,1432,11186,1,151
150,5.741722037009344,22.492866080207147,1.2166016388234724,1432,11623,3,151
151,13.700807076158952,53.67212428056037,-10.767351609098423,1432,28215,4,151
152,5.966234077380021,23.37237909475252,2.110389154891795,1432,12107,5,151
153,5.712125636643935,22.376923882799403,-0.40311568388837454,1432,11549,14,151
154,5.68635686241685,21.675103149148743,0.39114333307239807,1470,11206,1,190
155,13.870463020873126,52.871060325274215,-12.61930424658214,1470,28049,2,190
156,5.883170695721487,22.425312860089086,1.2150315601361839,1470,11608,3,190
157,14.011632923639127,53.40916798858887,-10.733005989930644,1470,28125,4,190
158,6.095328395584349,23.23400991158915,2.101499269131534,1470,12056,5,190
159,6.056787034607133,23.087098981638356,-0.416623846470832,1470,11936,14,190
160,13.552392594502102,51.62193959283971,-14.30078751809468,1471,27627,0,190
161,5.874970321928105,22.378141789615174,0.4038486849587405,1471,11570,1,190
162,5.93678599909359,22.613601700496275,1.2252894075598009,1471,11706,3,190
163,14.295141920599132,54.451119796780816,-10.942895884844845,1471,28675,4,190
164,5.886896588486947,22.423569710004553,2.028288445223501,1471,11636,5,190
165,6.0557386395258925,23.06669999852641,-0.4162747983420863,1471,11926,14,190
166,5.96256094660183,22.098233285437033,0.39952048816229413,1510,11446,1,230
167,14.010786626366743,51.92628371511875,-12.41684829767266,1510,27599,2,230
168,5.831466276327276,21.612374837674658,1.1731627951418289,1510,11208,3,230
169,14.490533589805635,53.704305006807964,-10.81238253200729,1510,28333,4,230
170,6.034720193218493,22.36566734266796,2.026719641854043,1510,11627,5,230
171,6.283074765184921,23.286110306349,2.961425044745084,1510,12150,7,230
172,6.722631436000327,24.915179751649134,-3.168602928533834,1510,13000,8,230
173,6.043305044690532,22.3974842167006,-0.4049307341578521,1510,11601,14,230
174,13.862090370845,51.339562618791064,-14.249023709074176,1511,27527,0,230
175,5.938269327619473,21.9929420337477,0.3976356282670675,1511,11392,1,230
176,14.07064765492402,52.11197424352694,-12.461838508541435,1511,27699,2,230
177,5.808686050141077,21.513018110986206,1.1678245276050485,1511,11157,3,230
178,14.509118352207858,53.73589193685362,-10.819251655840842,1511,28351,4,230
179,6.042259181636984,22.378078292365636,2.0279398222525105,1511,11634,5,230
180,16.409706007393616,60.77489805537761,-9.970507063804156,1511,31868,6,230
181,6.7145608130624135,24.868010963550294,-3.1627532000503873,1511,12976,8,230
182,6.054944766795799,22.425060556670214,-1.2173343422108736,1511,11630,12,230
183,5.906472063839207,21.875177860287497,-0.3955064346817189,1511,11331,14,230
184,14.211223859883043,51.244017755661325,-14.249023709074176,1550,27527,0,14
185,9.939753486905571,35.841593179581196,0.6492295194669467,1550,18600,1,14
186,14.425033911063334,52.01499189321966,-12.461838508541435,1550,27699,2,14
187,5.981138293465842,21.56728793602664,1.172953451316857,1550,11206,3,14
188,14.87244939482097,53.628320007665586,-10.817725183877831,1550,28347,4,14
189,6.222127808299371,22.436268053349146,2.0370040194982666,1550,11686,5,14
190,16.811390551283345,60.619915948211,-9.963623947342384,1550,31846,6,14
191,6.821076981654857,24.59600900013765,-3.1339920350067727,1550,12858,8,14
192,6.190366047440375,22.321738843658487,-1.2139848410113252,1550,11598,12,14
193,14.426803331518823,51.98613702868381,-14.456078945156193,1551,27927,0,14
194,9.923550143869605,35.758929108234305,0.6477635173262148,1551,18558,1,14
195,14.45287183200553,52.08007333649174,-12.478034984454192,1551,27735,2,14
196,5.978493442140341,21.543149384256214,1.1716973883670265,1551,11194,3,14
197,15.062404635209429,54.2764889320109,-10.949001772696894,1551,28691,4,14
198,6.427780493858153,23.162128842081582,2.9514317585858616,1551,12109,7,14
199,6.154739898805189,22.178243121687387,-1.2062391194873694,1551,11524,12,14
200,6.315715634725935,22.75830971534408,-0.4122607448615111,1551,11811,14,14
201,14.762212009997814,51.89188948287861,-14.456078945156193,1588,27927,0,52
202,10.15535703878526,35.69794721542521,0.6478333269519639,1588,18560,1,52
203,6.343737163833072,22.299402527961956,1.2150315601361839,1588,11608,3,52
204,6.582651609261512,23.13923073186794,2.9538691454539645,1588,12119,7,52
