"intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle","Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2"
38,1,3,71.7,328730684,328730684,1,0.03753631189465523,71.68907165527344,1.25133752822876
19,2,4,39.384,328730687,328730687,-13,0.02679051645100117,38.37458038330078,-8.859472274780273
21,6,7,59.35,328730696,328730696,-9,0.07161697000265121,58.61925888061523,-9.284385681152344
64,10,10,16.544,328730705,328730705,-5,0.02876483462750912,16.48101997375488,-1.441904664039612
8,0,22,34.656,328730737,328730737,-15,0.1285349428653717,33.47488021850586,-8.969633102416992
37,1,23,71.508,328730740,328730740,1,0.2870070338249207,71.49653625488281,1.247986674308777
26,2,24,60.584,328730742,328730742,-13,0.2472687363624573,59.03071975708008,-13.6284351348877
17,4,25,58.946,328730746,328730746,-11,0.2524741590023041,57.86244583129883,-11.24742698669434
21,6,27,59.186,328730751,328730751,-9,0.2754726111888885,58.45667266845703,-9.258729934692383
23,8,29,63.664,328730756,328730756,-7,0.3198292255401611,63.18864822387695,-7.758689880371094
49,10,30,16.552,328730760,328730760,-5,0.08633588254451752,16.48878860473633,-1.442601799964905
47,12,32,70.61199999999999,328730765,328730765,-3,0.3938292860984802,70.51412963867188,-3.695546627044678
1,13,33,11.544,328730767,328730767,13,0.0647842064499855,11.24794101715088,2.596834897994995
8,0,42,34.454,328730793,328730793,-15,0.2439530193805695,33.27911376953125,-8.917351722717285
8,4,45,39.926,328730802,328730802,-11,0.3078135848045349,39.19123840332031,-7.618239879608154
21,6,47,59.526,328730806,328730806,-9,0.4822774827480316,58.79115676879883,-9.311918258666992
18,10,50,63.388,328730816,328730816,-5,0.5510526895523071,63.14438629150391,-5.524628162384033
2,13,53,11.422,328730822,328730822,13,0.1029468700289726,11.1287784576416,2.569391012191772
26,2,64,60.284,328730852,328730852,-13,0.6561064720153809,58.73526000976563,-13.56094932556152
17,4,65,58.978,328730857,328730857,-11,0.6567771434783936,57.89068222045898,-11.25353336334229
21,6,67,59.802,328730862,328730862,-9,0.6906816363334656,59.06169891357422,-9.355093955993652
18,10,70,63.528,328730871,328730871,-5,0.7731682658195496,63.28153228759766,-5.536829948425293
47,12,72,71.012,328730875,328730875,-3,0.8911166787147522,70.90908050537109,-3.71648097038269
17,4,85,59.13,328730912,328730912,-11,0.86106276512146,58.03722763061523,-11.28253555297852
21,6,87,59.75,328730917,328730917,-9,0.8960614204406738,59.00757598876953,-9.346959114074707
19,10,90,64.256,328730926,328730926,-5,1.005448698997498,64.00358581542969,-5.600279331207275
8,0,102,34.254,328730958,328730958,-15,0.5889923572540283,33.08158111572266,-8.86558723449707
17,4,105,59.078,328730968,328730968,-11,1.062709927558899,57.98283386230469,-11.27261352539063
28,8,109,66.14,328730977,328730977,-7,1.248799085617065,65.63512420654297,-8.06043815612793
22,10,110,69.252,328730981,328730981,-5,1.324402332305908,68.97576141357422,-6.035709381103516
39,12,112,66.416,328730986,328730986,-3,1.296417355537415,66.31230926513672,-3.475944757461548
8,0,124,34.054,328731014,328731014,-15,0.711831271648407,32.88593673706055,-8.813823699951172
36,1,125,70.536,328731016,328731016,1,1.538500428199768,70.50847625732422,1.231022953987122
