"intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle","Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2"
45,0,39,5.976,444730313,444730313,-15,0.03929099068045616,5.772239208221436,-1.54670262336731
56,2,41,5.93,444730317,444730317,-13,0.04134625196456909,5.777866363525391,-1.333959698677063
42,4,42,5.912,444730322,444730322,-11,0.04254061728715897,5.803224086761475,-1.128062725067139
35,6,44,5.898,444730326,444730326,-9,0.04473531246185303,5.82521390914917,-0.9226504564285278
56,8,46,5.868,444730331,444730331,-7,0.04675966128706932,5.824073314666748,-0.7151293158531189
48,10,47,5.89,444730336,444730336,-5,0.0481315515935421,5.86738920211792,-0.513347327709198
45,12,49,5.868,444730340,444730340,-3,0.05011441558599472,5.859743595123291,-0.3071073889732361
27,14,51,5.894,444730345,444730345,-1,0.0524548664689064,5.892868995666504,-0.1028644815087318
47,0,59,5.954,444730368,444730368,-15,0.0592208057641983,5.75081729888916,-1.541008591651917
2,1,60,6.01,444730370,444730370,1,0.06292583793401718,6.008755207061768,0.1048889607191086
54,2,61,5.902,444730372,444730372,-13,0.06122406199574471,5.750406265258789,-1.327661156654358
45,4,62,5.886,444730377,444730377,-11,0.06252121925354004,5.777519226074219,-1.123101711273193
36,6,64,5.888,444730382,444730382,-9,0.06495850533246994,5.815145969390869,-0.9210861325263977
55,8,66,5.842000000000001,444730386,444730386,-7,0.06679192185401917,5.798069953918457,-0.7119607329368591
55,10,67,5.876,444730391,444730391,-5,0.06844918429851532,5.853240013122559,-0.512127161026001
49,12,69,5.852,444730395,444730395,-3,0.07037601619958878,5.84355640411377,-0.3062700033187866
23,14,71,5.868,444730400,444730400,-1,0.07270237058401108,5.866655826568604,-0.1024107187986374
42,0,79,5.916,444730423,444730423,-15,0.07878846675157547,5.713873863220215,-1.531173467636108
50,2,81,5.892,444730428,444730428,-13,0.08115860819816589,5.740414619445801,-1.325411558151245
43,4,82,5.862,444730432,444730432,-11,0.08235098421573639,5.753709316253662,-1.1185222864151
35,6,84,5.862,444730437,444730437,-9,0.0848802849650383,5.789206981658936,-0.9170188307762146
2,7,85,22.986,444730439,444730439,7,0.3384499549865723,22.81215476989746,2.801288843154907
56,8,86,5.832,444730441,444730441,-7,0.08688158541917801,5.787877082824707,-0.7107419967651367
48,10,87,5.834000000000001,444730446,444730446,-5,0.08824509382247925,5.811130046844482,-0.5084666013717651
47,12,89,5.838,444730451,444730451,-3,0.09055624157190323,5.829296112060547,-0.3055373132228851
19,14,91,5.83,444730455,444730455,-1,0.09257695823907852,5.828376770019531,-0.101747527718544
45,0,99,5.892,444730478,444730478,-15,0.09833259135484695,5.690385341644287,-1.524961829185486
6,1,100,5.968,444730481,444730481,1,0.1041400954127312,5.966182231903076,0.1041559651494026
48,2,101,5.866000000000001,444730483,444730483,-13,0.1007493436336517,5.714766979217529,-1.319562911987305
45,4,102,5.842000000000001,444730488,444730488,-11,0.1020851880311966,5.733757495880127,-1.114706158638
36,6,104,5.832,444730492,444730492,-9,0.1045500636100769,5.759249687194824,-0.9123257994651794
53,8,106,5.808,444730497,444730497,-7,0.1066438406705856,5.763721466064453,-0.7078171372413635
48,10,107,5.81,444730501,444730501,-5,0.1080827191472054,5.786881923675537,-0.5063748359680176
45,12,109,5.818000000000001,444730506,444730506,-3,0.1105237975716591,5.808975219726563,-0.3044905960559845
17,14,111,5.822,444730511,444730511,-1,0.1127662733197212,5.820021152496338,-0.1016079112887383
45,0,119,5.872,444730534,444730534,-15,0.117793932557106,5.670692920684814,-1.519785404205322
2,1,120,5.83,444730536,444730536,1,0.1220757141709328,5.827833652496338,0.101747527718544
44,2,121,5.834000000000001,444730538,444730538,-13,0.1200385689735413,5.683207511901855,-1.312364459037781
46,4,122,5.82,444730543,444730543,-11,0.1216393113136292,5.711775302886963,-1.110508322715759
38,6,124,5.798,444730547,444730547,-9,0.1239262446761131,5.725275993347168,-0.9070070385932922
58,8,126,5.794,444730552,444730552,-7,0.1264567822217941,5.749422073364258,-0.706110954284668
46,10,127,5.788,444730557,444730557,-5,0.1277962923049927,5.7645583152771,-0.504457414150238
47,12,129,5.786,444730561,444730561,-3,0.1300808042287827,5.77660608291626,-0.302815854549408
20,14,131,5.796,444730566,444730566,-1,0.1324869394302368,5.793602466583252,-0.1011541485786438
42,0,139,5.856,444730589,444730589,-15,0.1372127383947372,5.654797077178955,-1.515644311904907
16,1,140,5.762,444730591,444730591,1,0.1407567709684372,5.759402751922607,0.1005607694387436
