"intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle","Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2"
83,0,13,11.838,466230284,466230284,-15,0.02594432979822159,11.43460083007813,-3.063899755477905
14,1,14,16.222,466230286,466230286,1,0.03963174670934677,16.21948051452637,0.2831129431724548
82,2,15,11.846,466230289,466230289,-13,0.03021786548197269,11.54234790802002,-2.664770126342773
78,4,16,11.908,466230293,466230293,-11,0.03264240920543671,11.68917083740234,-2.272153615951538
71,6,18,12.022,466230298,466230298,-9,0.03730317577719688,11.87393093109131,-1.880655169487
89,8,20,12.082,466230303,466230303,-7,0.04185969009995461,11.99186992645264,-1.47242546081543
100,10,21,12.192,466230307,466230307,-5,0.04451587051153183,12.14552402496338,-1.062602758407593
65,12,23,12.286,466230312,466230312,-3,0.04925144091248512,12.26906394958496,-0.642999529838562
74,0,33,11.844,466230339,466230339,-15,0.06589175760746002,11.44023609161377,-3.065452814102173
2,1,34,16.23,466230342,466230342,1,0.09629552811384201,16.22724151611328,0.2832525670528412
88,2,35,11.868,466230344,466230344,-13,0.07063893973827362,11.56360816955566,-2.669719219207764
2,3,36,16.406,466230346,466230346,3,0.1029399931430817,16.38319206237793,0.8586236834526062
72,4,36,11.916,466230349,466230349,-11,0.07349437475204468,11.69683837890625,-2.273679971694946
73,6,38,12.042,466230353,466230353,-9,0.07888171076774597,11.89348125457764,-1.88378381729126
87,8,40,12.098,466230358,466230358,-7,0.08382973819971085,12.00753116607666,-1.474375367164612
100,10,41,12.19,466230362,466230362,-5,0.08689713478088379,12.14330291748047,-1.06242847442627
65,12,43,12.314,466230367,466230367,-3,0.09228801727294922,12.29677772521973,-0.6444649696350098
74,0,54,11.856,466230395,466230395,-15,0.1079311147332191,11.45150756835938,-3.068558692932129
82,2,56,11.942,466230399,466230399,-13,0.1137259230017662,11.63537120819092,-2.686365604400635
4,3,57,16.358,466230402,466230402,3,0.1625098437070847,16.33477401733398,0.8561115860939026
99,4,57,11.994,466230404,466230404,-11,0.1171266362071037,11.7730541229248,-2.288563013076782
76,6,59,12.044,466230409,466230409,-9,0.1224933117628098,11.89508724212646,-1.884096741676331
87,8,61,12.114,466230413,466230413,-7,0.1280080527067184,12.02302265167236,-1.476325273513794
100,10,62,12.212,466230418,466230418,-5,0.1316411346197128,12.16481781005859,-1.064345955848694
65,12,64,12.332,466230422,466230422,-3,0.1375581175088882,12.3143310546875,-0.6454070210456848
66,0,74,11.896,466230450,466230450,-15,0.14840267598629,11.48969554901123,-3.078911304473877
86,2,76,11.966,466230455,466230455,-13,0.1546504348516464,11.65828609466553,-2.691764354705811
2,3,77,16.426,466230457,466230457,3,0.2204404324293137,16.40200805664063,0.8596704006195068
96,4,77,12.002,466230459,466230459,-11,0.1583270877599716,11.78042602539063,-2.29008960723877
83,6,79,12.06,466230464,466230464,-9,0.1642320603132248,11.9103889465332,-1.886599659919739
89,8,81,12.138,466230468,466230468,-7,0.1703121960163116,12.04632091522217,-1.479250073432922
100,10,82,12.234,466230473,466230473,-5,0.174417108297348,12.18619823455811,-1.066263318061829
57,12,84,12.332,466230478,466230478,-3,0.1805423200130463,12.31377601623535,-0.6454070210456848
77,0,93,11.96,466230505,466230505,-15,0.1875064522027969,11.55095100402832,-3.095475673675537
85,2,95,11.982,466230510,466230510,-13,0.1935683339834213,11.67329692840576,-2.695363521575928
94,4,96,12.022,466230515,466230515,-11,0.1977204382419586,11.79946517944336,-2.293905735015869
78,6,98,12.072,466230519,466230519,-9,0.203930139541626,11.92162990570068,-1.888476848602295
87,8,100,12.146,466230524,466230524,-7,0.2103968858718872,12.05362987518311,-1.480225086212158
100,10,101,12.248,466230528,466230528,-5,0.2150728851556778,12.19949722290039,-1.06748354434967
60,12,103,12.34,466230533,466230533,-3,0.2215188890695572,12.3210973739624,-0.6458256840705872
71,0,113,11.988,466230561,466230561,-15,0.2283590137958527,11.57726669311523,-3.102722644805908
80,2,115,11.996,466230565,466230565,-13,0.2345883548259735,11.68618869781494,-2.69851279258728
100,4,116,12.022,466230570,466230570,-11,0.2389070689678192,11.79870319366455,-2.293905735015869
73,6,118,12.082,466230574,466230574,-9,0.2457465529441833,11.93072032928467,-1.89004123210907
87,8,120,12.15,466230579,466230579,-7,0.2525537610054016,12.05679130554199,-1.480712532997131
100,10,121,12.262,466230584,466230584,-5,0.2579502761363983,12.21261596679688,-1.068703770637512
60,12,123,12.364,466230588,466230588,-3,0.2650406658649445,12.34421062469482,-0.6470817923545837
79,0,132,11.994,466230616,466230616,-15,0.2668828666210175,11.58224010467529,-3.104275703430176
80,2,134,12.016,466230621,466230621,-13,0.2737955749034882,11.70482921600342,-2.703011751174927
90,4,135,12.044,466230625,466230625,-11,0.2785404622554779,11.81943607330322,-2.29810357093811
73,6,137,12.102,466230630,466230630,-9,0.2857811748981476,11.94958782196045,-1.89316987991333
94,8,139,12.178,466230634,466230634,-7,0.2932083010673523,12.0836706161499,-1.484124898910522
100,10,140,12.276,466230639,466230639,-5,0.2987881004810333,12.22563552856445,-1.069923877716064
49,12,142,12.38,466230644,466230644,-3,0.3063700497150421,12.35923671722412,-0.6479191184043884
74,0,152,12.004,466230671,466230671,-15,0.3075670301914215,11.59089374542236,-3.106863737106323
80,2,154,12.024,466230676,466230676,-13,0.3148608803749084,11.71159362792969,-2.704811573028564
93,4,155,12.072,466230680,466230680,-11,0.3205397427082062,11.84586715698242,-2.303446292877197
68,6,157,12.108,466230685,466230685,-9,0.3276536464691162,11.95444107055664,-1.894108533859253
94,8,159,12.202,466230690,466230690,-7,0.336047351360321,12.10638523101807,-1.487049698829651
100,10,160,12.282,466230694,466230694,-5,0.3416286110877991,12.23049259185791,-1.070446848869324
52,12,162,12.41,466230699,466230699,-3,0.3503569364547729,12.38803958892822,-0.6494892239570618
74,0,174,12.024,466230727,466230727,-15,0.3526570796966553,11.60893726348877,-3.112040281295776
80,2,176,12.032,466230731,466230731,-13,0.3600671291351318,11.71809005737305,-2.706611156463623
93,4,177,12.088,466230736,466230736,-11,0.3665072619915009,11.86024761199951,-2.306499242782593
64,6,179,12.114,466230740,466230740,-9,0.3737379908561707,11.95901775360107,-1.895047068595886
91,8,181,12.218,466230745,466230745,-7,0.3830315470695496,12.12087821960449,-1.488999605178833
100,10,182,12.292,466230750,466230750,-5,0.3889040648937225,12.23904800415039,-1.071318387985229
57,12,184,12.42,466230754,466230754,-3,0.3982415199279785,12.39658355712891,-0.6500125527381897
66,0,194,12.044,466230782,466230782,-15,0.3938316702842712,11.62694263458252,-3.11721658706665
87,2,196,12.046,466230786,466230786,-13,0.4014352560043335,11.73039531707764,-2.709760427474976
90,4,197,12.104,466230791,466230791,-11,0.4084449410438538,11.87459278106689,-2.309552192687988
68,6,199,12.136,466230796,466230796,-9,0.4162350296974182,11.97935676574707,-1.898488640785217
84,8,201,12.224,466230800,466230800,-7,0.4255478382110596,12.1254186630249,-1.489730834960938
100,10,202,12.316,466230805,466230805,-5,0.4324666857719421,12.26150989532471,-1.073410153388977
55,12,204,12.428,466230809,466230809,-3,0.4417956471443176,12.40310192108154,-0.6504312753677368
3,13,205,18.278,466230812,466230812,13,0.6370759010314941,17.79813766479492,4.111655235290527
71,0,213,12.062,466230837,466230837,-15,0.4330320358276367,11.64294719696045,-3.121875286102295
87,2,215,12.066,466230842,466230842,-13,0.4410635232925415,11.74847316741943,-2.714259386062622
85,4,216,12.104,466230846,466230846,-11,0.447820246219635,11.87317276000977,-2.309552192687988
66,6,218,12.162,466230851,466230851,-9,0.4569345414638519,12.00357151031494,-1.9025559425354
94,8,220,12.24,466230855,466230855,-7,0.4663644731044769,12.13981056213379,-1.49168074131012
100,10,221,12.342,466230860,466230860,-5,0.4741237461566925,12.28588962554932,-1.075676202774048
57,12,223,12.44,466230865,466230865,-3,0.483389675617218,12.41354370117188,-0.6510592699050903
4,13,224,18.316,466230867,466230867,13,0.6975403428077698,17.83292579650879,4.120203495025635
66,0,233,12.064,466230892,466230892,-15,0.4737494289875031,11.64329528808594,-3.122392892837524
85,2,235,12.09,466230897,466230897,-13,0.4830295443534851,11.77022647857666,-2.719658136367798
84,4,236,12.114,466230902,466230902,-11,0.4896668493747711,11.88134574890137,-2.311460256576538
71,6,238,12.186,466230906,466230906,-9,0.4998164176940918,12.0255880355835,-1.906310439109802
97,8,240,12.268,466230911,466230911,-7,0.509901225566864,12.16587543487549,-1.495093107223511
100,10,241,12.35,466230915,466230915,-5,0.5173417329788208,12.29212284088135,-1.07637345790863
44,12,243,12.462,466230920,466230920,-3,0.5276495814323425,12.43373012542725,-0.6522107124328613
60,0,252,12.072,466230948,466230948,-15,0.5126971006393433,11.64937973022461,-3.124463558197021
93,2,254,12.116,466230952,466230952,-13,0.5231810808181763,11.79386901855469,-2.725507020950317
93,4,255,12.144,466230957,466230957,-11,0.5303743481636047,11.90907573699951,-2.317184448242188
71,6,257,12.194,466230961,466230961,-9,0.5400462746620178,12.03175735473633,-1.907561898231506
91,8,259,12.278,466230966,466230966,-7,0.5506904721260071,12.17403316497803,-1.496311783790588
100,10,260,12.352,466230971,466230971,-5,0.5581914186477661,12.29232978820801,-1.076547741889954
44,12,262,12.486,466230975,466230975,-3,0.5699740052223206,12.45585441589355,-0.6534667611122131
60,0,272,12.094,466231003,466231003,-15,0.5543663501739502,11.66874599456787,-3.130157470703125
91,2,274,12.12,466231007,466231007,-13,0.564532458782196,11.79586410522461,-2.726406812667847
93,4,275,12.172,466231012,466231012,-11,0.5732602477073669,11.93460655212402,-2.322527170181274
71,6,277,12.214,466231017,466231017,-9,0.5829963088035583,12.04953002929688,-1.910690546035767
91,8,279,12.298,466231021,466231021,-7,0.5941486358642578,12.19186401367188,-1.498749136924744
100,10,280,12.382,466231026,466231026,-5,0.6025561690330505,12.32015705108643,-1.079162359237671
49,12,282,12.5,466231031,466231031,-3,0.6141374111175537,12.46775245666504,-0.654199481010437
69,0,292,12.118,466231058,466231058,-15,0.5962754487991333,11.68989181518555,-3.136369228363037
82,2,294,12.126,466231063,466231063,-13,0.6060041189193726,11.79965972900391,-2.727756500244141
93,4,295,12.192,466231067,466231067,-11,0.6159266829490662,11.95213890075684,-2.326343297958374
76,6,297,12.236,466231072,466231072,-9,0.6261792778968811,12.06912136077881,-1.914132118225098
91,8,299,12.302,466231077,466231077,-7,0.6369096636772156,12.19368076324463,-1.499236702919006
100,10,300,12.416,466231081,466231081,-5,0.6473305225372314,12.35180282592773,-1.082125663757324
60,12,302,12.516,466231086,466231086,-3,0.6584960222244263,12.48148918151855,-0.6550368070602417
71,0,312,12.142,466231113,466231113,-15,0.6383389234542847,11.71088695526123,-3.14258074760437
87,2,314,12.15,466231118,466231118,-13,0.648469865322113,11.82082271575928,-2.733155250549316
100,4,315,12.208,466231123,466231123,-11,0.6585067510604858,11.96559810638428,-2.32939624786377
73,6,317,12.258,466231127,466231127,-9,0.6695061922073364,12.08855819702148,-1.917573690414429
1,7,318,17.326,466231130,466231130,7,0.9539607763290405,17.17037391662598,2.111508131027222
89,8,319,12.308,466231132,466231132,-7,0.6798011064529419,12.19732856750488,-1.499967932701111
100,10,320,12.426,466231137,466231137,-5,0.6909984946250916,12.35941410064697,-1.08299720287323
57,12,322,12.536,466231141,466231141,-3,0.7031823992729187,12.49905490875244,-0.6560835242271423
77,0,331,12.144,466231169,466231169,-15,0.6772816181182861,11.71063423156738,-3.143098592758179
76,2,333,12.172,466231173,466231173,-13,0.6889107227325439,11.84000682830811,-2.738104343414307
99,4,334,12.206,466231178,466231178,-11,0.6980680823326111,11.96138858795166,-2.329014539718628
71,6,336,12.278,466231183,466231183,-9,0.7107473611831665,12.10599136352539,-1.920702338218689
