"intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle","Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2"
35,0,0,22.866,225630950,225630950,-15,0,22.08686065673828,-5.918156147003174
46,2,2,22.782,225630954,225630954,-13,0.007748598232865334,22.19809722900391,-5.124835014343262
44,4,3,25.04,225630959,225630959,-11,0.01287002861499786,24.57994079589844,-4.777857303619385
7,0,20,20.77,225631005,225631005,-15,0.07003042101860046,20.06215667724609,-5.37567138671875
17,2,21,22.662,225631009,225631009,-13,0.08093155175447464,22.08102607727051,-5.097840785980225
14,4,23,25.046,225631014,225631014,-11,0.0986936017870903,24.58563613891602,-4.77900218963623
56,0,37,20.986,225631060,225631060,-15,0.1309029757976532,20.2704963684082,-5.431576251983643
12,1,38,20.622,225631062,225631062,1,0.1367484480142593,20.61840629577637,0.3599035143852234
38,2,39,22.872,225631065,225631065,-13,0.1516934037208557,22.28527641296387,-5.14508056640625
13,4,40,25.024,225631069,225631069,-11,0.171489343047142,24.56364059448242,-4.77480411529541
5,12,47,20.404,225631088,225631088,-3,0.1671437174081802,20.37535095214844,-1.067862868309021
38,0,57,20.778,225631115,225631115,-15,0.1996606886386871,20.06901359558105,-5.377742290496826
3,1,57,20.654,225631118,225631118,1,0.2054390907287598,20.64983177185059,0.3604620099067688
68,2,58,22.792,225631120,225631120,-13,0.2248041480779648,22.20670509338379,-5.127084255218506
30,4,60,24.974,225631125,225631125,-11,0.2567174434661865,24.51381301879883,-4.76526403427124
42,0,77,20.922,225631171,225631171,-15,0.2715826332569122,20.207275390625,-5.415011882781982
15,1,78,20.678,225631173,225631173,1,0.2814497947692871,20.67293548583984,0.3608808517456055
16,2,79,29.028,225631175,225631175,-13,0.3899704813957214,28.28132629394531,-6.529879093170166
2,4,80,25.146,225631180,225631180,-11,0.3446424305438995,24.68159103393555,-4.798082828521729
10,10,85,27.118,225631194,225631194,-5,0.4007580280303955,27.0118350982666,-2.363489389419556
16,12,87,20.39,225631198,225631198,-3,0.3091729879379272,20.35970878601074,-1.067130088806152
23,14,88,20.516,225631203,225631203,-1,0.3150427639484406,20.51045608520508,-0.3580535650253296
33,0,97,19.684,225631226,225631226,-15,0.3218736946582794,19.01055908203125,-5.09459400177002
30,1,97,20.654,225631228,225631228,1,0.3495959341526031,20.64789581298828,0.3604620099067688
20,2,98,21,225631231,225631231,-13,0.3499657213687897,20.45877838134766,-4.723972320556641
47,6,101,26.994,225631240,225631240,-9,0.4699627459049225,26.65751647949219,-4.222792148590088
33,10,105,20.198,225631249,225631249,-5,0.3687185049057007,20.11776161193848,-1.760371685028076
16,12,106,20.304,225631254,225631254,-3,0.3750977516174316,20.272705078125,-1.062629222869873
25,14,108,20.48,225631258,225631258,-1,0.3859572410583496,20.47324371337891,-0.3574252724647522
7,0,116,19.758,225631281,225631281,-15,0.3863602578639984,19.08085060119629,-5.113746643066406
24,1,117,20.678,225631284,225631284,1,0.4221583902835846,20.67053985595703,0.3608808517456055
34,2,118,26.142,225631286,225631286,-13,0.5245554447174072,25.46658134460449,-5.880670547485352
6,4,119,25.664,225631291,225631291,-11,0.5231955051422119,25.18704605102539,-4.89692211151123
6,6,121,20.082,225631295,225631295,-9,0.4188488721847534,19.8303337097168,-3.141516923904419
18,8,123,20.094,225631300,225631300,-7,0.4281207025051117,19.93962669372559,-2.448842525482178
28,10,124,20.214,225631304,225631304,-5,0.4357743263244629,20.13236427307129,-1.761766195297241
5,12,126,20.244,225631309,225631309,-3,0.4445428550243378,20.21136856079102,-1.059489130973816
