"intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle","Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2"
57,0,39,30.054,412430588,412430588,-15,0.1975989788770676,29.02926254272461,-7.778547763824463
43,4,42,61.528,412430597,412430597,-11,0.4427332580089569,60.39593505859375,-11.74009609222412
100,6,44,61.694,412430602,412430602,-9,0.4679383337497711,60.93264770507813,-9.651067733764648
100,8,46,62.014,412430606,412430606,-7,0.4941638708114624,61.54977416992188,-7.557605266571045
18,10,47,62.428,412430611,412430611,-5,0.5101454257965088,62.18835067749023,-5.440958499908447
19,2,61,54.478,412430648,412430648,-13,0.5651244521141052,53.0787239074707,-12.25488376617432
100,8,66,62.086,412430662,412430662,-7,0.7098328471183777,61.61913299560547,-7.566380023956299
19,2,81,54.534,412430703,412430703,-13,0.7511717081069946,53.13098907470703,-12.26748085021973
100,8,86,62.148,412430717,412430717,-7,0.9258430600166321,61.67781066894531,-7.573935985565186
100,10,87,62.502,412430722,412430722,-5,0.9454053640365601,62.25698471069336,-5.447408199310303
3,14,91,22.29,412430731,412430731,-1,0.3539520502090454,22.28379440307617,-0.3890141248703003
19,2,101,54.578,412430758,412430758,-13,0.9373845458030701,53.17090606689453,-12.27737903594971
3,3,102,22.504,412430761,412430761,3,0.4000540971755981,22.4695987701416,1.177768349647522
100,8,106,62.224,412430772,412430772,-7,1.142528653144836,61.7496223449707,-7.583198070526123
5,10,107,21.724,412430777,412430777,-5,0.4041289091110229,21.63755989074707,-1.893371343612671
3,14,111,21.922,412430786,412430786,-1,0.4246070384979248,21.91454887390137,-0.3825916647911072
13,1,120,21.99,412430811,412430811,1,0.4604536592960358,21.9818286895752,0.3837784230709076
15,3,122,22.476,412430816,412430816,3,0.4778898656368256,22.44010925292969,1.176302909851074
28,4,122,50.88,412430818,412430818,-11,1.063403487205505,49.93386840820313,-9.708361625671387
100,8,126,62.286,412430828,412430828,-7,1.359421253204346,61.80678176879883,-7.59075403213501
34,10,127,21.686,412430832,412430832,-5,0.4788165986537933,21.59817123413086,-1.890059471130371
3,1,140,21.986,412430867,412430867,1,0.5370840430259705,21.97608947753906,0.3837085962295532
16,2,141,51.566,412430869,412430869,-13,1.236346006393433,50.22915267944336,-11.59982585906982
18,3,142,22.502,412430871,412430871,3,0.5568609833717346,22.46426010131836,1.177663683891296
26,6,144,62.066,412430878,412430878,-9,1.540521740913391,61.28250503540039,-9.709261894226074
42,8,146,62.338,412430883,412430883,-7,1.576473951339722,61.85325622558594,-7.597091197967529
57,10,147,21.696,412430887,412430887,-5,0.5544609427452087,21.60632705688477,-1.890931010246277
18,3,162,22.528,412430927,412430927,3,0.6360065340995789,22.48813438415527,1.179024457931519
2,5,163,22.788,412430931,412430931,5,0.6457387208938599,22.69209861755371,1.98610508441925
26,6,164,62.106,412430934,412430934,-9,1.755558848381042,61.31624603271484,-9.715518951416016
17,8,166,21.528,412430938,412430938,-7,0.6189835071563721,21.35856628417969,-2.623603343963623
2,10,167,21.704,412430943,412430943,-5,0.630109965801239,21.61222648620605,-1.891628265380859
3,14,171,22.07,412430952,412430952,-1,0.6584839224815369,22.05681228637695,-0.3851746022701263
6,3,182,22.548,412430982,412430982,3,0.7151352167129517,22.50573921203613,1.180071115493774
15,5,183,22.716,412430987,412430987,5,0.7226544618606567,22.61801719665527,1.979829907417297
26,6,184,62.158,412430989,412430989,-9,1.971230864524841,61.36107635498047,-9.723653793334961
29,8,186,21.524,412430993,412430993,-7,0.6934062242507935,21.3523063659668,-2.62311577796936
18,10,187,21.568,412430998,412430998,-5,0.7011258602142334,21.47448539733887,-1.879775047302246
30,3,202,22.48,412431037,412431037,3,0.7912968993186951,22.43524169921875,1.176512241363525
24,4,202,47.566,412431040,412431040,-11,1.645818591117859,46.66306304931641,-9.076020240783691
42,5,203,22.682,412431042,412431042,5,0.8004019260406494,22.58150672912598,1.976866602897644
53,6,204,62.226,412431044,412431044,-9,2.18779993057251,61.42094421386719,-9.734291076660156
42,8,206,21.518,412431049,412431049,-7,0.7677213549613953,21.34380531311035,-2.622384548187256
15,10,207,21.598,412431053,412431053,-5,0.7771610021591187,21.50177192687988,-1.882389783859253
3,14,211,21.938,412431063,412431063,-1,0.8075929880142212,21.91978645324707,-0.3828708827495575
19,1,220,22.238,412431088,412431088,1,0.8535380959510803,22.21822357177734,0.3881066143512726
27,3,222,22.44,412431093,412431093,3,0.8680583834648132,22.39242744445801,1.174418807029724
12,4,222,47.534,412431095,412431095,-11,1.807476282119751,46.62564468383789,-9.069914817810059
15,5,223,22.712,412431097,412431097,5,0.880384087562561,22.60843849182129,1.979481220245361
26,6,224,62.306,412431099,412431099,-9,2.405273914337158,61.49188613891602,-9.746806144714355
21,8,226,21.542,412431104,412431104,-7,0.8431598544120789,21.36479759216309,-2.625309467315674
23,10,227,21.636,412431109,412431109,-5,0.8537108302116394,21.5367546081543,-1.885701656341553
6,12,229,21.718,412431113,412431113,-3,0.8666055202484131,21.6709156036377,-1.136632323265076
32,14,231,22.084,412431118,412431118,-1,0.8899862170219421,22.06269264221191,-0.3854189515113831
13,1,239,22.206,412431143,412431143,1,0.9258774518966675,22.18330383300781,0.3875481486320496
6,3,241,22.436,412431148,412431148,3,0.942141592502594,22.38543510437012,1.174209475517273
26,6,243,62.358,412431155,412431155,-9,2.611352682113647,61.53488540649414,-9.754940032958984
100,8,245,62.698,412431159,412431159,-7,2.660207271575928,62.17377471923828,-7.640964031219482
13,10,246,21.7,412431164,412431164,-5,0.9278611540794373,21.59750366210938,-1.891279578208923
25,12,248,21.712,412431169,412431169,-3,0.938204824924469,21.66193580627441,-1.136318325996399
42,14,250,22.038,412431173,412431173,-1,0.9611376523971558,22.013671875,-0.3846161365509033
6,1,259,22.26,412431199,412431199,1,1.005745768547058,22.23387336730957,0.3884905576705933
18,3,261,22.608,412431203,412431203,3,1.02809727191925,22.55359649658203,1.183211326599121
27,6,263,62.47,412431210,412431210,-9,2.831209659576416,61.63589859008789,-9.7724609375
12,8,265,21.588,412431215,412431215,-7,0.990675687789917,21.40417289733887,-2.630915403366089
15,10,266,21.758,412431219,412431219,-5,1.005926370620728,21.6518497467041,-1.896334648132324
25,12,268,21.84,412431224,412431224,-3,1.019790172576904,21.78621482849121,-1.143017292022705
29,14,270,22.056,412431228,412431228,-1,1.038821578025818,22.02816009521484,-0.384930282831192
9,0,278,24.224,412431252,412431252,-15,1.134857654571533,23.37104988098145,-6.269632339477539
14,2,280,50.286,412431256,412431256,-13,2.393500566482544,48.93867874145508,-11.31188869476318
6,3,281,22.594,412431258,412431258,3,1.106132388114929,22.5359058380127,1.182478547096252
