,X,Y,Z,azimuth,dis,laser_id,reflectivity
8221,-14.15957336750898,-26.742780428936708,6.986079943703071,20790,15528,13,54
8222,-3.1945381540230056,-6.033432661250261,-0.11916503115377182,20790,3414,14,54
8223,-8.59224421213861,-16.2279254037616,4.92015004739892,20790,9505,15,54
8224,-3.7862232434869028,-7.147914307222337,0.1411899680776236,20791,4045,1,54
8225,-4.582806862224246,-8.651764207004744,0.5131017150058212,20791,4902,3,54
8226,-5.922978828543399,-11.181840685899536,1.107052244380754,20791,6351,5,54
8227,-8.946241816434293,-16.88938178316971,2.34671607660952,20791,9628,7,54
8228,-14.385526039118295,-27.158067757577754,5.973848027248865,20791,15654,11,54
8229,-3.219927801630394,-6.078819583892419,-0.12007255628851056,20791,3440,14,54
8230,-8.465765928414696,-15.982303607006026,4.846127800499598,20791,9362,15,54
8231,-3.837633561231835,-7.127258972592458,0.1412946825162473,20830,4048,1,94
8232,-4.658634718312171,-8.652023588584443,0.5149858094305673,20830,4920,3,94
8233,-6.045237251591017,-11.22722395335269,1.1155935071700245,20830,6400,5,94
8234,-9.172046899431287,-17.034339656970005,2.375477241653135,20830,9746,7,94
8235,-14.581219527885791,-27.080263410586277,5.978427443137902,20830,15666,11,94
8236,-3.2763986135418035,-6.084932561580913,-0.12063103329450363,20830,3456,14,94
8237,-8.148478397757428,-15.133366655973958,4.605426088554254,20830,8897,15,94
8238,-3.8483608370277453,-7.144194280784929,0.14164373064499297,20831,4058,1,94
8239,-4.692348962398546,-8.710995158787158,0.5185446544550875,20831,4954,3,94
8240,-6.085936533474911,-11.298086332583173,1.1227402780753324,20831,6441,5,94
8241,-7.900345400103933,-14.66640079084692,2.045455059711995,20831,8392,7,94
8242,-14.597118392529175,-27.098459357670563,5.983006859026939,20831,15678,11,94
8243,-14.44946316683641,-26.82434846641199,7.034219469332658,20831,15635,13,94
8244,-3.2812539418718574,-6.091402713532739,-0.1207706525460019,20831,3460,14,94
8245,-8.12363459593934,-15.080920495054398,4.589896945848103,20831,8867,15,94
8246,-3.917447989151423,-7.16129850584343,0.1424814461539826,20868,4082,1,132
8247,-4.758089075087347,-8.698034097313931,0.5195913735799463,20868,4964,3,132
8248,-6.192235360616553,-11.319728036879395,1.1288411800676685,20868,6476,5,132
8249,-7.936778008794369,-14.508842658023898,2.0305869998165673,20868,8331,7,132
8250,-14.785940022579547,-27.02946675601584,5.988731128888235,20868,15693,11,132
8251,-3.332038074065101,-6.091138758522389,-0.1211895103004967,20868,3472,14,132
8252,-8.888385750544861,-16.248431063031163,4.962596370795732,20868,9587,15,132
8253,-3.940777686836445,-7.200961105621315,0.14328425685009766,20869,4105,1,132
8254,-4.7845365448755075,-8.742756964737717,0.5223128433045794,20869,4990,3,132
8255,-6.234383392800889,-11.392054030109483,1.1361622624584717,20869,6518,5,132
8256,-7.857353529954563,-14.357698317090431,2.009625472750882,20869,8245,7,132
8257,-14.816104837561163,-27.073385801099043,5.999034814638569,20869,15720,11,132
8258,-3.342701073219123,-6.10809904257574,-0.12153855842924238,20869,3482,14,132
8259,-8.949649263386346,-16.353644223542382,4.995207570478651,20869,9650,15,132
8260,-4.006223918406406,-7.203679972116992,0.14387763866896527,20908,4122,1,172
8261,-4.873057160941301,-8.762352027297009,0.5254530006791561,20908,5020,3,172
8262,-6.3379273860643295,-11.396367628368758,1.1408686725668453,20908,6545,5,172
8263,-7.899906042958079,-14.204996051718473,1.9957323676026952,20908,8188,7,172
8264,-15.017218496822068,-27.002793235155323,6.005903938472124,20908,15738,11,172
8265,-3.3958627779990262,-6.106176085050163,-0.12195741618373719,20908,3494,14,172
8266,-9.005359427652795,-16.192736270343573,4.964666923156553,20908,9591,15,172
8267,-4.01720331317925,-7.220455124394654,0.14422668679771092,20909,4132,1,172
8268,-4.9076015326937545,-8.82084223095545,0.5290118457036762,20909,5054,3,172
8269,-6.3738196267880705,-11.456198503875827,1.1469695745591815,20909,6580,5,172
8270,-7.8406176181235985,-14.09259707455425,1.9801330916468363,20909,8124,7,172
8271,-15.033385152299784,-27.02075906982555,6.0104833543611615,20909,15750,11,172
8272,-3.410539502089257,-6.130047574147252,-0.12244608356398112,20909,3508,14,172
8273,-9.096473375289165,-16.349851544990866,5.013324903635827,20909,9685,15,172
8274,-4.072162487070171,-7.203388569790415,0.14443611567495834,20948,4138,1,212
8275,-4.983255196869377,-8.815051864814988,0.5306865963034505,20948,5070,3,212
8276,-6.506558908038368,-11.509676299914291,1.1567310177469192,20948,6636,5,212
8277,-7.840624006128953,-13.86955003026145,1.9562467003394273,20948,8026,7,212
8278,-15.224689189880836,-26.931477424395197,6.013536298287186,20948,15758,11,212
8279,-3.4580906185511315,-6.117135677680889,-0.12265551244122853,20948,3514,14,212
8280,-9.300720520252602,-16.45236507608157,5.064053436475921,20948,9783,15,212
8281,-4.093107520380542,-7.237490095822655,0.14513421193244969,20949,4158,1,212
8282,-4.992659189841128,-8.828089967920917,0.5315239716033375,20949,5078,3,212
8283,-6.553684279627345,-11.58831641455187,1.1647493460797038,20949,6682,5,212
