"intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle","Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2"
90,0,3,25.052,447230466,447230466,-15,0.01267023850232363,24.1983699798584,-6.483934879302979
33,2,5,25.26,447230471,447230471,-13,0.02147853188216686,24.61257934570313,-5.682263851165771
27,4,6,25.61,447230475,447230475,-11,0.02632598951458931,25.13945770263672,-4.886618137359619
6,6,8,28.652,447230480,447230480,-9,0.03951318934559822,28.29921913146973,-4.482160091400146
46,8,10,74.65600000000001,447230484,447230484,-7,0.1293279975652695,74.09941101074219,-9.098278045654297
26,10,11,76.54000000000001,447230489,447230489,-5,0.146386981010437,76.24860382080078,-6.670900344848633
40,0,23,25.144,447230521,447230521,-15,0.09749496728181839,24.28704261779785,-6.50774621963501
33,2,25,25.608,447230526,447230526,-13,0.1088718473911285,24.95143127441406,-5.760546684265137
27,4,26,25.974,447230530,447230530,-11,0.1157003417611122,25.49652099609375,-4.956072807312012
13,6,28,28.598,447230535,447230535,-9,0.1380350142717361,28.24557304382324,-4.473712921142578
46,8,30,74.608,447230540,447230540,-7,0.387732982635498,74.05086517333984,-9.092428207397461
40,0,44,25.076,447230577,447230577,-15,0.1860063672065735,24.2208423614502,-6.490146160125732
34,2,46,25.996,447230581,447230581,-13,0.2033578753471375,25.32890701293945,-5.847827434539795
28,4,47,26.29,447230586,447230586,-11,0.2116934955120087,25.80611038208008,-5.016368389129639
6,6,49,28.412,447230590,447230590,-9,0.2399881929159164,28.0611743927002,-4.444615840911865
45,8,51,74.23999999999999,447230595,447230595,-7,0.6558892130851746,73.68370819091797,-9.047579765319824
26,10,52,75.916,447230600,447230600,-5,0.6863605380058289,75.62400054931641,-6.616515159606934
35,0,64,25.034,447230632,447230632,-15,0.2700985968112946,24.17947769165039,-6.479276180267334
34,2,66,26.36,447230636,447230636,-13,0.2958564460277557,25.68269157409668,-5.929709911346436
28,4,67,26.67,447230641,447230641,-11,0.3061342239379883,26.17820739746094,-5.088875770568848
45,8,71,74.244,447230650,447230650,-7,0.9131385684013367,73.6849365234375,-9.048067092895508
26,10,72,75.72,447230655,447230655,-5,0.9478797912597656,75.4259033203125,-6.599432945251465
5,0,84,25.252,447230687,447230687,-15,0.3575861155986786,24.38893699645996,-6.535698413848877
35,2,86,26.74,447230692,447230692,-13,0.3910613059997559,26.05171966552734,-6.015191078186035
26,4,87,27.066,447230696,447230696,-11,0.4034136533737183,26.56565856933594,-5.164436340332031
46,8,91,74.708,447230705,447230705,-7,1.177655696868896,74.14178466796875,-9.104615211486816
26,10,92,75.804,447230710,447230710,-5,1.21250319480896,75.50580596923828,-6.606753826141357
44,0,104,26.968,447230742,447230742,-15,0.472802072763443,26.04479598999023,-6.979832172393799
30,2,106,27.12,447230747,447230747,-13,0.4888460040092468,26.42039489746094,-6.100672721862793
27,4,107,27.482,447230752,447230752,-11,0.503768265247345,26.97237396240234,-5.243813037872314
44,8,111,74.008,447230761,447230761,-7,1.422992348670959,73.44257354736328,-9.019306182861328
26,10,112,75.904,447230765,447230765,-5,1.478007435798645,75.60071563720703,-6.615469455718994
45,0,124,27.376,447230798,447230798,-15,0.572240948677063,26.43699264526367,-7.085430145263672
35,2,126,27.54,447230802,447230802,-13,0.5900662541389465,26.82766342163086,-6.195151805877686
28,4,127,27.9,447230807,447230807,-11,0.6070106625556946,27.38067054748535,-5.32357120513916
