"intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle","Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2"
3,0,22,8.536,282231055,282231055,-15,0.03165899962186813,8.245081901550293,-2.209279298782349
9,2,24,8.25,282231060,282231060,-13,0.03367171436548233,8.038482666015625,-1.855846166610718
16,4,25,15.924,282231064,282231064,-11,0.06820476800203323,15.63128280639648,-3.038442373275757
17,6,27,15.782,282231069,282231069,-9,0.07345502078533173,15.5875244140625,-2.468848705291748
1,7,28,12.68,282231071,282231071,7,0.06150403991341591,12.58533477783203,1.545303225517273
42,8,29,15.768,282231073,282231073,-7,0.07921379804611206,15.65026760101318,-1.921635866165161
21,10,30,26.8,282231078,282231078,-5,0.1397898495197296,26.69765281677246,-2.335773944854736
21,12,32,12.336,282231083,282231083,-3,0.06880243867635727,12.31890201568604,-0.645616352558136
1,15,34,7.098,282231090,282231090,15,0.04068492352962494,6.856020927429199,1.837097525596619
45,0,42,8.390000000000001,282231110,282231110,-15,0.05940575152635574,8.103899955749512,-2.171491861343384
34,2,44,8.028,282231115,282231115,-13,0.06006992235779762,7.822012424468994,-1.805907011032104
13,4,45,18.01,282231119,282231119,-11,0.1388499438762665,17.67856025695801,-3.436470031738281
23,6,47,15.676,282231124,282231124,-9,0.1270063817501068,15.48248195648193,-2.452266693115234
3,7,48,12.67,282231126,282231126,7,0.1053515300154686,12.57511806488037,1.544084548950195
9,8,49,15.81,282231129,282231129,-7,0.1341994553804398,15.6915807723999,-1.926754355430603
24,10,50,26.894,282231133,282231133,-5,0.2337983697652817,26.79063987731934,-2.343966484069824
1,13,53,7.212,282231140,282231140,13,0.06500199437141418,7.026856422424316,1.622346997261047
1,15,55,7.046,282231145,282231145,15,0.06533107161521912,6.805599689483643,1.823639035224915
31,0,61,8.234,282231166,282231166,-15,0.08467469364404678,7.952982425689697,-2.131115913391113
59,2,63,7.954,282231170,282231170,-13,0.08521551638841629,7.74967098236084,-1.789260745048523
15,4,64,17.716,282231175,282231175,-11,0.1942497938871384,17.3894214630127,-3.380372047424316
30,6,66,16.202,282231179,282231179,-9,0.1843317896127701,16.00146484375,-2.53455114364624
4,8,68,15.708,282231184,282231184,-7,0.1850323528051376,15.58981704711914,-1.914323687553406
21,10,69,26.776,282231189,282231189,-5,0.3212224543094635,26.67217445373535,-2.333682060241699
1,11,70,7.742,282231191,282231191,11,0.09284624457359314,7.599190711975098,1.477243185043335
24,0,81,8.109999999999999,282231221,282231221,-15,0.1107420474290848,7.832875728607178,-2.099022388458252
44,2,83,7.890000000000001,282231225,282231225,-13,0.1113630756735802,7.686973094940186,-1.774863839149475
16,4,84,14.2,282231230,282231230,-11,0.2043506503105164,13.93760776519775,-2.709487676620483
54,6,86,15.862,282231235,282231235,-9,0.2351458817720413,15.66494750976563,-2.481363534927368
47,8,88,16.752,282231239,282231239,-7,0.2553643882274628,16.62517166137695,-2.041555166244507
21,10,89,26.82,282231244,282231244,-5,0.4150046110153198,26.71471786499023,-2.337517023086548
1,13,92,7.032,282231251,282231251,13,0.1100143492221832,6.850886821746826,1.581855773925781
24,0,100,7.942,282231276,282231276,-15,0.1338840872049332,7.670214653015137,-2.055540800094604
30,2,102,7.734,282231281,282231281,-13,0.1341475397348404,7.534584045410156,-1.739771485328674
51,4,103,14.212,282231285,282231285,-11,0.2507800459861755,13.94863128662109,-2.711777448654175
24,6,105,14.474,282231290,282231290,-9,0.2619695663452148,14.29340076446533,-2.264232397079468
33,8,107,16.012,282231295,282231295,-7,0.2967783212661743,15.88987731933594,-1.951371908187866
21,10,108,26.714,282231299,282231299,-5,0.5016011595726013,26.60761833190918,-2.328278541564941
1,13,111,6.956,282231306,282231306,13,0.1312975734472275,6.776446342468262,1.564759492874146
21,0,120,7.814,282231331,282231331,-15,0.1580680310726166,7.546089172363281,-2.022412061691284
31,2,122,7.600000000000001,282231336,282231336,-13,0.1576673984527588,7.403533935546875,-1.709627985954285
9,4,123,16.214,282231341,282231341,-11,0.3416534960269928,15.91243553161621,-3.093776941299438
24,6,125,14.594,282231345,282231345,-9,0.3144468069076538,14.41089344024658,-2.283004522323608
6,8,127,15.198,282231350,282231350,-7,0.3343356549739838,15.08101081848145,-1.85217022895813
21,10,128,26.796,282231354,282231354,-5,0.5963008403778076,26.6873722076416,-2.33542537689209
1,11,129,7.994,282231357,282231357,11,0.1766611784696579,7.845139026641846,1.525327086448669
23,0,140,7.686,282231387,282231387,-15,0.1813870817422867,7.421889781951904,-1.989283204078674
54,2,142,7.466,282231391,282231391,-13,0.180274024605751,7.272412776947021,-1.679484605789185
18,4,143,14.246,282231396,282231396,-11,0.3489858508110046,13.979905128479,-2.718265056610107
33,6,145,14.502,282231401,282231401,-9,0.3624489307403564,14.31886959075928,-2.268612623214722
40,8,147,15.162,282231405,282231405,-7,0.3860595226287842,15.04403209686279,-1.847782969474792
24,10,148,26.73,282231410,282231410,-5,0.6877553462982178,26.6194019317627,-2.329673051834106
23,0,160,7.57,282231442,282231442,-15,0.2041646540164948,7.309207439422607,-1.959260225296021
28,2,162,7.452,282231447,282231447,-13,0.2052727490663528,7.258103370666504,-1.676335215568542
15,4,163,8.386000000000001,282231451,282231451,-11,0.2341573685407639,8.228594779968262,-1.60012423992157
24,6,165,14.45,282231456,282231456,-9,0.4109500646591187,14.26617908477783,-2.260478019714355
34,8,167,15.174,282231460,282231460,-7,0.4389177262783051,15.05449867248535,-1.849245429039001
24,10,168,26.786,282231465,282231465,-5,0.7823057174682617,26.6726016998291,-2.334553718566895
100,0,180,7.482,282231497,282231497,-15,0.2270073443651199,7.223490715026855,-1.936484098434448
31,2,182,7.472,282231502,282231502,-13,0.231225922703743,7.276820182800293,-1.680834293365479
10,4,183,16.132,282231507,282231507,-11,0.5056958794593811,15.82753276824951,-3.078130722045898
22,6,185,14.552,282231511,282231511,-9,0.4639981389045715,14.36534881591797,-2.276434421539307
34,8,187,15.162,282231516,282231516,-7,0.4910764098167419,15.04096984863281,-1.847782969474792
21,10,188,26.718,282231520,282231520,-5,0.8731833696365356,26.60200309753418,-2.328627109527588
8,14,192,12.678,282231530,282231530,-1,0.4246996641159058,12.66895294189453,-0.2212616056203842
3,15,192,6.512,282231532,282231532,15,0.2107441276311874,6.286577701568604,1.685429573059082
19,0,200,7.49,282231553,282231553,-15,0.2524903416633606,7.230377197265625,-1.938554644584656
13,2,202,16.232,282231557,282231557,-13,0.5574870109558105,15.8061466217041,-3.651405572891235
30,4,203,15.85,282231562,282231562,-11,0.5511354804039001,15.54902648925781,-3.024322509765625
3,5,204,12.684,282231564,282231564,5,0.4497966766357422,12.62772560119629,1.105483412742615
22,6,205,14.62,282231566,282231566,-9,0.5165422558784485,14.43076133728027,-2.287071943283081
24,8,207,15.228,282231571,282231571,-7,0.5459423661231995,15.10462951660156,-1.855826377868652
21,10,208,26.758,282231576,282231576,-5,0.9674826264381409,26.63861465454102,-2.332113265991211
1,14,212,12.784,282231585,282231585,-1,0.4728405773639679,12.7733039855957,-0.2231115698814392
1,15,212,6.45,282231587,282231587,15,0.2304717004299164,6.22595739364624,1.669382810592651
19,0,219,7.49,282231608,282231608,-15,0.2764657437801361,7.229500293731689,-1.938554644584656
2,1,220,13.066,282231610,282231610,1,0.5014986991882324,13.05438041687012,0.2280331403017044
12,2,221,8.492000000000001,282231613,282231613,-13,0.3190772533416748,8.268196105957031,-1.910284399986267
27,4,222,15.71,282231617,282231617,-11,0.5973713994026184,15.40978908538818,-2.997609376907349
10,5,223,12.696,282231619,282231619,5,0.4921343922615051,12.63810920715332,1.106529355049133
60,6,224,15.312,282231622,282231622,-9,0.5911076664924622,15.11192798614502,-2.395324468612671
52,8,226,15.31,282231626,282231626,-7,0.5992376208305359,15.18406200408936,-1.865819692611694
21,10,227,26.672,282231631,282231631,-5,1.052420735359192,26.54965400695801,-2.324617862701416
7,0,239,15.78,282231663,282231663,-15,0.6356236934661865,15.2290506362915,-4.084164619445801
2,2,241,16.044,282231668,282231668,-13,0.6573594808578491,15.6189661026001,-3.609114646911621
16,4,242,15.452,282231672,282231672,-11,0.6404642462730408,15.15457534790039,-2.948380708694458
30,5,243,12.692,282231675,282231675,5,0.5360776782035828,12.63233375549316,1.106180667877197
8,6,244,22.922,282231677,282231677,-9,0.9638475775718689,22.61926651000977,-3.585790872573853
1,7,245,6.728,282231679,282231679,7,0.2854616641998291,6.671746253967285,0.8199369311332703
53,8,246,15.298,282231682,282231682,-7,0.6517250537872314,15.16997814178467,-1.864357233047485
10,10,247,26.66,282231686,282231686,-5,1.144574761390686,26.53387641906738,-2.323572158813477
27,0,259,15.554,282231719,282231719,-15,0.678914487361908,15.00866317749023,-4.025671482086182
4,2,261,7.484,282231723,282231723,-13,0.3320667445659637,7.284620761871338,-1.683533668518066
22,4,262,15.314,282231728,282231728,-11,0.6871673464775085,15.01692485809326,-2.922049045562744
3,5,263,12.716,282231730,282231730,5,0.5812665820121765,12.65426921844482,1.108272433280945
23,6,264,15.268,282231732,282231732,-9,0.6945918798446655,15.06402015686035,-2.388441324234009
39,8,266,15.314,282231737,282231737,-7,0.7054111957550049,15.18347454071045,-1.866307139396667
21,10,267,26.692,282231742,282231742,-5,1.238673329353333,26.56156158447266,-2.326361179351807
1,13,270,7.304,282231748,282231748,13,0.335247129201889,7.108898639678955,1.6430424451828
38,0,279,15.544,282231774,282231774,-15,0.730830192565918,14.99655342102051,-4.023083209991455
2,1,280,12.796,282231776,282231776,1,0.624986469745636,12.77877712249756,0.2233209908008575
19,2,281,7.5,282231778,282231778,-13,0.3582570552825928,7.298988819122314,-1.687132954597473
12,4,282,15.094,282231783,282231783,-11,0.7289572358131409,14.79873847961426,-2.880070924758911
3,5,283,12.672,282231785,282231785,5,0.6232705116271973,12.60838317871094,1.104437589645386
23,6,284,15.266,282231788,282231788,-9,0.7470729947090149,15.05953121185303,-2.388128519058228
17,8,286,15.416,282231792,282231792,-7,0.7634584903717041,15.28203296661377,-1.878737807273865
17,10,287,26.614,282231797,282231797,-5,1.327492356300354,26.47947120666504,-2.319562911987305
1,15,291,6.798,282231808,282231808,15,0.3333562314510345,6.557896614074707,1.759451866149902
31,0,297,15.544,282231829,282231829,-15,0.7779396176338196,14.99418354034424,-4.023083209991455
67,2,299,7.508,282231834,282231834,-13,0.3815923035144806,7.305611610412598,-1.688932538032532
2,3,299,12.836,282231836,282231836,3,0.66862952709198,12.80095863342285,0.6717843413352966
16,4,300,14.972,282231838,282231838,-11,0.7691774964332581,14.67678070068359,-2.856792211532593
1,5,301,12.706,282231841,282231841,5,0.6646563410758972,12.64018726348877,1.107400894165039
23,6,302,15.466,282231843,282231843,-9,0.8047873377799988,15.25437355041504,-2.419415473937988
42,8,304,14.908,282231847,282231847,-7,0.7847245931625366,14.77605533599854,-1.81682813167572
21,10,305,26.636,282231852,282231852,-5,1.411839485168457,26.49705505371094,-2.321480274200439
7,0,317,15.512,282231884,282231884,-15,0.8285650610923767,14.96051502227783,-4.014801025390625
4,1,318,12.516,282231887,282231887,1,0.6941940784454346,12.49482440948486,0.2184343189001083
81,2,319,7.506,282231889,282231889,-13,0.4069828987121582,7.302289009094238,-1.688482642173767
27,4,320,14.65,282231894,282231894,-11,0.8027600049972534,14.35841464996338,-2.79535174369812
31,6,322,15.734,282231898,282231898,-9,0.8728983402252197,15.51575374603271,-2.461339950561523
61,8,324,15.248,282231903,282231903,-7,0.8553709387779236,15.11015224456787,-1.858263731002808
10,10,325,26.6,282231907,282231907,-5,1.502289652824402,26.4561595916748,-2.318342685699463
3,0,337,7.7,282231940,282231940,-15,0.4372112452983856,7.42476749420166,-1.99290668964386
31,1,338,12.778,282231942,282231942,1,0.7532495260238647,12.75382995605469,0.2230068445205688
97,2,339,7.51,282231944,282231944,-13,0.4327006340026855,7.304714679718018,-1.689382433891296
21,4,340,14.552,282231949,282231949,-11,0.8471701145172119,14.25949573516846,-2.776652574539185
28,6,342,15.314,282231953,282231953,-9,0.9023065567016602,15.0985221862793,-2.395637512207031
43,8,344,15.232,282231958,282231958,-7,0.9071571230888367,15.09122180938721,-1.856313824653625
13,10,345,12.518,282231963,282231963,-5,0.7504351735115051,12.4477653503418,-1.091015577316284
12,14,349,12.612,282231972,282231972,-1,0.7676301598548889,12.58669281005859,-0.2201097458600998
16,0,357,7.546,282231995,282231995,-15,0.4538633525371552,7.274732112884521,-1.953048467636108
21,1,358,12.79,282231997,282231997,1,0.7985132932662964,12.76309680938721,0.2232162803411484
99,2,359,7.516,282231999,282231999,-13,0.4585622549057007,7.308994770050049,-1.69073212146759
12,4,360,14.338,282232004,282232004,-11,0.8837496042251587,14.04679775238037,-2.735819339752197
16,6,362,15.146,282232009,282232009,-9,0.9445279836654663,14.92967987060547,-2.369356393814087
34,8,364,15.19,282232013,282232013,-7,0.9571831822395325,15.04636096954346,-1.851195335388184
2,10,365,12.718,282232018,282232018,-5,0.8065652251243591,12.64390468597412,-1.108446717262268
15,14,369,12.726,282232027,282232027,-1,0.8188969492912292,12.69768333435059,-0.2220993191003799
13,0,377,7.554,282232050,282232050,-15,0.4797622263431549,7.280814170837402,-1.955119013786316
87,2,379,7.526,282232055,282232055,-13,0.4847166836261749,7.317071914672852,-1.692981600761414
12,4,380,14.154,282232059,282232059,-11,0.920806348323822,13.86340522766113,-2.700710535049438
25,6,382,15.234,282232064,282232064,-9,1.002427101135254,15.013014793396,-2.383122682571411
52,8,384,15.75,282232069,282232069,-7,1.046922922134399,15.59750556945801,-1.919442176818848
2,10,385,12.498,282232073,282232073,-5,0.8359801769256592,12.42234420776367,-1.089272499084473
17,14,389,12.73,282232082,282232082,-1,0.8634864687919617,12.69873714447021,-0.2221691310405731
27,0,397,7.616000000000001,282232105,282232105,-15,0.5093203186988831,7.338838577270508,-1.971165895462036
39,2,399,7.54,282232110,282232110,-13,0.5112042427062988,7.328943252563477,-1.696130990982056
16,4,400,14,282232115,282232115,-11,0.9586479067802429,13.709303855896,-2.671325922012329
2,6,402,15.278,282232119,282232119,-9,1.057872891426086,15.05277633666992,-2.390005826950073
51,10,405,12.48,282232129,282232129,-5,0.8780707120895386,12.40146350860596,-1.087703704833984
22,12,407,12.656,282232133,282232133,-3,0.897030770778656,12.60678195953369,-0.6623638868331909
3,14,409,12.814,282232138,282232138,-1,0.9137982726097107,12.7794189453125,-0.2236351370811462
1,15,410,6.798,282232140,282232140,15,0.4694782197475433,6.549559116363525,1.759451866149902
21,0,416,8.228,282232161,282232161,-15,0.5765368938446045,7.926698684692383,-2.129563093185425
2,1,417,12.792,282232163,282232163,1,0.9300413131713867,12.75619220733643,0.2232511788606644
69,2,418,7.55,282232165,282232165,-13,0.5362153053283691,7.336925506591797,-1.698380470275879
4,3,418,12.652,282232168,282232168,3,0.9209412336349487,12.60105228424072,0.662154495716095
13,4,419,13.79,282232170,282232170,-11,0.9890427589416504,13.50045871734619,-2.631256103515625
4,6,421,23.046,282232175,282232175,-9,1.671029329299927,22.70084571838379,-3.605188608169556
29,8,423,12.482,282232179,282232179,-7,0.9138144850730896,12.3552131652832,-1.521173119544983
100,10,424,12.5,282232184,282232184,-5,0.9206636548042297,12.41835308074951,-1.089446783065796
8,12,426,12.69,282232188,282232188,-3,0.9413536190986633,12.63759708404541,-0.6641432642936707
1,14,428,12.864,282232193,282232193,-1,0.9599023461341858,12.826171875,-0.224507749080658
24,0,436,8.146000000000001,282232216,282232216,-15,0.5981813073158264,7.845661163330078,-2.10834002494812
