"intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle","Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2"
18,0,0,35.738,395130568,395130568,-15,0,34.52025604248047,-9.249674797058105
16,2,2,35.306,395130572,395130572,-13,0.0120082525536418,34.40110778808594,-7.942121982574463
17,4,3,34.5,395130577,395130577,-11,0.01773226819932461,33.86613464355469,-6.582910537719727
9,6,5,34.064,395130581,395130581,-9,0.02936046198010445,33.64460372924805,-5.328783512115479
30,8,7,30.282,395130586,395130586,-7,0.03672066703438759,30.05626106262207,-3.690447568893433
30,10,8,57.192,395130591,395130591,-5,0.07955119758844376,56.97431182861328,-4.984611034393311
9,0,20,35.746,395130623,395130623,-15,0.1205251589417458,34.52777481079102,-9.251745223999023
16,2,22,35.262,395130627,395130627,-13,0.1319258362054825,34.35798263549805,-7.932224273681641
11,4,23,34.57,395130632,395130632,-11,0.1362228542566299,33.93457794189453,-6.596266746520996
18,6,25,34.086,395130637,395130637,-9,0.1468966752290726,33.66602325439453,-5.332225322723389
30,8,27,30.262,395130641,395130641,-7,0.1415428221225739,30.03609848022461,-3.688009977340698
29,10,28,56.172,395130646,395130646,-5,0.2734625041484833,55.95758056640625,-4.895712375640869
8,2,42,35.346,395130683,395130683,-13,0.2524567544460297,34.43915939331055,-7.951119899749756
17,4,43,34.538,395130687,395130687,-11,0.2544400691986084,33.90248489379883,-6.590160846710205
7,6,45,31.396,395130692,395130692,-9,0.2435452491044998,31.00850677490234,-4.911416530609131
23,8,47,30.426,395130697,395130697,-7,0.2477227747440338,30.19819259643555,-3.707996606826782
28,10,48,55.252,395130701,395130701,-5,0.4611112773418427,55.03981781005859,-4.815528869628906
6,4,63,35.078,395130743,395130743,-11,0.3786086738109589,34.43143844604492,-6.693197727203369
30,5,64,18.316,395130745,395130745,5,0.203808918595314,18.24516296386719,1.596344590187073
48,6,65,31.564,395130747,395130747,-9,0.3536660373210907,31.17338943481445,-4.937697410583496
27,8,67,30.492,395130752,395130752,-7,0.3538986444473267,30.26264762878418,-3.716040134429932
27,10,68,54.352,395130756,395130756,-5,0.6425927877426147,54.14136123657227,-4.737089157104492
6,4,83,35.202,395130798,395130798,-11,0.5005577206611633,34.55161285400391,-6.716858386993408
1,5,84,18.346,395130800,395130800,5,0.2679333090782166,18.27422332763672,1.59895920753479
8,6,85,31.628,395130803,395130803,-9,0.4634170532226563,31.23516845703125,-4.947709083557129
31,8,87,30.542,395130807,395130807,-7,0.4602863788604736,30.31085014343262,-3.72213339805603
19,10,88,32.334,395130812,395130812,-5,0.4947053790092468,32.20716094970703,-2.818093776702881
6,4,103,36.578,395130853,395130853,-11,0.64544278383255,35.9001579284668,-6.979411602020264
8,6,105,31.94,395130858,395130858,-9,0.5780923366546631,31.54146766662598,-4.996516704559326
23,8,107,30.736,395130862,395130862,-7,0.5696839094161987,30.50157928466797,-3.745776176452637
25,10,108,52.572,395130867,395130867,-5,0.9871295094490051,52.36264419555664,-4.58195161819458
6,4,122,36.774,395130909,395130909,-11,0.7685848474502563,36.09017562866211,-7.016809940338135
16,6,124,32.044,395130913,395130913,-9,0.6849073171615601,31.6420726776123,-5.012785911560059
32,8,126,31.21,395130918,395130918,-7,0.6811729669570923,30.96987533569336,-3.803542137145996
12,10,127,51.644,395130922,395130922,-5,1.140275001525879,51.43484115600586,-4.501070976257324
17,2,141,52.682,395130959,395130959,-13,1.263103127479553,51.31621932983398,-11.85087108612061
6,4,142,36.898,395130964,395130964,-11,0.897574782371521,36.20895767211914,-7.040470123291016
16,6,144,32.108,395130968,395130968,-9,0.7969431281089783,31.70268249511719,-5.022797584533691
16,8,146,31.392,395130973,395130973,-7,0.7938764691352844,31.14789390563965,-3.825722455978394
36,10,147,50.854,395130978,395130978,-5,1.299620032310486,50.64381408691406,-4.432218074798584
4,14,151,28.536,395130987,395130987,-1,0.7518496513366699,28.5217456817627,-0.4980218708515167
17,0,159,52.15,395131010,395131010,-15,1.397709250450134,50.3536376953125,-13.49741363525391
16,2,161,51.87,395131015,395131015,-13,1.419993162155151,50.52062225341797,-11.66821098327637
20,4,162,36.722,395131019,395131019,-11,1.019078016281128,36.03290557861328,-7.006887912750244
46,6,164,31.242,395131024,395131024,-9,0.8831219077110291,30.84471893310547,-4.887325763702393
13,8,166,32.836,395131028,395131028,-7,0.9441166520118713,32.57756805419922,-4.001701831817627
11,10,167,50.244,395131033,395131033,-5,1.458682537078857,50.03154754638672,-4.379053115844727
16,0,179,51.426,395131065,395131065,-15,1.551623225212097,49.64946365356445,-13.31002807617188
15,2,181,51.018,395131070,395131070,-13,1.57011353969574,49.68560791015625,-11.47655296325684
23,4,182,34.606,395131074,395131074,-11,1.0788813829422,33.95305252075195,-6.60313606262207
46,6,184,31.222,395131079,395131079,-9,0.9901504516601563,30.82170486450195,-4.884196758270264
26,9,187,11.396,395131086,395131086,9,0.3672943413257599,11.24970245361328,1.782727122306824
13,10,187,31.964,395131088,395131088,-5,1.03907573223114,31.82540893554688,-2.78584623336792
16,0,199,50.686,395131121,395131121,-15,1.700101733207703,48.92938995361328,-13.11850166320801
14,2,201,50.21,395131125,395131125,-13,1.715925812721252,48.89302062988281,-11.29479217529297
19,4,202,36.328,395131130,395131130,-11,1.256975531578064,35.63839340209961,-6.931709289550781
23,6,204,31.446,395131134,395131134,-9,1.105607867240906,31.03916358947754,-4.919238090515137
4,8,206,31.924,395131139,395131139,-7,1.13898766040802,31.66556549072266,-3.890556812286377
29,9,207,11.416,395131141,395131141,9,0.4072743952274323,11.26809215545654,1.785855889320374
16,0,219,49.914,395131176,395131176,-15,1.84239137172699,48.17800521850586,-12.91869354248047
14,2,221,49.47,395131180,395131180,-13,1.858779191970825,48.16623306274414,-11.12832832336426
26,4,222,49.058,395131185,395131185,-11,1.865426301956177,48.12052154541016,-9.36070728302002
7,6,224,31.48,395131190,395131190,-9,1.21526050567627,31.06867027282715,-4.924556732177734
29,8,226,31.8,395131194,395131194,-7,1.2446608543396,31.53841781616211,-3.875445127487183
37,9,227,11.428,395131197,395131197,9,0.4470743536949158,11.27844524383545,1.78773307800293
28,10,227,32.244,395131199,395131199,-5,1.272280097007751,32.09609603881836,-2.810249805450439
16,0,239,49.182,395131232,395131232,-15,1.981067538261414,47.46483993530273,-12.72923851013184
14,2,241,48.714,395131237,395131237,-13,1.995924353599548,47.42348098754883,-10.95826530456543
37,4,242,48.318,395131241,395131241,-11,2.002714872360229,47.38796234130859,-9.219509124755859
8,6,244,32.236,395131246,395131246,-9,1.355492115020752,31.81025505065918,-5.042821407318115
25,8,246,31.924,395131250,395131250,-7,1.360025525093079,31.6568431854248,-3.890556812286377
50,9,246,11.4,395131253,395131253,9,0.4832855463027954,11.24927043914795,1.783352851867676
9,10,247,32.232,395131255,395131255,-5,1.383793473243713,32.07951736450195,-2.809203863143921
15,0,259,48.502,395131287,395131287,-15,2.117057323455811,46.80147552490234,-12.55324172973633
13,2,261,47.99,395131292,395131292,-13,2.129326820373535,46.71151351928711,-10.79540157318115
3,3,262,22.694,395131294,395131294,3,1.035959482192993,22.63920783996582,1.1877121925354
12,4,262,47.766,395131297,395131297,-11,2.143348217010498,46.83938980102539,-9.114182472229004
16,6,264,32.29,395131301,395131301,-9,1.468979001045227,31.85860824584961,-5.051269054412842
25,8,266,31.95,395131306,395131306,-7,1.471717834472656,31.67768096923828,-3.893725633621216
35,9,267,11.374,395131308,395131308,9,0.5233166813850403,11.22177124023438,1.779285550117493
33,10,267,32.172,395131310,395131310,-5,1.492979049682617,32.0147819519043,-2.803974628448486
15,0,279,47.418,395131343,395131343,-15,2.229445934295654,45.74797821044922,-12.27268123626709
11,4,282,46.786,395131352,395131352,-11,2.259506702423096,45.87079238891602,-8.927189826965332
16,6,284,31.966,395131356,395131356,-9,1.564321756362915,31.53366851806641,-5.000584125518799
21,8,286,32.468,395131361,395131361,-7,1.607937932014465,32.18584823608398,-3.956853866577148
27,9,287,11.438,395131363,395131363,9,0.5656498074531555,11.28300952911377,1.789297461509705
65,10,287,48.398,395131366,395131366,-5,2.414066791534424,48.15335845947266,-4.21816349029541
14,0,299,46.718,395131398,395131398,-15,2.353853464126587,45.06468963623047,-12.09150791168213
13,2,301,46.574,395131402,395131402,-13,2.382931470870972,45.31770324707031,-10.4768705368042
11,4,302,46.166,395131407,395131407,-11,2.387547492980957,45.25486373901367,-8.80888843536377
48,6,304,31.82,395131412,395131412,-9,1.666737675666809,31.3840160369873,-4.977744579315186
13,8,306,32.348,395131416,395131416,-7,1.713919639587402,32.06110382080078,-3.942229509353638
30,9,307,11.048,395131419,395131419,9,0.5844017267227173,10.89632034301758,1.728287935256958
54,10,307,48.506,395131421,395131421,-5,2.587900638580322,48.25207138061523,-4.22757625579834
29,0,318,46.082,395131453,395131453,-15,2.469201803207397,44.44325256347656,-11.92689895629883
12,2,320,45.922,395131458,395131458,-13,2.497734546661377,44.67525482177734,-10.33020210266113
20,3,321,18.326,395131460,395131460,3,1.024772047996521,18.27217102050781,0.9591087102890015
