"intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle","Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2"
46,0,33,20.604,221530862,221530862,-15,0.1146262884140015,19.9016056060791,-5.332707405090332
46,2,35,20.606,221530867,221530867,-13,0.1226479634642601,20.07749557495117,-4.635341644287109
26,4,36,20.624,221530871,221530871,-11,0.1272027492523193,20.24467849731445,-3.935244798660278
13,6,38,20.742,221530876,221530876,-9,0.135871484875679,20.48618125915527,-3.244763612747192
42,0,53,20.596,221530917,221530917,-15,0.1840236783027649,19.89335632324219,-5.330636978149414
34,2,54,20.61,221530922,221530922,-13,0.1892633885145187,20.08087539672852,-4.636241436004639
13,4,56,20.692,221530927,221530927,-11,0.1985214948654175,20.31085968017578,-3.948219776153564
17,6,57,52.214,221530931,221530931,-9,0.5130408406257629,51.56860733032227,-8.168068885803223
34,0,72,20.616,221530973,221530973,-15,0.2502341866493225,19.91195487976074,-5.335813522338867
8,2,74,22.302,221530977,221530977,-13,0.2806498110294342,21.72858810424805,-5.016858577728271
37,4,75,23.506,221530982,221530982,-11,0.302031010389328,23.07215118408203,-4.485156059265137
34,6,77,52.196,221530987,221530987,-9,0.6928068399429321,51.54872512817383,-8.165253639221191
9,0,92,24.112,221531028,221531028,-15,0.3739586174488068,23.28740119934082,-6.240644931793213
37,2,93,21.64,221531033,221531033,-13,0.342233419418335,21.08259010314941,-4.867940902709961
35,4,95,23.528,221531037,221531037,-11,0.3829240798950195,23.09255027770996,-4.489354133605957
33,6,96,52.036,221531042,221531042,-9,0.8610970973968506,51.38813781738281,-8.140223503112793
13,0,111,23.46,221531083,221531083,-15,0.4389802217483521,22.65636825561523,-6.071894645690918
32,2,113,21.376,221531088,221531088,-13,0.4107504189014435,20.82408332824707,-4.808553695678711
20,4,114,23.542,221531093,221531093,-11,0.4597730338573456,23.10489273071289,-4.492025375366211
17,6,116,52.954,221531097,221531097,-9,1.058825492858887,52.29132843017578,-8.283830642700195
22,0,131,22.976,221531139,221531139,-15,0.5073749423027039,22.18731117248535,-5.94662618637085
30,2,132,19.824,221531143,221531143,-13,0.4449672996997833,19.31078720092773,-4.459429740905762
31,4,134,24.218,221531148,221531148,-11,0.5559393763542175,23.76654624938965,-4.621012210845947
1,5,135,17.72,221531150,221531150,5,0.4158903956413269,17.64767074584961,1.544399738311768
17,6,135,52.522,221531152,221531152,-9,1.222171425819397,51.86096954345703,-8.216251373291016
