"intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle","Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2"
37,2,35,28.878,378130700,378130700,-13,0.1718833297491074,28.13733291625977,-6.496136665344238
67,4,36,28.986,378130705,378130705,-11,0.1787770986557007,28.45288467407227,-5.530789375305176
7,8,40,41.178,378130714,378130714,-7,0.2853315472602844,40.87006759643555,-5.018335819244385
26,2,55,28.9,378130755,378130755,-13,0.2703056633472443,28.15799713134766,-6.50108528137207
71,4,56,29.02,378130760,378130760,-11,0.2784213125705719,28.48546028137207,-5.537277221679688
23,6,58,39.574,378130764,378130764,-9,0.395665168762207,39.08477401733398,-6.190737724304199
21,2,73,28.922,378130811,378130811,-13,0.3590382635593414,28.17844390869141,-6.506034374237061
67,4,74,29.058,378130815,378130815,-11,0.3683912456035614,28.52174377441406,-5.544528007507324
11,6,76,39.618,378130820,378130820,-9,0.5190278887748718,39.12679290771484,-6.197620868682861
7,8,78,41.662,378130824,378130824,-7,0.5629234910011292,41.34762573242188,-5.077320575714111
37,2,93,28.982,378130866,378130866,-13,0.4583460986614227,28.2354736328125,-6.51953125
52,4,94,29.092,378130870,378130870,-11,0.4684959948062897,28.55365562438965,-5.551015377044678
11,6,96,39.598,378130875,378130875,-9,0.6552717685699463,39.1049919128418,-6.194491863250732
25,8,98,43.836,378130880,378130880,-7,0.7441558241844177,43.50288772583008,-5.342264652252197
6,0,113,29.34,378130917,378130917,-15,0.5588967204093933,28.33475303649902,-7.593750953674316
37,2,115,29.014,378130921,378130921,-13,0.567384660243988,28.26467895507813,-6.526730060577393
60,4,116,29.146,378130926,378130926,-11,0.5792035460472107,28.60464286804199,-5.561318874359131
37,6,118,41.71,378130930,378130930,-9,0.8483768105506897,41.187744140625,-6.524881362915039
7,8,120,42.394,378130935,378130935,-7,0.8812151551246643,42.06877136230469,-5.166529178619385
12,0,133,28.992,378130972,378130972,-15,0.649997889995575,27.9965763092041,-7.503681659698486
48,2,135,29.088,378130976,378130976,-13,0.6677420735359192,28.33460998535156,-6.543376445770264
3,4,136,29.144,378130981,378130981,-11,0.6790022850036621,28.60048294067383,-5.560937404632568
50,6,138,41.686,378130986,378130986,-9,0.9915727972984314,41.16083526611328,-6.521127223968506
31,8,140,42.334,378130990,378130990,-7,1.026602268218994,42.00590515136719,-5.15921688079834
64,2,153,29.122,378131032,378131032,-13,0.7576389908790588,28.36548805236816,-6.551024436950684
25,6,156,41.82,378131041,378131041,-9,1.124481320381165,41.28981781005859,-6.542089462280273
45,8,158,41.946,378131045,378131045,-7,1.14794397354126,41.61751174926758,-5.111931324005127
53,2,173,29.178,378131087,378131087,-13,0.8582956790924072,28.41721153259277,-6.563621997833252
63,6,176,41.964,378131096,378131096,-9,1.272971034049988,41.42779922485352,-6.564615726470947
