"intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle","Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2"
22,0,32,39.278,196730936,196730936,-15,0.2118937969207764,37.93904113769531,-10.16589450836182
38,2,34,45.872,196730941,196730941,-13,0.2652316391468048,44.69551849365234,-10.31895446777344
11,4,35,46.48,196730946,196730946,-11,0.2787118256092072,45.62517929077148,-8.868802070617676
33,0,52,39.512,196730992,196730992,-15,0.3463757932186127,38.16408920288086,-10.22645854949951
26,2,54,46.464,196730996,196730996,-13,0.4266828894615173,45.2711181640625,-10.45212554931641
11,4,55,46.396,196731001,196731001,-11,0.43718022108078,45.54147720336914,-8.852774620056152
1,5,56,20.078,196731003,196731003,5,0.195489376783371,20.00064086914063,1.749912977218628
22,0,74,39.602,196731047,196731047,-15,0.4940352141857147,38.24940490722656,-10.24975204467773
12,2,76,45.492,196731052,196731052,-13,0.5879456400871277,44.3221435546875,-10.233473777771
23,4,77,46.352,196731056,196731056,-11,0.6114628314971924,45.49627304077148,-8.844378471374512
1,15,86,14.674,196731082,196731082,15,0.2127413004636765,14.17239856719971,3.797910690307617
56,0,94,39.668,196731102,196731102,-15,0.628593385219574,38.31118774414063,-10.2668342590332
10,2,96,39.76,196731107,196731107,-13,0.6490805149078369,38.73551559448242,-8.944053649902344
23,4,97,46.39,196731111,196731111,-11,0.7709022164344788,45.53115844726563,-8.851629257202148
33,0,112,39.702,196731158,196731158,-15,0.7495902180671692,38.34186172485352,-10.27563381195068
23,4,115,46.432,196731167,196731167,-11,0.9147660136222839,45.56973266601563,-8.85964298248291
33,0,132,39.512,196731213,196731213,-15,0.8791959285736084,38.15553283691406,-10.22645854949951
13,2,134,46.452,196731217,196731217,-13,1.058451414108276,45.24906158447266,-10.44942665100098
23,4,135,46.79,196731222,196731222,-11,1.082107901573181,45.91758728027344,-8.927952766418457
27,6,137,45.308,196731227,196731227,-9,1.069920182228088,44.73739242553711,-7.087732791900635
55,0,152,39.508,196731268,196731268,-15,1.012275815010071,38.14836883544922,-10.22542285919189
10,2,154,39.78,196731273,196731273,-13,1.041680455207825,38.74644088745117,-8.948553085327148
55,6,157,45.244,196731282,196731282,-9,1.224344372749329,44.67019653320313,-7.077721118927002
11,0,172,39.27,196731323,196731323,-15,1.138532042503357,37.91481781005859,-10.1638240814209
26,2,174,46.808,196731328,196731328,-13,1.384853601455688,45.58728408813477,-10.52950859069824
11,0,191,39.83,196731379,196731379,-15,1.282284498214722,38.45145034790039,-10.308762550354
13,2,193,47.152,196731383,196731383,-13,1.547307372093201,45.91743469238281,-10.60689258575439
11,4,194,46.188,196731388,196731388,-11,1.534870862960815,45.31340789794922,-8.813085556030273
22,0,211,39.478,196731434,196731434,-15,1.403978824615479,38.10696411132813,-10.21765804290771
12,2,213,45.952,196731439,196731439,-13,1.664122462272644,44.74331665039063,-10.33695125579834
23,4,214,46.154,196731443,196731443,-11,1.691788554191589,45.27442169189453,-8.806598663330078
33,0,231,39.512,196731489,196731489,-15,1.538312196731567,38.13464736938477,-10.22645854949951
12,2,233,45.828,196731494,196731494,-13,1.815383672714233,44.61651229858398,-10.30905723571777
1,11,240,16.348,196731515,196731515,11,0.6720054745674133,16.03356552124023,3.119345426559448
22,0,251,39.53,196731545,196731545,-15,1.672178983688354,38.14641571044922,-10.23111724853516
13,2,253,47.152,196731549,196731549,-13,2.028059959411621,45.89871215820313,-10.60689258575439
11,4,254,45.94,196731554,196731554,-11,1.998510360717773,45.0516471862793,-8.765765190124512
11,0,271,39.546,196731600,196731600,-15,1.806055307388306,38.15578460693359,-10.23525810241699
33,4,274,45.71,196731609,196731609,-11,2.144964933395386,44.81888198852539,-8.721879005432129
11,0,291,39.474,196731655,196731655,-15,1.935702204704285,38.07978820800781,-10.21662330627441
54,2,293,34.69,196731660,196731660,-13,1.72776198387146,33.75671005249023,-7.803552150726318
22,4,294,45.808,196731664,196731664,-11,2.306333065032959,44.90719223022461,-8.740578651428223
40,0,311,33.342,196731711,196731711,-15,1.747269511222839,32.15846633911133,-8.629544258117676
54,2,313,34.762,196731715,196731715,-13,1.849414944648743,33.82052230834961,-7.819748401641846
22,4,314,46,196731720,196731720,-11,2.473397970199585,45.08705902099609,-8.777214050292969
56,0,331,33.38,196731766,196731766,-15,1.861632108688354,32.18881607055664,-8.639379501342773
22,2,333,34.524,196731770,196731770,-13,1.953989028930664,33.58235549926758,-7.766210079193115
40,0,350,33.612,196731821,196731821,-15,1.982044577598572,32.40614318847656,-8.69942569732666
37,2,352,34.24,196731826,196731826,-13,2.048351526260376,33.29949188232422,-7.702323913574219
51,0,370,34.366,196731876,196731876,-15,2.142150402069092,33.12581634521484,-8.894575119018555
29,2,372,33.962,196731881,196731881,-13,2.147001504898071,33.02183151245117,-7.639787673950195
16,0,391,34.026,196731932,196731932,-15,2.241153717041016,32.79009246826172,-8.806576728820801
51,2,393,33.866,196731936,196731936,-13,2.26160717010498,32.9204216003418,-7.618192195892334
3,5,395,15.592,196731943,196731943,5,1.069981932640076,15.49577045440674,1.358932375907898
67,0,411,33.986,196731987,196731987,-15,2.352829694747925,32.7435302734375,-8.796223640441895
60,2,413,34.314,196731991,196731991,-13,2.407944917678833,33.34771347045898,-7.71897029876709
2,3,413,15.43,196731994,196731994,3,1.109740972518921,15.36884021759033,0.8075438141822815
51,0,430,34.332,196732042,196732042,-15,2.486456871032715,33.06881713867188,-8.885775566101074
30,2,432,34.25,196732047,196732047,-13,2.513819217681885,33.27736282348633,-7.704573631286621
22,0,450,32.07,196732097,196732097,-15,2.43044638633728,30.88174819946289,-8.300326347351074
59,2,452,34.058,196732102,196732102,-13,2.615220546722412,33.08188629150391,-7.661383152008057
14,4,453,52.02,196732107,196732107,-11,4.033108711242676,50.90472793579102,-9.925884246826172
15,6,455,48.94,196732111,196732111,-9,3.834564924240112,48.18513107299805,-7.655902862548828
51,0,470,34.308,196732153,196732153,-15,2.715358972549438,33.02754974365234,-8.879563331604004
22,2,472,34.22,196732157,196732157,-13,2.743670701980591,33.2298698425293,-7.697824954986572
9,8,477,45.016,196732171,196732171,-7,3.715451240539551,44.52570724487305,-5.486070156097412
14,0,490,31.718,196732208,196732208,-15,2.616938352584839,30.52526473999023,-8.209222793579102
52,2,492,34.202,196732213,196732213,-13,2.85814356803894,33.20261383056641,-7.69377613067627
12,4,493,47.156,196732217,196732217,-11,3.978064298629761,46.11835861206055,-8.99778938293457
13,6,495,45.24,196732222,196732222,-9,3.855535507202148,44.5163688659668,-7.077095031738281
7,0,508,31.662,196732263,196732263,-15,2.708033561706543,30.46301460266113,-8.194728851318359
22,2,510,34.272,196732268,196732268,-13,2.968501567840576,33.26140594482422,-7.709522724151611
35,4,511,46.784,196732273,196732273,-11,4.090404987335205,45.74192047119141,-8.92680835723877
3,5,512,14.21,196732275,196732275,5,1.263302803039551,14.09944438934326,1.238483071327209
13,6,513,43.184,196732277,196732277,-9,3.813792943954468,42.48148345947266,-6.755465984344482
7,8,515,42.14,196732282,196732282,-7,3.754437685012817,41.65704727172852,-5.135574340820313
15,0,528,32.734,196732319,196732319,-15,2.909640073776245,31.48445510864258,-8.472182273864746
52,2,530,34.322,196732323,196732323,-13,3.089087724685669,33.29935455322266,-7.720769882202148
19,4,531,42.992,196732328,196732328,-11,3.905568361282349,42.0210075378418,-8.20326042175293
12,6,533,41.368,196732332,196732332,-9,3.795442819595337,40.68202590942383,-6.471381187438965
6,8,535,40.312,196732337,196732337,-7,3.730653524398804,39.83721923828125,-4.912796974182129
14,0,548,31.53,196732374,196732374,-15,2.908461570739746,30.31644630432129,-8.160564422607422
57,2,550,42.892,196732379,196732379,-13,4.005650997161865,41.60027694702148,-9.648600578308105
39,4,551,42.896,196732383,196732383,-11,4.043176651000977,41.9133186340332,-8.184942245483398
24,6,553,39.844,196732388,196732388,-9,3.792371511459351,39.1702995300293,-6.232975006103516
12,8,555,38.608,196732392,196732392,-7,3.706115961074829,38.14058303833008,-4.705131530761719
14,0,568,31.57,196732429,196732429,-15,3.018091917037964,30.34455680847168,-8.170917510986328
8,4,571,41.172,196732438,196732438,-11,4.021081447601318,40.21502304077148,-7.855988025665283
11,6,573,38.248,196732443,196732443,-9,3.771694183349609,37.58834838867188,-5.98330545425415
11,8,575,37.208,196732448,196732448,-7,3.700011014938354,36.74484252929688,-4.534514427185059
40,0,588,27.984,196732485,196732485,-15,2.769144773483276,26.88825035095215,-7.242792129516602
10,2,590,40.972,196732489,196732489,-13,4.103672504425049,39.71041488647461,-9.216694831848145
63,4,591,39.058,196732494,196732494,-11,3.947762489318848,38.1366081237793,-7.452617645263672
10,6,593,36.896,196732498,196732498,-9,3.76491904258728,36.24674224853516,-5.771806240081787
22,8,595,36.008,196732503,196732503,-7,3.70478630065918,35.54706192016602,-4.388271331787109
1,9,595,13.55,196732505,196732505,9,1.387307405471802,13.31107807159424,2.119687080383301
41,0,608,28.276,196732540,196732540,-15,2.89285945892334,27.15888595581055,-7.318367481231689
77,2,610,38.97,196732544,196732544,-13,4.034974575042725,37.75620651245117,-8.766342163085938
7,4,611,38.18,196732549,196732549,-11,3.989124774932861,37.265625,-7.285087585449219
9,6,613,35.656,196732554,196732554,-9,3.760637998580933,35.01565170288086,-5.577827453613281
15,8,615,34.726,196732558,196732558,-7,3.692527055740356,34.26879501342773,-4.232034683227539
29,0,628,28.294,196732595,196732595,-15,2.989545822143555,27.16590309143066,-7.323026180267334
9,2,630,37.808,196732600,196732600,-13,4.042500495910645,36.61651229858398,-8.504949569702148
12,4,631,35.398,196732604,196732604,-11,3.819036245346069,34.53713226318359,-6.754256725311279
9,6,633,34.472,196732609,196732609,-9,3.753908157348633,33.84001541137695,-5.392608642578125
9,8,635,33.616,196732614,196732614,-7,3.690272331237793,33.16072845458984,-4.096759796142578
11,0,648,28.134,196732650,196732650,-15,3.066912651062012,27.00174140930176,-7.281614780426025
16,2,650,35.336,196732655,196732655,-13,3.897625207901001,34.20901870727539,-7.948870658874512
62,4,651,35.328,196732660,196732660,-11,3.931779384613037,34.45531845092773,-6.740900039672852
17,6,653,33.348,196732664,196732664,-9,3.745757579803467,32.72374725341797,-5.216776371002197
13,8,655,32.51,196732669,196732669,-7,3.680781126022339,32.05705261230469,-3.961972236633301
35,0,668,28.18,196732706,196732706,-15,3.166316032409668,27.03500366210938,-7.293520927429199
64,2,670,35.246,196732710,196732710,-13,4.006782054901123,34.10810852050781,-7.928624629974365
2,3,671,12.374,196732713,196732713,3,1.443847179412842,12.27239990234375,0.6476051211357117
5,4,671,33.152,196732715,196732715,-11,3.802445650100708,32.31999588012695,-6.325699806213379
1,5,672,12.63,196732717,196732717,5,1.47230589389801,12.49549961090088,1.10077702999115
16,6,673,32.33,196732720,196732720,-9,3.742130517959595,31.71193504333496,-5.057526111602783
24,8,675,31.65,196732724,196732724,-7,3.692329883575439,31.19633674621582,-3.857164621353149
1,9,675,12.75,196732726,196732726,9,1.480151534080505,12.5057373046875,1.994539380073547
5,11,677,12.676,196732731,196732731,11,1.466843605041504,12.35634517669678,2.418694734573364
34,0,688,27.922,196732761,196732761,-15,3.23081374168396,26.77637100219727,-7.22674560546875
7,2,690,34.292,196732766,196732766,-13,4.014143943786621,33.17109680175781,-7.714021682739258
15,4,691,32.306,196732770,196732770,-11,3.815327882766724,31.48209953308105,-6.164275169372559
23,6,693,31.418,196732775,196732775,-9,3.744119167327881,30.80448722839355,-4.914857864379883
28,8,695,31.644,196732779,196732779,-7,3.800482273101807,31.17734718322754,-3.856433391571045
39,0,707,27.448,196732816,196732816,-15,3.26323676109314,26.31114387512207,-7.10406494140625
14,2,709,33.248,196732821,196732821,-13,3.998564720153809,32.14813995361328,-7.479172706604004
