"intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle","Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2"
33,0,4,18.266,148931191,148931191,-15,0.01231755595654249,17.64359664916992,-4.727588653564453
22,2,6,14.542,148931195,148931195,-13,0.01483804266899824,14.16928195953369,-3.271238327026367
46,4,7,15.784,148931200,148931200,-11,0.0189294908195734,15.49399185180664,-3.01172924041748
1,7,10,9.864000000000001,148931207,148931207,7,0.01708759367465973,9.790460586547852,1.20211923122406
10,11,13,8.868,148931216,148931216,11,0.01975115947425365,8.705047607421875,1.692094206809998
1,14,16,12.848,148931223,148931223,-1,0.03587287291884422,12.84599304199219,-0.2242285162210464
41,0,24,18.388,148931246,148931246,-15,0.07439874857664108,17.76128768920898,-4.759164810180664
45,2,26,14.446,148931251,148931251,-13,0.06387350708246231,14.07560539245605,-3.249642848968506
66,4,27,15.696,148931255,148931255,-11,0.07260642945766449,15.40744876861572,-2.994937896728516
1,11,33,8.868,148931271,148931271,11,0.05013732612133026,8.704925537109375,1.692094206809998
33,0,42,18.406,148931301,148931301,-15,0.1303244680166245,17.77835273742676,-4.763823509216309
52,2,44,14.448,148931306,148931306,-13,0.108107902109623,14.07728385925293,-3.250092744827271
30,4,45,15.742,148931311,148931311,-11,0.121364563703537,15.45229816436768,-3.00371527671814
1,7,48,9.784000000000001,148931317,148931317,7,0.08135432749986649,9.71073055267334,1.192369699478149
41,0,62,18.1,148931357,148931357,-15,0.1891833543777466,17.48223304748535,-4.684624671936035
50,2,64,14.504,148931361,148931361,-13,0.1578556150197983,14.13138198852539,-3.26269006729126
33,4,65,15.146,148931366,148931366,-11,0.1686653792858124,14.8667688369751,-2.889992952346802
1,9,69,8.978,148931377,148931377,9,0.1067862883210182,8.866823196411133,1.404468655586243
33,0,82,18.006,148931412,148931412,-15,0.2489071786403656,17.39067840576172,-4.660295963287354
60,2,84,14.468,148931417,148931417,-13,0.2066681385040283,14.09567070007324,-3.254591941833496
42,4,85,14.78,148931421,148931421,-11,0.2152292877435684,14.5068531036377,-2.820157051086426
30,0,102,18.128,148931467,148931467,-15,0.3117082417011261,17.50752830505371,-4.691871643066406
30,2,104,14.472,148931472,148931472,-13,0.255940705537796,14.0987606048584,-3.255491733551025
66,4,105,14.832,148931476,148931476,-11,0.2668017446994781,14.55704975128174,-2.830079078674316
75,0,123,18.118,148931523,148931523,-15,0.3756670951843262,17.49661254882813,-4.68928337097168
25,2,125,14.454,148931527,148931527,-13,0.3072309195995331,14.08019351959229,-3.251442432403564
19,4,126,15.124,148931532,148931532,-11,0.3264571130275726,14.84253978729248,-2.88579535484314
37,0,143,18.164,148931578,148931578,-15,0.4378482103347778,17.53961181640625,-4.701189041137695
13,2,145,15.244,148931582,148931582,-13,0.375856339931488,14.84854125976563,-3.429153919219971
81,4,146,15.05,148931587,148931587,-11,0.3764144480228424,14.76869297027588,-2.871675491333008
6,11,152,8.972,148931603,148931603,11,0.233617752790451,8.804059982299805,1.711938261985779
60,0,163,18.126,148931633,148931633,-15,0.4980261325836182,17.50128746032715,-4.691353797912598
18,2,165,15.258,148931638,148931638,-13,0.428077906370163,14.86077404022217,-3.432303190231323
31,4,166,14.994,148931642,148931642,-11,0.4263721108436584,14.71234130859375,-2.860990047454834
3,5,167,12.336,148931645,148931645,5,0.3581384420394897,12.28383827209473,1.075153231620789
17,6,168,15.892,148931647,148931647,-9,0.4601748585700989,15.68959617614746,-2.486056566238403
1,9,170,9.102,148931654,148931654,9,0.2666977345943451,8.985982894897461,1.423866510391235
26,0,183,18.25,148931688,148931688,-15,0.562938928604126,17.61915588378906,-4.723447799682617
7,2,185,15.48,148931693,148931693,-13,0.4869322180747986,15.0753870010376,-3.482242345809937
52,4,186,14.424,148931698,148931698,-11,0.4595643281936646,14.15153026580811,-2.752228975296021
2,6,188,14.898,148931702,148931702,-9,0.4827309846878052,14.70666027069092,-2.330560684204102
1,9,191,9.178000000000001,148931709,148931709,9,0.3021330833435059,9.059967041015625,1.435755491256714
60,0,202,18.286,148931744,148931744,-15,0.6225887537002563,17.65194320678711,-4.732765197753906
28,2,204,15.414,148931748,148931748,-13,0.53463214635849,15.00942134857178,-3.467395544052124
19,4,205,13.876,148931753,148931753,-11,0.4872472882270813,13.61234092712402,-2.647665500640869
16,6,207,14.89,148931758,148931758,-9,0.5312119722366333,14.69708251953125,-2.329309225082397
1,9,209,8.978,148931764,148931764,9,0.3233902156352997,8.861567497253418,1.404468655586243
3,11,211,8.295999999999999,148931769,148931769,11,0.2998313009738922,8.138057708740234,1.582951426506042
11,0,222,18.248,148931799,148931799,-15,0.6827799081802368,17.61298561096191,-4.722929954528809
20,2,224,15.102,148931804,148931804,-13,0.5751394629478455,14.70369243621826,-3.397210836410522
57,4,225,13.934,148931808,148931808,-11,0.5369954705238342,13.66744804382324,-2.658732652664185
2,6,227,14.934,148931813,148931813,-9,0.5842324495315552,14.73856258392334,-2.33619236946106
25,0,241,15.026,148931854,148931854,-15,0.6103142499923706,14.50116348266602,-3.889014959335327
30,2,243,14.65,148931859,148931859,-13,0.6052224040031433,14.26168537139893,-3.295532941818237
36,4,244,13.974,148931864,148931864,-11,0.5839870572090149,13.70482158660889,-2.666364908218384
1,13,252,8.606,148931884,148931884,13,0.3686915338039398,8.3773193359375,1.935928821563721
21,0,261,15.008,148931910,148931910,-15,0.6601372957229614,14.48157691955566,-3.884356260299683
