"intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle","Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2"
53,4,31,75.59400000000001,158530917,158530917,-11,0.4014863967895508,74.20404052734375,-14.42401504516602
49,6,33,73.008,158530922,158530922,-9,0.4153165817260742,72.10795593261719,-11.42096710205078
42,8,35,72.81,158530926,158530926,-7,0.4414529800415039,72.26593780517578,-8.873307228088379
28,10,36,79.514,158530931,158530931,-5,0.4976967871189117,79.20986175537109,-6.930101871490479
14,0,48,46.232,158530963,158530963,-15,0.3741105794906616,44.65511703491211,-11.96572208404541
53,4,51,75.574,158530972,158530972,-11,0.6603296399116516,74.18255615234375,-14.42019939422607
48,6,53,72.85599999999999,158530977,158530977,-9,0.6656290888786316,71.95594024658203,-11.39718914031982
42,8,55,72.73399999999999,158530982,158530982,-7,0.6929813623428345,72.18852233886719,-8.864045143127441
53,4,71,75.55800000000001,158531028,158531028,-11,0.9190764427185059,74.16409301757813,-14.41714572906494
48,6,73,72.736,158531032,158531032,-9,0.9152880907058716,71.83467102050781,-11.37841701507568
42,8,75,72.602,158531037,158531037,-7,0.9432471990585327,72.05466461181641,-8.847957611083984
14,0,88,46.464,158531074,158531074,-15,0.6892921328544617,44.87548446655273,-12.0257682800293
53,4,91,75.59,158531083,158531083,-11,1.178450703620911,74.19184112548828,-14.42325210571289
41,8,95,72.366,158531092,158531092,-7,1.19087553024292,71.81671905517578,-8.819196701049805
14,0,108,46.3,158531130,158531130,-15,0.8429468274116516,44.71442031860352,-11.98332214355469
53,4,111,75.614,158531139,158531139,-11,1.437877774238586,74.21083068847656,-14.42783164978027
47,6,113,72.336,158531144,158531144,-9,1.408971071243286,71.43152618408203,-11.31584358215332
42,8,115,72.806,158531148,158531148,-7,1.450320363044739,72.24875640869141,-8.872818946838379
53,4,131,75.65000000000001,158531195,158531195,-11,1.697721004486084,74.24068450927734,-14.43470096588135
47,6,133,72.264,158531199,158531199,-9,1.656654477119446,71.35507965087891,-11.30457973480225
43,8,135,73.102,158531204,158531204,-7,1.709428429603577,72.53697204589844,-8.908892631530762
14,0,148,46.256,158531241,158531241,-15,1.15399158000946,44.66495895385742,-11.97193336486816
53,4,151,75.634,158531250,158531250,-11,1.956445217132568,74.21860504150391,-14.43164730072021
29,0,168,46.076,158531296,158531296,-15,1.304797053337097,44.48686599731445,-11.92534637451172
53,4,171,75.634,158531305,158531305,-11,2.21550464630127,74.21132659912109,-14.43164730072021
14,0,188,46.036,158531351,158531351,-15,1.458809733390808,44.44342422485352,-11.91499328613281
53,4,191,75.73399999999999,158531360,158531360,-11,2.477808713912964,74.30124664306641,-14.45072841644287
49,2,210,78.744,158531411,158531411,-13,2.811517715454102,76.67427062988281,-17.71354675292969
53,4,211,75.678,158531416,158531416,-11,2.735129356384277,74.23721313476563,-14.44004344940186
41,8,215,72.53400000000001,158531425,158531425,-7,2.700886011123657,71.94266510009766,-8.83967113494873
53,4,231,75.73399999999999,158531471,158531471,-11,2.996464729309082,74.28214263916016,-14.45072841644287
41,8,235,72.462,158531480,158531480,-7,2.949065923690796,71.86138916015625,-8.830896377563477
53,4,251,75.714,158531526,158531526,-11,3.254879713058472,74.25161743164063,-14.44691181182861
53,4,271,75.73399999999999,158531582,158531582,-11,3.514974594116211,74.25941467285156,-14.45072841644287
49,6,273,73.38800000000001,158531586,158531586,-9,3.452396392822266,72.40220642089844,-11.48041248321533
53,4,291,75.762,158531637,158531637,-11,3.775562286376953,74.27413940429688,-14.45607089996338
