"intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle","Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2"
22,1,23,17.01,398330661,398330661,1,0.0682719349861145,17.00727272033691,0.2968654334545135
15,4,25,54.298,398330668,398330668,-11,0.2325661033391953,53.29988479614258,-10.36054706573486
31,6,27,50.218,398330673,398330673,-9,0.2337323725223541,49.59918212890625,-7.855825901031494
20,14,34,16.014,398330691,398330691,-1,0.09501396119594574,16.01127815246582,-0.2794828414916992
16,0,42,49.412,398330714,398330714,-15,0.3498637676239014,47.72704315185547,-12.78876686096191
40,1,43,17.026,398330717,398330717,1,0.1277580410242081,17.02292823791504,0.2971446812152863
14,4,45,51.662,398330723,398330723,-11,0.3982934951782227,50.71125793457031,-9.857574462890625
31,6,47,49.91,398330728,398330728,-9,0.4043689966201782,49.29386520385742,-7.807644367218018
30,14,54,15.998,398330746,398330746,-1,0.1507523953914642,15.99485301971436,-0.2792035937309265
16,0,62,49.252,398330770,398330770,-15,0.5147877931594849,47.57099533081055,-12.74735546112061
50,1,63,17.166,398330772,398330772,1,0.1887174844741821,17.1623477935791,0.2995879948139191
32,2,64,51.346,398330774,398330774,-13,0.5588288903236389,50.02688598632813,-11.55033683776855
28,4,65,51.352,398330779,398330779,-11,0.5718542337417603,50.40527725219727,-9.798423767089844
30,6,67,49.59,398330783,398330783,-9,0.5727384090423584,48.97611618041992,-7.757585048675537
22,8,69,49.548,398330788,398330788,-7,0.5922332406044006,49.17510986328125,-6.038382053375244
22,14,74,15.992,398330802,398330802,-1,0.2065064609050751,15.98823070526123,-0.2790988981723785
16,0,82,49.212,398330825,398330825,-15,0.6802854537963867,47.5302734375,-12.7370023727417
52,1,83,17.252,398330827,398330827,1,0.2498696893453598,17.24756240844727,0.3010889291763306
100,2,84,51.312,398330829,398330829,-13,0.7329662442207336,49.99150466918945,-11.54268836975098
15,3,85,18.966,398330832,398330832,3,0.2809703648090363,18.93792343139648,0.9926037192344666
13,4,85,50.142,398330834,398330834,-11,0.7301777601242065,49.21533203125,-9.567544937133789
15,6,87,49.352,398330839,398330839,-9,0.7401242256164551,48.73877716064453,-7.720353603363037
44,8,89,49.316,398330843,398330843,-7,0.7603060603141785,48.94250106811523,-6.010108470916748
27,14,94,15.288,398330857,398330857,-1,0.250766932964325,15.28361415863037,-0.2668123841285706
16,0,104,49.132,398330880,398330880,-15,0.8613805770874023,47.45005035400391,-12.7162971496582
19,1,105,16.502,398330882,398330882,1,0.3023519515991211,16.4967155456543,0.2879996001720428
100,2,106,51.276,398330885,398330885,-13,0.9242650270462036,49.95325088500977,-11.53459072113037
2,3,106,18.996,398330887,398330887,3,0.3509336709976196,18.96672058105469,0.9941738247871399
13,4,107,49.378,398330889,398330889,-11,0.9051404595375061,48.46233367919922,-9.42176628112793
30,6,109,49.134,398330894,398330894,-9,0.9231657981872559,48.52029800415039,-7.686251163482666
89,8,111,49.358,398330898,398330898,-7,0.949033260345459,48.98089981079102,-6.0152268409729
27,14,116,15.296,398330912,398330912,-1,0.3096117377281189,15.29053592681885,-0.2669520080089569
16,0,124,49.212,398330935,398330935,-15,1.028679132461548,47.52400970458984,-12.7370023727417
2,1,125,17.226,398330938,398330938,1,0.3757259845733643,17.21927833557129,0.3006351590156555
28,2,126,48.99,398330940,398330940,-13,1.049649477005005,47.72284698486328,-11.02035236358643
20,3,127,16.214,398330942,398330942,3,0.3588724434375763,16.18780136108398,0.8485751748085022
100,4,127,49.014,398330945,398330945,-11,1.066380620002747,48.10165405273438,-9.352312088012695
100,6,129,49.198,398330949,398330949,-9,1.093950748443604,48.57997512817383,-7.696262836456299
89,8,131,49.426,398330954,398330954,-7,1.121545791625977,49.04476547241211,-6.023514270782471
20,14,136,15.328,398330968,398330968,-1,0.3637431561946869,15.32134819030762,-0.2675104737281799
79,0,144,48.948,398330991,398330991,-15,1.188154339790344,47.26520538330078,-12.66867446899414
29,1,145,15.234,398330993,398330993,1,0.3854311406612396,15.22680282592773,0.2658699452877045
98,2,146,48.976,398330995,398330995,-13,1.215879321098328,47.70525741577148,-11.01720237731934
11,3,146,16.25,398330998,398330998,3,0.413467139005661,16.22246170043945,0.8504592776298523
100,4,147,49.074,398331000,398331000,-11,1.235791206359863,48.15651702880859,-9.363760948181152
100,6,149,49.284,398331004,398331004,-9,1.26572847366333,48.66077423095703,-7.709716320037842
33,8,151,49.5,398331009,398331009,-7,1.294672608375549,49.11397171020508,-6.032532691955566
26,14,156,15.464,398331023,398331023,-1,0.4209243059158325,15.45591449737549,-0.2698840200901031
100,0,164,48.974,398331046,398331046,-15,1.353852272033691,47.28587341308594,-12.6754035949707
38,1,165,15.204,398331048,398331048,1,0.4377165734767914,15.19538116455078,0.2653463780879974
56,2,166,49.05,398331050,398331050,-13,1.384483098983765,47.77279281616211,-11.03384876251221
33,3,166,16.21,398331053,398331053,3,0.4689344167709351,16.18099212646484,0.848365843296051
91,4,167,49.146,398331055,398331055,-11,1.405941009521484,48.22255706787109,-9.377498626708984
100,6,169,49.35,398331060,398331060,-9,1.437501072883606,48.72121810913086,-7.720040798187256
78,8,171,49.596,398331064,398331064,-7,1.468947768211365,49.20439529418945,-6.04423189163208
38,14,176,15.512,398331078,398331078,-1,0.4763469398021698,15.50232028961182,-0.2707217335700989
100,0,182,49.062,398331101,398331101,-15,1.50509786605835,47.3663444519043,-12.69818019866943
33,1,183,15.184,398331103,398331103,1,0.4848134517669678,15.1739444732666,0.2649973332881927
45,3,185,16.074,398331108,398331108,3,0.518205463886261,16.04360389709473,0.8412481546401978
100,4,185,49.232,398331110,398331110,-11,1.560154795646667,48.30228042602539,-9.393908500671387
100,6,187,49.418,398331115,398331115,-9,1.592747569084167,48.78358840942383,-7.730678558349609
90,8,189,49.666,398331120,398331120,-7,1.62581193447113,49.26897811889648,-6.052762985229492
15,14,194,14.906,398331133,398331133,-1,0.5045347213745117,14.89518737792969,-0.2601455748081207
100,0,202,49.138,398331156,398331156,-15,1.673015713691711,47.43416976928711,-12.71785068511963
38,1,203,15.226,398331159,398331159,1,0.539264976978302,15.21412658691406,0.2657303512096405
13,2,204,48.502,398331161,398331161,-13,1.682284116744995,47.22894668579102,-10.91057586669922
