"intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle","Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2"
8,0,23,35.066,296830859,296830859,-15,0.1359671652317047,33.87088394165039,-9.075748443603516
3,1,24,22.524,296830861,296830861,1,0.09433366358280182,22.52037239074707,0.393097996711731
21,6,28,59.108,296830873,296830873,-9,0.2852987349033356,58.37958526611328,-9.246528625488281
59,10,31,16.54,296830882,296830882,-5,0.08914904296398163,16.47681999206543,-1.441555976867676
47,12,33,70.824,296830886,296830886,-3,0.4073556661605835,70.72576141357422,-3.706641674041748
8,4,46,39.94,296830923,296830923,-11,0.3147640824317932,39.20492553710938,-7.620911121368408
21,6,48,59.284,296830928,296830928,-9,0.4905360639095306,58.55205917358398,-9.27406120300293
11,10,51,16.574,296830937,296830937,-5,0.146964818239212,16.51027679443359,-1.444519281387329
2,13,54,11.426,296830944,296830944,13,0.1049259379506111,11.13265800476074,2.570290803909302
26,2,65,60.53,296830974,296830974,-13,0.6690768599510193,58.97482299804688,-13.61628723144531
21,6,68,59.784,296830983,296830983,-9,0.7007788419723511,59.04380035400391,-9.352277755737305
18,10,71,63.43,296830992,296830992,-5,0.7830032110214233,63.18377685546875,-5.528288841247559
1,13,74,11.39,296830999,296830999,13,0.1433324962854385,11.09714984893799,2.562192440032959
8,0,83,34.666,296831025,296831025,-15,0.4850514233112335,33.48126983642578,-8.972221374511719
26,2,85,60.394,296831029,296831029,-13,0.872967541217804,58.83963012695313,-13.58569431304932
35,4,86,59.066,296831034,296831034,-11,0.8702492117881775,57.97425842285156,-11.27032375335693
21,6,88,59.884,296831038,296831038,-9,0.9083928465843201,59.13975143432617,-9.367921829223633
8,0,104,34.466,296831080,296831080,-15,0.6042567491531372,33.28611373901367,-8.920456886291504
2,1,105,11.436,296831082,296831082,1,0.2095319926738739,11.43233871459961,0.1995857208967209
26,2,106,60.394,296831085,296831085,-13,1.088619709014893,58.83603668212891,-13.58569431304932
17,4,107,59.088,296831089,296831089,-11,1.083132982254028,57.99227142333984,-11.27452182769775
21,6,109,59.768,296831094,296831094,-9,1.122965216636658,59.0214729309082,-9.349775314331055
22,6,129,60.284,296831149,296831149,-9,1.340455412864685,59.52671432495117,-9.430495262145996
39,14,136,69.526,296831167,296831167,-1,1.649896025657654,69.49582672119141,-1.213395953178406
8,0,144,34.266,296831191,296831191,-15,0.8317663073539734,33.08796310424805,-8.868693351745605
36,1,145,70.57600000000001,296831193,296831193,1,1.785623550415039,70.54265594482422,1.231721043586731
25,2,146,59.794,296831195,296831195,-13,1.484447240829468,58.24256896972656,-13.45072364807129
23,10,152,71.258,296831214,296831214,-5,1.882989406585693,70.96186065673828,-6.210544109344482
46,14,156,72.726,296831223,296831223,-1,1.97957456111908,72.68797302246094,-1.269243717193604
7,4,167,38.476,296831255,296831255,-11,1.100699663162231,37.75304412841797,-7.341567039489746
24,6,169,61.012,296831260,296831260,-9,1.777199864387512,60.2346305847168,-9.544379234313965
36,14,176,68.33,296831278,296831278,-1,2.098297119140625,68.28736114501953,-1.192522883415222
1,15,176,10.552,296831280,296831280,15,0.3130403459072113,10.18764114379883,2.731058597564697
36,1,183,70.676,296831303,296831303,1,2.256630420684814,70.62919616699219,1.233466267585754
8,4,185,39.256,296831310,296831310,-11,1.244016766548157,38.51467132568359,-7.490397930145264
24,6,187,61.156,296831315,296831315,-9,1.971064686775208,60.37089920043945,-9.566905975341797
26,8,189,64.952,296831319,296831319,-7,2.126197814941406,64.43278503417969,-7.915657520294189
19,10,190,65.066,296831324,296831324,-5,2.149065732955933,64.78276824951172,-5.670875549316406
8,0,202,33.866,296831356,296831356,-15,1.153045535087585,32.69171524047852,-8.765165328979492
9,2,204,39.214,296831361,296831361,-13,1.3601313829422,38.18473052978516,-8.821230888366699
19,4,205,60.388,296831366,296831366,-11,2.120487928390503,59.24056243896484,-11.52257347106934
1,5,206,10.638,296831368,296831368,5,0.3809388279914856,10.59067058563232,0.927162766456604
26,6,207,62.04,296831370,296831370,-9,2.213323831558228,61.23619842529297,-9.705194473266602
2,7,208,20.638,296831372,296831372,7,0.743470311164856,20.47067070007324,2.515139579772949
19,10,210,64.666,296831379,296831379,-5,2.36058497428894,64.37666320800781,-5.636013031005859
8,0,222,33.75,296831412,296831412,-15,1.262813568115234,32.57552719116211,-8.735142707824707
19,4,225,60.688,296831421,296831421,-11,2.33882474899292,59.52706146240234,-11.57981586456299
2,5,226,23.526,296831423,296831423,5,0.9241990447044373,23.41824722290039,2.050426006317139
26,6,227,62.08,296831425,296831425,-9,2.428629398345947,61.26757431030273,-9.711451530456543
27,8,229,65.35599999999999,296831430,296831430,-7,2.59199047088623,64.81703948974609,-7.964892864227295
8,0,242,33.566,296831467,296831467,-15,1.369011044502258,32.39334869384766,-8.687520027160645
20,4,245,60.916,296831476,296831476,-11,2.556165933609009,59.74214172363281,-11.62332057952881
26,6,247,62.28,296831481,296831481,-9,2.650991439819336,61.45607757568359,-9.742738723754883
26,8,249,64.976,296831485,296831485,-7,2.801842212677002,64.4307861328125,-7.918582439422607
19,10,250,64.666,296831490,296831490,-5,2.80995774269104,64.35861206054688,-5.636013031005859
51,14,254,74.72200000000001,296831499,296831499,-1,3.310938835144043,74.63721466064453,-1.304078698158264
8,0,262,33.266,296831522,296831522,-15,1.468830466270447,32.09889984130859,-8.609874725341797
2,1,263,11.348,296831524,296831524,1,0.5206354856491089,11.33432006835938,0.1980499029159546
27,2,264,61.446,296831527,296831527,-13,2.757688283920288,59.80759811401367,-13.82234287261963
20,4,265,61.224,296831531,296831531,-11,2.778668165206909,60.03487396240234,-11.68208980560303
26,8,269,65.02,296831541,296831541,-7,3.028780221939087,64.46424102783203,-7.923944473266602
19,10,270,64.26600000000001,296831545,296831545,-5,3.015823125839233,63.95037841796875,-5.601150989532471
7,0,282,33.066,296831577,296831577,-15,1.571363091468811,31.90062522888184,-8.558110237121582
