"intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle","Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2"
14,0,23,31.952,347630746,347630746,-15,0.1238927394151688,30.86301422119141,-8.26978588104248
36,1,24,12.944,347630748,347630748,1,0.05421128496527672,12.94191455841064,0.2259039431810379
22,2,25,56.984,347630751,347630751,-13,0.2422662228345871,55.52297592163086,-12.81861114501953
45,3,26,12.118,347630753,347630753,3,0.054914191365242,12.10126781463623,0.6342071294784546
6,4,26,36.908,347630755,347630755,-11,0.16440549492836,36.22952270507813,-7.042378425598145
1,5,27,13.26,347630757,347630757,5,0.06224826723337173,13.20939540863037,1.155685186386108
14,8,30,12.61,347630764,347630764,-7,0.0655333623290062,12.51583576202393,-1.53677237033844
18,10,31,12.406,347630769,347630769,-5,0.0668671727180481,12.35861015319824,-1.081254124641418
28,12,33,12.77,347630774,347630774,-3,0.07344871759414673,12.75228786468506,-0.6683301329612732
22,14,35,12.862,347630778,347630778,-1,0.07855702936649323,12.85980129241943,-0.224472850561142
22,0,43,31.994,347630801,347630801,-15,0.2319284677505493,30.9029598236084,-8.280656814575195
21,1,44,12.956,347630804,347630804,1,0.09947880357503891,12.95364475250244,0.2261133790016174
35,3,46,12.112,347630808,347630808,3,0.09710706025362015,12.09501075744629,0.6338930726051331
21,6,48,11.896,347630815,347630815,-9,0.09843157231807709,11.7491283416748,-1.860944390296936
17,8,50,12.46,347630820,347630820,-7,0.1079221591353416,12.36665439605713,-1.518491983413696
27,10,51,12.516,347630824,347630824,-5,0.1109817549586296,12.46787929534912,-1.090841293334961
28,12,53,12.774,347630829,347630829,-3,0.1179990097880363,12.75594806671143,-0.6685395240783691
21,14,55,12.882,347630834,347630834,-1,0.1236375868320465,12.87944412231445,-0.2248218953609467
14,0,63,32.036,347630857,347630857,-15,0.3402445912361145,30.94252967834473,-8.291526794433594
44,1,64,12.052,347630859,347630859,1,0.1345988363027573,12.04941272735596,0.2103364020586014
49,3,66,12.118,347630863,347630863,3,0.1393949538469315,12.10058975219727,0.6342071294784546
27,4,66,12.738,347630866,347630866,-11,0.1440321803092957,12.50313758850098,-2.430525064468384
19,6,68,11.882,347630870,347630870,-9,0.1392789781093597,11.73488616943359,-1.858754277229309
19,8,70,12.322,347630875,347630875,-7,0.1494157910346985,12.22924137115479,-1.501674056053162
58,10,71,12.734,347630880,347630880,-5,0.1571931689977646,12.68456935882568,-1.109841227531433
2,12,73,11.666,347630884,347630884,-3,0.1484276652336121,11.64906692504883,-0.6105512380599976
1,14,75,12.042,347630889,347630889,-1,0.1576009094715118,12.03913402557373,-0.210161879658699
22,0,83,32.006,347630912,347630912,-15,0.4478323459625244,30.91217803955078,-8.283761978149414
61,1,84,12.05,347630914,347630914,1,0.1766289919614792,12.04687023162842,0.2103015035390854
4,2,85,12.78,347630916,347630916,-13,0.1847290247678757,12.45107936859131,-2.874874591827393
2,3,86,12.118,347630919,347630919,3,0.1816330403089523,12.10002994537354,0.6342071294784546
40,4,86,12.7,347630921,347630921,-11,0.1871155202388763,12.46526050567627,-2.423274278640747
19,6,88,11.886,347630926,347630926,-9,0.1803012043237686,11.73827934265137,-1.859380006790161
68,8,90,12.582,347630930,347630930,-7,0.1961563676595688,12.48667526245117,-1.533360123634338
54,10,91,12.734,347630935,347630935,-5,0.2014696151018143,12.68394374847412,-1.109841227531433
2,12,93,11.618,347630939,347630939,-3,0.1883115768432617,11.60054969787598,-0.6080391407012939
34,14,95,11.974,347630944,347630944,-1,0.1984971016645432,11.97053050994873,-0.2089751213788986
1,15,96,11.57,347630946,347630946,15,0.1872429251670837,11.17419338226318,2.994536399841309
21,1,105,12.054,347630969,347630969,1,0.2208550870418549,12.05014038085938,0.2103713005781174
21,2,106,12.73,347630972,347630972,-13,0.2294620126485825,12.40160846710205,-2.863626956939697
55,4,107,12.67,347630976,347630976,-11,0.2322518080472946,12.43504810333252,-2.417550086975098
21,6,109,11.864,347630981,347630981,-9,0.2229095846414566,11.71581363677979,-1.85593843460083
53,8,111,12.698,347630986,347630986,-7,0.2441513985395432,12.60098552703857,-1.547496914863586
6,10,112,11.614,347630990,347630990,-5,0.2261485308408737,11.56759452819824,-1.012226819992065
27,12,114,11.702,347630995,347630995,-3,0.2324973791837692,11.68365001678467,-0.6124353408813477
35,14,116,11.974,347630999,347630999,-1,0.2423699647188187,11.96972274780273,-0.2089751213788986
21,0,124,12.758,347631022,347631022,-15,0.2666806578636169,12.32039546966553,-3.302013397216797
25,2,126,12.688,347631027,347631027,-13,0.2718504071235657,12.35981845855713,-2.854178905487061
64,4,127,12.658,347631032,347631032,-11,0.2753957211971283,12.42238426208496,-2.415260314941406
1,5,128,11.464,347631034,347631034,5,0.2551124393939972,11.41752624511719,0.9991534352302551
19,6,129,11.858,347631036,347631036,-9,0.2636706233024597,11.70903968811035,-1.854999899864197
45,8,131,12.706,347631041,347631041,-7,0.288317084312439,12.60799503326416,-1.548471927642822
9,10,132,11.63,347631045,347631045,-5,0.2668927907943726,11.58267021179199,-1.01362133026123
57,12,134,11.686,347631050,347631050,-3,0.2729058563709259,11.66679286956787,-0.6115979552268982
3,14,136,12.026,347631055,347631055,-1,0.2853845953941345,12.02078151702881,-0.2098826467990875
27,0,144,12.71,347631078,347631078,-15,0.30852010846138,12.27303981781006,-3.289590120315552
27,1,145,64.77,347631080,347631080,1,1.63872754573822,64.73939514160156,1.13039231300354
36,2,146,12.644,347631082,347631082,-13,0.3139002323150635,12.3159351348877,-2.844281196594238
63,4,147,12.66,347631087,347631087,-11,0.3188066184520721,12.42331027984619,-2.415641784667969
21,6,149,11.86,347631092,347631092,-9,0.3045925796031952,11.71002292633057,-1.855312705039978
27,8,151,12.728,347631096,347631096,-7,0.3329008519649506,12.62874031066895,-1.551152944564819
6,10,152,11.588,347631101,347631101,-5,0.3062123656272888,11.53984260559082,-1.009960770606995
35,12,154,11.674,347631105,347631105,-3,0.3133068382740021,11.65379047393799,-0.6109699606895447
33,0,164,12.684,347631133,347631133,-15,0.3506403863430023,12.24678421020508,-3.28286075592041
27,1,165,64.97,347631135,347631135,1,1.870458126068115,64.93316650390625,1.133882880210876
40,2,166,12.65,347631138,347631138,-13,0.3570583164691925,12.32060813903809,-2.845630884170532
2,3,167,11.022,347631140,347631140,3,0.3207725286483765,11.00221920013428,0.5768468976020813
61,4,167,12.656,347631142,347631142,-11,0.3620556890964508,12.41819667816162,-2.414878606796265
30,6,169,11.852,347631147,347631147,-9,0.345233291387558,11.70099067687988,-1.854061245918274
54,8,171,11.866,347631151,347631151,-7,0.3514504134654999,11.77230739593506,-1.446101665496826
15,10,172,11.586,347631156,347631156,-5,0.3464322686195374,11.53671169281006,-1.009786486625671
65,12,174,11.694,347631161,347631161,-3,0.3545907139778137,11.67258930206299,-0.6120166778564453
33,0,183,12.664,347631188,347631188,-15,0.3906333148479462,12.22624588012695,-3.277684450149536
27,1,184,64.834,347631191,347631191,1,2.081408023834229,64.79070281982422,1.131509304046631
40,2,185,12.65,347631193,347631193,-13,0.3979129791259766,12.31935691833496,-2.845630884170532
55,4,186,12.666,347631198,347631198,-11,0.4035525321960449,12.42673873901367,-2.416786670684814
23,6,188,11.844,347631202,347631202,-9,0.3837740421295166,11.69188404083252,-1.85280978679657
72,8,190,11.864,347631207,347631207,-7,0.3904210329055786,11.76909351348877,-1.445857882499695
2,9,190,19.934,347631209,347631209,9,0.6527783870697021,19.67775535583496,3.118364572525024
9,10,191,11.598,347631211,347631211,-5,0.3850859105587006,11.54744720458984,-1.0108323097229
30,0,203,12.66,347631244,347631244,-15,0.4331716597080231,12.22094631195068,-3.276648998260498
28,1,204,65.04600000000001,347631246,347631246,1,2.315102577209473,64.994873046875,1.135209202766418
