"intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle","Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2"
8,1,9,38.912,422330455,422330455,1,0.06111349165439606,38.90602493286133,0.6791080236434937
11,2,10,43.048,422330458,422330458,-13,0.07320724427700043,41.94461822509766,-9.683692932128906
67,4,11,42.618,422330462,422330462,-11,0.08031736314296722,41.83491134643555,-8.131897926330566
98,6,13,35.48,422330467,422330467,-9,0.0795103907585144,35.0430908203125,-5.550294876098633
4,8,15,31.958,422330472,422330472,-7,0.08304212242364883,31.71968078613281,-3.894700527191162
58,10,16,37.974,422330476,422330476,-5,0.10563974827528,37.82934951782227,-3.309652090072632
13,12,18,38.252,422330481,422330481,-3,0.1200073137879372,38.19938659667969,-2.001955032348633
8,14,20,38.52,422330485,422330485,-1,0.1344394087791443,38.51389694213867,-0.6722667217254639
78,2,30,42.59,422330513,422330513,-13,0.217284232378006,41.49785232543945,-9.580665588378906
78,4,31,42.644,422330518,422330518,-11,0.2264860421419144,41.85989761352539,-8.136858940124512
100,6,33,35.504,422330522,422330522,-9,0.2019696533679962,35.06630706787109,-5.554049015045166
18,8,35,37.752,422330527,422330527,-7,0.2288934588432312,37.46990203857422,-4.60081148147583
58,10,36,37.998,422330532,422330532,-5,0.23783840239048,37.85265731811523,-3.311743974685669
54,12,38,38.246,422330536,422330536,-3,0.253307580947876,38.19274520874023,-2.001641035079956
15,1,51,38.576,422330566,422330566,1,0.343315064907074,38.56859588623047,0.6732440590858459
91,2,52,42.614,422330568,422330568,-13,0.3768347799777985,41.52009582519531,-9.586064338684082
71,4,53,43.742,422330573,422330573,-11,0.3971844613552094,42.93650054931641,-8.346366882324219
98,6,55,35.536,422330578,422330578,-9,0.3369161784648895,35.09687423706055,-5.559055328369141
30,8,57,37.798,422330582,422330582,-7,0.3732197284698486,37.514404296875,-4.606417655944824
58,10,58,38.014,422330587,422330587,-5,0.3833414018154144,37.86740493774414,-3.313138484954834
13,12,60,38.28,422330591,422330591,-3,0.4003105461597443,38.22544097900391,-2.003420352935791
8,14,62,38.56,422330596,422330596,-1,0.4171876609325409,38.5518684387207,-0.6729648113250732
15,1,71,37.984,422330621,422330621,1,0.4706078171730042,37.97529983520508,0.6629121899604797
82,2,72,43.714,422330624,422330624,-13,0.5352330207824707,42.59024810791016,-9.833510398864746
51,4,73,43.768,422330628,422330628,-11,0.5473835468292236,42.96037292480469,-8.351327896118164
98,6,75,35.552,422330633,422330633,-9,0.4596319198608398,35.11128616333008,-5.561558246612549
5,7,76,13.494,422330635,422330635,7,0.1776518076658249,13.39223957061768,1.644504904747009
42,8,77,37.838,422330638,422330638,-7,0.5047007203102112,37.55257034301758,-4.611292362213135
52,10,78,38.044,422330642,422330642,-5,0.5159278512001038,37.89571762084961,-3.315752983093262
13,12,80,38.264,422330647,422330647,-3,0.5335167050361633,38.20783615112305,-2.002583026885986
7,1,89,37.534,422330677,422330677,1,0.5829195380210876,37.52375411987305,0.6550586223602295
94,2,90,43.738,422330679,422330679,-13,0.6693987250328064,42.61174011230469,-9.838909149169922
61,4,91,43.806,422330684,422330684,-11,0.6829370260238647,42.99573516845703,-8.358578681945801
19,6,93,35.574,422330688,422330688,-9,0.5702875256538391,35.13139724731445,-5.564999580383301
48,8,95,37.868,422330693,422330693,-7,0.623166561126709,37.58057022094727,-4.614948272705078
45,10,96,38.042,422330697,422330697,-5,0.6349446177482605,37.89191818237305,-3.315578699111938
7,1,109,36.838,422330732,422330732,1,0.7006604075431824,36.82572555541992,0.6429117321968079
95,2,110,43.778,422330734,422330734,-13,0.8188855648040771,42.64811325073242,-9.847907066345215
8,3,110,36.724,422330737,422330737,3,0.7040407061576843,36.66691207885742,1.921985626220703
9,4,111,42.862,422330739,422330739,-11,0.8150649070739746,42.06660842895508,-8.178455352783203
66,6,113,37.76,422330743,422330743,-9,0.7354947328567505,37.28785705566406,-5.906965255737305
18,8,115,37.886,422330748,422330748,-7,0.7547020316123962,37.59603118896484,-4.617141723632813
31,10,116,37.488,422330753,422330753,-5,0.7560355067253113,37.33769226074219,-3.267294406890869
7,1,129,36.382,422330787,422330787,1,0.8189375996589661,36.36724090576172,0.6349534392356873
95,2,130,43.822,422330790,422330790,-13,0.968722939491272,42.6878547668457,-9.857805252075195
16,3,131,12.51,422330792,422330792,3,0.2856094241142273,12.48959064483643,0.6547228097915649
10,4,131,43.862,422330794,422330794,-11,0.984341561794281,43.04487991333008,-8.369264602661133
66,6,133,37.774,422330799,422330799,-9,0.8659701347351074,37.29888916015625,-5.909155368804932
18,8,135,38.096,422330803,422330803,-7,0.8908427357673645,37.80154418945313,-4.642734527587891
25,10,136,36.936,422330808,422330808,-5,0.8733122944831848,36.78508377075195,-3.219184398651123
13,12,138,36.516,422330813,422330813,-3,0.8782174587249756,36.45537948608398,-1.911099791526794
7,14,140,36.252,422330817,422330817,-1,0.8855804204940796,36.23566055297852,-0.6326846480369568
20,1,149,35.8,422330843,422330843,1,0.9307467937469482,35.78244400024414,0.6247961521148682
26,3,151,12.552,422330847,422330847,3,0.3303097486495972,12.53044509887695,0.6569209098815918
9,4,151,42.662,422330849,422330849,-11,1.103549480438232,41.8636360168457,-8.140293121337891
10,6,153,37.348,422330854,422330854,-9,0.9849279522895813,36.87503433227539,-5.842514514923096
5,8,155,36.526,422330859,422330859,-7,0.9806384444236755,36.24047470092773,-4.451399803161621
6,10,156,36.05,422330863,422330863,-5,0.9776824116706848,35.89950942993164,-3.141964435577393
21,14,160,35.376,422330873,422330873,-1,0.9876054525375366,35.3568229675293,-0.617396354675293
54,1,169,35.758,422330898,422330898,1,1.054406762123108,35.73700332641602,0.6240631341934204
2,3,171,12.528,422330902,422330902,3,0.3733319342136383,12.50525951385498,0.65566486120224
36,4,171,37.704,422330905,422330905,-11,1.104442238807678,36.99478912353516,-7.194262504577637
21,6,173,36.808,422330909,422330909,-9,1.097538113594055,36.33826065063477,-5.758039951324463
3,9,175,12.514,422330916,422330916,9,0.3774539530277252,12.35416698455811,1.957620859146118
11,10,176,35.85,422330919,422330919,-5,1.096869945526123,35.69673156738281,-3.124533414840698
13,12,178,36.02,422330923,422330923,-3,1.11731493473053,35.95327758789063,-1.885141134262085
7,14,180,35.372,422330928,422330928,-1,1.110892176628113,35.34916305541992,-0.6173264980316162
6,1,189,35.818,422330953,422330953,1,1.181124210357666,35.79306411743164,0.6251102685928345
19,3,191,12.612,422330958,422330958,3,0.4197770357131958,12.58771800994873,0.6600610613822937
20,6,193,36.282,422330965,422330965,-9,1.206878900527954,35.81497955322266,-5.675755023956299
4,8,195,31.458,422330969,422330969,-7,1.062453508377075,31.20543479919434,-3.833765745162964
16,10,196,34.912,422330974,422330974,-5,1.18950891494751,34.7588005065918,-3.042781352996826
7,14,200,35.404,422330983,422330983,-1,1.235393643379211,35.37704467773438,-0.6178849935531616
14,3,210,12.56,422331013,422331013,3,0.4596142172813416,12.53436279296875,0.6573396325111389
20,6,212,35.754,422331020,422331020,-9,1.306347370147705,35.28963851928711,-5.593157768249512
5,8,214,34.902,422331025,422331025,-7,1.29357373714447,34.6176872253418,-4.253483772277832
50,10,215,34.914,422331029,422331029,-5,1.30484139919281,34.75665664672852,-3.042955636978149
38,12,217,35.278,422331034,422331034,-3,1.333956360816956,35.20438766479492,-1.846307873725891
47,1,228,35.854,422331064,422331064,1,1.426162600517273,35.82015991210938,0.6257385611534119
63,3,230,36.238,422331068,422331068,3,1.452302813529968,36.15918350219727,1.896550416946411
6,4,230,35.386,422331071,422331071,-11,1.394012331962585,34.7078742980957,-6.751966953277588
19,6,232,35.3,422331075,422331075,-9,1.411371350288391,34.83681869506836,-5.522136688232422
10,8,234,34.794,422331080,422331080,-7,1.410027384757996,34.50585174560547,-4.240322113037109
45,10,235,34.946,422331084,422331084,-5,1.427464008331299,34.78374099731445,-3.045744657516479
7,14,239,35.524,422331094,422331094,-1,1.481170415878296,35.48769378662109,-0.6199792623519897
75,1,248,35.88,422331119,422331119,1,1.552314519882202,35.84093475341797,0.6261923313140869
2,3,250,12.504,422331124,422331124,3,0.5446693301200867,12.47497940063477,0.6544088125228882
12,4,250,35.394,422331126,422331126,-11,1.515499472618103,34.71064376831055,-6.753493785858154
38,6,252,34.794,422331131,422331131,-9,1.510992050170898,34.33239364624023,-5.442980766296387
56,8,254,34.938,422331135,422331135,-7,1.536800742149353,34.64350891113281,-4.257871150970459
45,10,255,34.968,422331140,422331140,-5,1.549848318099976,34.80044174194336,-3.047662019729614
12,12,257,35.184,422331144,422331144,-3,1.575485706329346,35.10044097900391,-1.84138822555542
34,1,268,35.886,422331174,422331174,1,1.677693724632263,35.84128952026367,0.6262970566749573
14,3,270,12.376,422331179,422331179,3,0.5821904540061951,12.34531879425049,0.6477097868919373
18,4,270,35.462,422331181,422331181,-11,1.639797329902649,34.77182006835938,-6.766468524932861
85,6,272,34.718,422331186,422331186,-9,1.627263069152832,34.25193023681641,-5.431091785430908
5,8,274,35.022,422331190,422331190,-7,1.661705374717712,34.72121047973633,-4.268108367919922
33,10,275,34.998,422331195,422331195,-5,1.672748923301697,34.82467269897461,-3.050276756286621
2,11,276,11.656,422331197,422331197,11,0.5509530305862427,11.42857360839844,2.224069595336914
25,12,277,35.25,422331200,422331200,-3,1.701184749603271,35.16056060791016,-1.844842433929443
61,1,288,35.918,422331230,422331230,1,1.804400563240051,35.86717224121094,0.6268555521965027
32,3,290,36.354,422331234,422331234,3,1.836735129356384,36.25768661499023,1.902621388435364
6,4,290,34.738,422331237,422331237,-11,1.725207328796387,34.05609512329102,-6.628323078155518
16,10,295,35.058,422331250,422331250,-5,1.797375679016113,34.87831115722656,-3.055505990982056
51,12,297,35.256,422331255,422331255,-3,1.824218034744263,35.16039276123047,-1.84515643119812
75,1,308,35.956,422331285,422331285,1,1.931630849838257,35.89859390258789,0.6275187134742737
72,3,310,36.36,422331290,422331290,3,1.963610887527466,36.25703430175781,1.902935385704041
24,4,310,34.796,422331292,422331292,-11,1.847153782844543,34.10671615600586,-6.639389991760254
5,10,315,35.15,422331306,422331306,-5,1.924148917198181,34.96333694458008,-3.06352424621582
64,12,317,35.294,422331310,422331310,-3,1.949038147926331,35.19169998168945,-1.847145199775696
61,1,328,35.994,422331340,422331340,1,2.059102296829224,35.92956161499023,0.6281819343566895
80,3,330,36.38,422331345,422331345,3,2.091309309005737,36.26990127563477,1.903982043266296
1,5,331,11.598,422331349,422331349,5,0.6671002507209778,11.53459167480469,1.0108323097229
176,6,332,12.48,422331352,422331352,-9,0.7138499021530151,12.30566310882568,-1.952302098274231
64,12,337,35.3,422331366,422331366,-3,2.072220325469971,35.1906623840332,-1.847459197044373
14,14,339,35.796,422331370,422331370,-1,2.116371870040894,35.72792053222656,-0.6247263550758362
41,1,348,36.026,422331396,422331396,1,2.186449527740479,35.95409393310547,0.6287403702735901
185,6,352,12.48,422331407,422331407,-9,0.7568003535270691,12.30309581756592,-1.952302098274231
64,12,357,35.346,422331421,422331421,-3,2.197906494140625,35.22906494140625,-1.84986674785614
41,1,367,36.064,422331451,422331451,1,2.30809760093689,35.98456192016602,0.6294035911560059
8,3,369,36.488,422331455,422331455,3,2.345081567764282,36.36245346069336,1.909634351730347
160,6,371,12.448,422331462,422331462,-9,0.7955495715141296,12.2689790725708,-1.947296261787415
51,12,376,35.386,422331476,422331476,-3,2.31733775138855,35.26144027709961,-1.851960182189941
1,13,377,11.016,422331478,422331478,13,0.7057536840438843,10.71043300628662,2.478060722351074
34,1,387,36.082,422331506,422331506,1,2.434907674789429,35.99423980712891,0.6297177076339722
88,3,389,36.496,422331511,422331511,3,2.472537755966187,36.36201858520508,1.910053014755249
165,6,391,12.454,422331518,422331518,-9,0.8387755751609802,12.27203941345215,-1.948234796524048
25,12,396,35.398,422331531,422331531,-3,2.44123649597168,35.26509094238281,-1.852588176727295
82,1,407,36.114,422331561,422331561,1,2.562807083129883,36.01743698120117,0.6302762031555176
80,3,408,36.524,422331566,422331566,3,2.595094442367554,36.38150787353516,1.911518454551697
1,5,410,11.662,422331571,422331571,5,0.8306303024291992,11.587890625,1.016410231590271
185,6,411,12.452,422331573,422331573,-9,0.881466269493103,12.26706695556641,-1.947921991348267
12,12,416,35.456,422331587,422331587,-3,2.568521499633789,35.31412124633789,-1.855623722076416
89,1,427,36.154,422331617,422331617,1,2.691493511199951,36.04815292358398,0.630974292755127
64,3,429,36.556,422331621,422331621,3,2.730812311172485,36.40361785888672,1.913193225860596
185,6,431,12.452,422331628,422331628,-9,0.9242810010910034,12.26391506195068,-1.947921991348267
12,12,436,35.584,422331642,422331642,-3,2.701492786407471,35.43239593505859,-1.862322688102722
84,1,447,36.194,422331672,422331672,1,2.820425748825073,36.07841110229492,0.6316723823547363
8,3,448,36.59,422331677,422331677,3,2.854168176651001,36.4282112121582,1.91497266292572
6,4,449,34.85,422331679,422331679,-11,2.678110361099243,34.10471725463867,-6.649693489074707
198,6,451,12.446,422331683,422331683,-9,0.9666184186935425,12.25470638275146,-1.946983337402344
171,10,454,12.418,422331693,422331693,-5,0.9792070984840393,12.33193016052246,-1.082300066947937
84,1,467,36.216,422331727,422331727,1,2.948136568069458,36.09027099609375,0.6320563554763794
73,3,468,36.626,422331732,422331732,3,2.98424243927002,36.453857421875,1.91685676574707
24,4,469,34.842,422331734,422331734,-11,2.796499729156494,34.08733367919922,-6.648167133331299
211,6,471,12.44,422331739,422331739,-9,1.008902788162231,12.24535083770752,-1.94604480266571
1,7,472,10.512,422331741,422331741,7,0.858547031879425,10.39826202392578,1.281090497970581
164,10,474,12.454,422331748,422331748,-5,1.025211095809937,12.36417770385742,-1.085437655448914
1,15,478,10.428,422331759,422331759,15,0.8393559455871582,10.03764152526855,2.698965072631836
84,1,487,36.25,422331782,422331782,1,3.076983213424683,36.11363220214844,0.6326497197151184
48,3,489,36.678,422331787,422331787,3,3.122258901596069,36.49441528320313,1.919578194618225
42,4,489,34.886,422331789,422331789,-11,2.919151306152344,34.12039947509766,-6.656562805175781
218,6,491,12.424,422331794,422331794,-9,1.050288319587708,12.22600936889648,-1.943541765213013
6,8,493,12.43,422331799,422331799,-7,1.060254454612732,12.29170608520508,-1.514835953712463
238,10,494,12.45,422331803,422331803,-5,1.068020701408386,12.35655307769775,-1.085088968276978
13,12,496,35.816,422331808,422331808,-3,3.092416286468506,35.63298034667969,-1.874464631080627
