"intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle","Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2"
46,2,8,37.93,238931303,238931303,-13,0.05160288512706757,36.95782089233398,-8.532393455505371
5,4,9,25.578,238931307,238931307,-11,0.03943963348865509,25.10802841186523,-4.880512714385986
43,6,11,20.768,238931312,238931312,-9,0.03938078507781029,20.51227378845215,-3.248831033706665
26,8,12,39.796,238931317,238931317,-7,0.08272721618413925,39.4992790222168,-4.849912166595459
7,10,14,40.768,238931321,238931321,-5,0.09923585504293442,40.61274337768555,-3.553165435791016
18,2,27,37.866,238931358,238931358,-13,0.1738652884960175,36.89508819580078,-8.517996788024902
7,4,29,29.254,238931363,238931363,-11,0.1453467607498169,28.71615409851074,-5.581926345825195
37,6,30,20.804,238931367,238931367,-9,0.1075878962874413,20.54758644104004,-3.254462718963623
33,8,32,39.786,238931372,238931372,-7,0.2205494940280914,39.48882675170898,-4.84869384765625
28,10,34,26.882,238931377,238931377,-5,0.1589130461215973,26.77923393249512,-2.342920780181885
9,2,48,37.798,238931413,238931413,-13,0.3085363209247589,36.82794570922852,-8.502699851989746
11,4,49,29.114,238931418,238931418,-11,0.2444086670875549,28.57804870605469,-5.55521297454834
31,6,51,20.992,238931423,238931423,-9,0.1845506429672241,20.73273277282715,-3.283872365951538
6,8,53,26.806,238931427,238931427,-7,0.2461102902889252,26.60505294799805,-3.2668297290802
14,10,54,26.968,238931432,238931432,-5,0.2531964778900146,26.86418533325195,-2.35041618347168
6,0,66,29.092,238931464,238931464,-15,0.3236898183822632,28.09885025024414,-7.529563426971436
19,2,67,39.158,238931469,238931469,-13,0.4461559653282166,38.15177536010742,-8.808633804321289
13,4,69,21.044,238931473,238931473,-11,0.2487658858299255,20.65586471557617,-4.015384674072266
38,6,70,21.176,238931478,238931478,-9,0.2555221021175385,20.91372680664063,-3.312656164169312
6,8,72,38.474,238931483,238931483,-7,0.4798621237277985,38.1842041015625,-4.688801288604736
14,10,74,39.872,238931487,238931487,-5,0.512990415096283,39.71696090698242,-3.47507381439209
43,12,75,40.44,238931492,238931492,-3,0.528617799282074,40.38111877441406,-2.116466045379639
26,2,88,37.218,238931524,238931524,-13,0.5569548010826111,36.25982666015625,-8.372228622436523
18,4,89,21.382,238931529,238931529,-11,0.3260204195976257,20.98661994934082,-4.079877853393555
47,6,91,20.696,238931533,238931533,-9,0.324643611907959,20.43861961364746,-3.237567663192749
12,8,93,20.776,238931538,238931538,-7,0.3346985876560211,20.61842155456543,-2.531957387924194
21,10,94,26.806,238931542,238931542,-5,0.4380886256694794,26.70040130615234,-2.336296796798706
57,12,96,40.346,238931547,238931547,-3,0.6750456690788269,40.28505325317383,-2.111546516418457
9,2,107,37.97,238931579,238931579,-13,0.6908765435218811,36.99037933349609,-8.541391372680664
22,4,109,20.896,238931584,238931584,-11,0.390200138092041,20.50836944580078,-3.987144708633423
3,6,110,19.548,238931588,238931588,-9,0.3706513941287994,19.30377388000488,-3.057981014251709
8,8,112,20.802,238931593,238931593,-7,0.4035743176937103,20.64299964904785,-2.535125970840454
28,10,114,26.878,238931598,238931598,-5,0.5327147841453552,26.77042198181152,-2.342571973800659
28,12,115,40.392,238931602,238931602,-3,0.8095539808273315,40.32851791381836,-2.113953828811646
9,2,127,38.15,238931635,238931635,-13,0.8238800764083862,37.1630859375,-8.581882476806641
45,4,128,20.896,238931639,238931639,-11,0.4582061767578125,20.5069637298584,-3.987144708633423
18,6,130,19.464,238931644,238931644,-9,0.4361495971679688,19.21941757202148,-3.044840335845947
36,8,132,20.912,238931648,238931648,-7,0.478144496679306,20.75061798095703,-2.548531770706177
24,10,133,26.896,238931653,238931653,-5,0.6219019889831543,26.78643417358398,-2.344140768051147
14,12,135,40.604,238931658,238931658,-3,0.9553096890449524,40.5370979309082,-2.125049114227295
6,0,145,28.892,238931685,238931685,-15,0.7061880826950073,27.89859199523926,-7.477799892425537
19,2,146,39.282,238931690,238931690,-13,0.9752158522605896,38.26277923583984,-8.836526870727539
38,4,148,21.348,238931694,238931694,-11,0.5412458181381226,20.94878578186035,-4.073390483856201
3,6,149,19.512,238931699,238931699,-9,0.5011138319969177,19.2652587890625,-3.052349328994751
10,8,151,20.942,238931704,238931704,-7,0.5477380156517029,20.77868270874023,-2.55218768119812
35,10,153,26.854,238931708,238931708,-5,0.7142831087112427,26.74227523803711,-2.340480327606201
14,12,154,40.056,238931713,238931713,-3,1.075023055076599,39.98665618896484,-2.096369028091431
25,2,167,31.604,238931745,238931745,-13,0.8974253535270691,30.78091239929199,-7.109353065490723
14,4,168,19.806,238931750,238931750,-11,0.5699906945228577,19.43375015258789,-3.779162883758545
28,6,170,20.244,238931754,238931754,-9,0.5931695103645325,19.9859619140625,-3.16685938835144
29,8,172,33.888,238931759,238931759,-7,1.00957179069519,33.6202507019043,-4.129908084869385
42,10,173,26.856,238931764,238931764,-5,0.8076868653297424,26.74160957336426,-2.340654611587524
14,12,175,40.372,238931768,238931768,-3,1.231211185455322,40.29786682128906,-2.11290717124939
5,0,185,27.024,238931796,238931796,-15,0.8426884412765503,26.08957290649414,-6.994325637817383
6,2,186,31.698,238931800,238931800,-13,1.002466440200806,30.86930847167969,-7.13049840927124
30,4,188,19.7,238931805,238931805,-11,0.6344100832939148,19.32764625549316,-3.758937120437622
24,6,189,19.388,238931810,238931810,-9,0.6315581798553467,19.13888359069824,-3.032951354980469
16,8,191,20.228,238931814,238931814,-7,0.6691661477088928,20.06606864929199,-2.465173006057739
49,10,193,26.848,238931819,238931819,-5,0.900759220123291,26.73066329956055,-2.339957475662231
14,12,194,40.284,238931823,238931823,-3,1.361862063407898,40.20573425292969,-2.108301639556885
5,0,204,27.096,238931851,238931851,-15,0.9316756129264832,26.15613746643066,-7.012960910797119
12,2,206,31.618,238931856,238931856,-13,1.107412338256836,30.78772354125977,-7.112502574920654
50,4,207,19.692,238931860,238931860,-11,0.6982157230377197,19.31758880615234,-3.757410764694214
24,6,209,19.416,238931865,238931865,-9,0.6993700265884399,19.16419982910156,-3.037331581115723
45,8,211,20.23,238931870,238931870,-7,0.7392787933349609,20.06559371948242,-2.46541690826416
42,10,212,17.78,238931874,238931874,-5,0.6552245020866394,17.70021820068359,-1.549629092216492
5,0,224,26.968,238931906,238931906,-15,1.018139481544495,26.02918243408203,-6.979832172393799
18,2,225,31.522,238931911,238931911,-13,1.205829620361328,30.69041442871094,-7.090907096862793
16,4,227,27.484,238931916,238931916,-11,1.068602323532104,26.95787048339844,-5.244194507598877
3,6,228,19.548,238931920,238931920,-9,0.7681036591529846,19.29204750061035,-3.057981014251709
39,8,230,20.21,238931925,238931925,-7,0.8050180077552795,20.04319763183594,-2.462979316711426
30,10,232,17.782,238931929,238931929,-5,0.7170864343643188,17.69981384277344,-1.549803376197815
28,12,233,40.238,238931934,238931934,-3,1.63363254070282,40.14963531494141,-2.105894088745117
9,2,245,23.906,238931966,238931966,-13,0.9957308173179626,23.27199935913086,-5.377679824829102
19,4,246,19.868,238931971,238931971,-11,0.8371046781539917,19.48499488830566,-3.790993213653564
18,6,248,20.092,238931976,238931976,-9,0.8586902618408203,19.82604789733887,-3.143081188201904
5,8,250,20.226,238931980,238931980,-7,0.8756695985794067,20.05613136291504,-2.464929342269897
23,10,251,17.798,238931985,238931985,-5,0.776475191116333,17.7132625579834,-1.55119788646698
14,12,253,40.996,238931989,238931989,-3,1.807185053825378,40.89990997314453,-2.145564794540405
4,0,263,24.3,238932017,238932017,-15,1.07703709602356,23.44727325439453,-6.289302825927734
