"intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle","Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2"
26,0,21,18.81,187431034,187431034,-15,0.06659295409917831,18.16894340515137,-4.868386268615723
21,2,23,19.412,187431038,187431038,-13,0.07592735439538956,18.91431999206543,-4.36674976348877
32,4,24,19.028,187431043,187431043,-11,0.07823967933654785,18.67823791503906,-3.63071346282959
52,6,26,26.832,187431048,187431048,-9,0.1202602759003639,26.50138092041016,-4.197449684143066
26,8,28,27.654,187431052,187431052,-7,0.1341350674629211,27.44754409790039,-3.370174884796143
4,10,29,30.662,187431057,187431057,-5,0.1546031087636948,30.54493141174316,-2.672369480133057
11,12,31,31.646,187431061,187431061,-3,0.1709858477115631,31.6021671295166,-1.656223654747009
26,0,41,18.942,187431089,187431089,-15,0.1309263706207275,18.29609870910645,-4.902550220489502
36,2,43,19.468,187431094,187431094,-13,0.1423596888780594,18.96850204467773,-4.379347324371338
33,4,44,17.884,187431098,187431098,-11,0.1348146200180054,17.55490303039551,-3.412428140640259
35,6,46,26.79,187431103,187431103,-9,0.2124335765838623,26.45931816101074,-4.190879344940186
29,8,48,27.476,187431107,187431107,-7,0.2284639775753021,27.27024078369141,-3.348482131958008
8,10,49,30.63,187431112,187431112,-5,0.2609512507915497,30.51232719421387,-2.669580459594727
11,12,51,30.994,187431117,187431117,-3,0.2755014300346375,30.95029830932617,-1.622100591659546
26,0,61,19.178,187431144,187431144,-15,0.1972177922725677,18.52347564697266,-4.963631629943848
14,2,63,19.316,187431149,187431149,-13,0.2069427818059921,18.81979370117188,-4.345154762268066
27,4,64,18.142,187431154,187431154,-11,0.198920726776123,17.80756950378418,-3.461656808853149
21,6,66,19.65,187431158,187431158,-9,0.2235600352287292,19.40678787231445,-3.073937177658081
19,8,68,27.82,187431163,187431163,-7,0.3277056515216827,27.61068916320801,-3.390405178070068
21,10,69,30.912,187431167,187431167,-5,0.3708406090736389,30.79213714599609,-2.694158315658569
33,0,81,19.242,187431200,187431200,-15,0.2627494931221008,18.58448791503906,-4.980195999145508
28,2,83,18.948,187431204,187431204,-13,0.2674407362937927,18.46042633056641,-4.262372493743896
19,4,84,18.2,187431209,187431209,-11,0.2619142234325409,17.86369514465332,-3.472723722457886
36,6,86,27.256,187431213,187431213,-9,0.4040560126304626,26.91740036010742,-4.263777732849121
32,8,88,27.952,187431218,187431218,-7,0.4260951280593872,27.74037742614746,-3.406491994857788
4,10,89,30.378,187431223,187431223,-5,0.4700600206851959,30.25875091552734,-2.647617101669312
22,0,100,20.068,187431255,187431255,-15,0.3383009135723114,19.38124656677246,-5.193980693817139
42,2,102,18.894,187431260,187431260,-13,0.3277196288108826,18.40683174133301,-4.250225067138672
19,4,103,19.184,187431264,187431264,-11,0.3385142385959625,18.82849311828613,-3.660479784011841
3,6,105,19.564,187431269,187431269,-9,0.3540951311588287,19.31989097595215,-3.060483932495117
12,8,107,31.642,187431273,187431273,-7,0.5864763855934143,31.40066909790039,-3.856189727783203
24,10,108,30.28,187431278,187431278,-5,0.568558931350708,30.15941619873047,-2.639075994491577
11,12,110,31.118,187431283,187431283,-3,0.5965673327445984,31.06962776184082,-1.62859034538269
30,0,120,18.516,187431310,187431310,-15,0.3745568990707397,17.88116073608398,-4.792293548583984
31,2,122,18.846,187431315,187431315,-13,0.3909736573696136,18.35881614685059,-4.23942756652832
19,4,123,19.172,187431319,187431319,-11,0.4039830267429352,18.81542015075684,-3.658190011978149
24,6,125,19.544,187431324,187431324,-9,0.4211010336875916,19.29878807067871,-3.057355165481567
13,8,127,27.778,187431329,187431329,-7,0.6110787987709045,27.56417465209961,-3.385286569595337
28,10,128,30.37,187431333,187431333,-5,0.6758342981338501,30.24688339233398,-2.646919965744019
1,15,133,14.406,187431345,187431345,15,0.3229811489582062,13.91137886047363,3.728547096252441
33,0,140,18.41,187431366,187431366,-15,0.4344699680805206,17.77738571166992,-4.764858722686768
31,2,142,18.81,187431370,187431370,-13,0.4541862607002258,18.32227325439453,-4.231329441070557
9,4,143,18.01,187431375,187431375,-11,0.4411929845809937,17.67359924316406,-3.436470031738281
35,6,145,26.972,187431379,187431379,-9,0.6741120219230652,26.63139915466309,-4.219350337982178
8,8,147,32.268,187431384,187431384,-7,0.8216177225112915,32.01693725585938,-3.932479858398438
25,10,148,30.742,187431389,187431389,-5,0.7909829616546631,30.61480140686035,-2.679341793060303
37,0,160,18.584,187431421,187431421,-15,0.5012148022651672,17.94376754760742,-4.809893131256104
42,2,162,18.822,187431425,187431425,-13,0.5184707045555115,18.3322639465332,-4.234028816223145
19,4,163,18.006,187431430,187431430,-11,0.5027709603309631,17.66802787780762,-3.435706853866577
42,6,165,27.078,187431435,187431435,-9,0.7700834274291992,26.73353576660156,-4.235932350158691
8,8,167,32.376,187431439,187431439,-7,0.9364966750144958,32.12102508544922,-3.945641756057739
21,10,168,30.888,187431444,187431444,-5,0.9021077752113342,30.75723457336426,-2.692066669464111
26,0,179,18.634,187431476,187431476,-15,0.5622243285179138,17.99027824401855,-4.822834014892578
28,2,181,18.84,187431481,187431481,-13,0.5798137784004211,18.34797286987305,-4.238077640533447
30,4,182,18.31,187431485,187431485,-11,0.5708350539207458,17.96452713012695,-3.493712663650513
23,6,184,27.004,187431490,187431490,-9,0.8563840389251709,26.65778350830078,-4.224356174468994
24,8,186,30.964,187431494,187431494,-7,0.9975204467773438,30.71700668334961,-3.773562431335449
4,10,187,30.846,187431499,187431499,-5,1.002732157707214,30.71225738525391,-2.688405990600586
30,0,199,18.6,187431531,187431531,-15,0.6238782405853271,17.95538520812988,-4.814034461975098
42,2,201,18.788,187431536,187431536,-13,0.6420795321464539,18.29520034790039,-4.226380348205566
4,4,202,18.172,187431541,187431541,-11,0.6287645697593689,17.8270435333252,-3.467381000518799
36,6,204,27.154,187431545,187431545,-9,0.9547057151794434,26.80269050598145,-4.24782133102417
4,8,206,31.432,187431550,187431550,-7,1.121434092521667,31.17754936218262,-3.830597162246704
8,10,207,30.866,187431554,187431554,-5,1.11065149307251,30.72848129272461,-2.690149068832397
33,0,219,18.47,187431587,187431587,-15,0.6817519664764404,17.8276195526123,-4.780387878417969
21,2,221,18.992,187431591,187431591,-13,0.7136028409004211,18.4914722442627,-4.272270202636719
1,4,222,18.046,187431596,187431596,-11,0.6861975789070129,17.70114898681641,-3.443339109420776
21,6,224,20.222,187431600,187431600,-9,0.7806543707847595,19.95777130126953,-3.163417816162109
40,8,226,30.976,187431605,187431605,-7,1.212409257888794,30.72119522094727,-3.775024890899658
13,10,227,30.838,187431610,187431610,-5,1.216802358627319,30.6965446472168,-2.687708854675293
26,0,239,18.458,187431642,187431642,-15,0.74349445104599,17.81354904174805,-4.777281761169434
42,2,241,19.022,187431646,187431646,-13,0.7793749570846558,18.51807403564453,-4.279018878936768
30,4,242,18.154,187431651,187431651,-11,0.752458393573761,17.80456733703613,-3.463946580886841
49,6,244,27.39,187431656,187431656,-9,1.151722550392151,27.02825546264648,-4.284739971160889
3,8,246,29.756,187431660,187431660,-7,1.267664432525635,29.50698471069336,-3.626344203948975
1,11,248,16.068,187431667,187431667,11,0.6824986934661865,15.75801277160645,3.065918922424316
30,0,258,19.812,187431697,187431697,-15,0.8614347577095032,19.11752510070801,-5.12772274017334
21,2,260,19.128,187431702,187431702,-13,0.8454640507698059,18.61856460571289,-4.302863597869873
61,4,261,18.268,187431706,187431706,-11,0.8165922164916992,17.91376304626465,-3.485698699951172
18,6,263,19.524,187431711,187431711,-9,0.8848493099212646,19.26331520080566,-3.054226398468018
16,8,265,31.672,187431716,187431716,-7,1.453431606292725,31.40230369567871,-3.859845876693726
27,10,266,31.812,187431720,187431720,-5,1.470747709274292,31.65679931640625,-2.772598505020142
33,0,278,19.886,187431752,187431752,-15,0.931628942489624,19.18579483032227,-5.146875381469727
10,2,280,18.414,187431757,187431757,-13,0.8764650225639343,17.92062950134277,-4.142248630523682
19,4,281,18.462,187431762,187431762,-11,0.8884539008140564,18.10100936889648,-3.52271556854248
9,6,283,18.966,187431766,187431766,-9,0.9248746633529663,18.70965194702148,-2.966936111450195
28,8,285,31.028,187431771,187431771,-7,1.53125536441803,30.75863075256348,-3.781362056732178
31,10,286,31.382,187431776,187431776,-5,1.559868097305298,31.22364234924316,-2.735121488571167
33,0,298,19.81,187431808,187431808,-15,0.9947777390480042,19.10911560058594,-5.127205371856689
27,2,300,18.424,187431812,187431812,-13,0.9395242929458618,17.92719268798828,-4.144498348236084
43,4,301,18.478,187431817,187431817,-11,0.9524575471878052,18.11348342895508,-3.525768518447876
24,6,303,18.806,187431822,187431822,-9,0.9818245768547058,18.54850006103516,-2.941906452178955
12,8,305,31.226,187431826,187431826,-7,1.649070143699646,30.94934272766113,-3.805492162704468
26,10,306,31.146,187431831,187431831,-5,1.656299352645874,30.98324012756348,-2.714552879333496
26,0,318,19.594,187431863,187431863,-15,1.049901127815247,18.89720726013184,-5.071300506591797
30,2,320,18.478,187431868,187431868,-13,1.005033254623413,17.97633743286133,-4.156645774841309
11,4,321,18.464,187431872,187431872,-11,1.014909982681274,18.09632682800293,-3.523097276687622
3,6,323,18.796,187431877,187431877,-9,1.046008467674255,18.53509902954102,-2.94034218788147
3,8,325,29.884,187431882,187431882,-7,1.681578874588013,29.61354446411133,-3.641943454742432
16,10,326,29.966,187431886,187431886,-5,1.697593212127686,29.80366325378418,-2.611708879470825
22,0,336,19.56,187431918,187431918,-15,1.107338309288025,18.86103057861328,-5.062500476837158
20,2,338,18.452,187431923,187431923,-13,1.060008883476257,17.94780158996582,-4.150796890258789
2,3,338,15.594,187431925,187431925,3,0.9181298017501831,15.54553985595703,0.8161268830299377
21,4,339,18.484,187431928,187431928,-11,1.072917103767395,18.11264801025391,-3.526913404464722
6,6,341,19.752,187431932,187431932,-9,1.160396337509155,19.47427940368652,-3.089893579483032
4,8,343,31.388,187431937,187431937,-7,1.863916277885437,31.09823036193848,-3.825234889984131
24,10,344,30.006,187431941,187431941,-5,1.793606638908386,29.83795928955078,-2.615195274353027
27,0,356,20.674,187431974,187431974,-15,1.239984273910522,19.93101501464844,-5.35082483291626
29,2,358,18.178,187431978,187431978,-13,1.105981349945068,17.67753601074219,-4.089160442352295
14,4,359,18.428,187431983,187431983,-11,1.132693409919739,18.05392837524414,-3.516228199005127
18,6,361,19.084,187431987,187431987,-9,1.186824560165405,18.81164360046387,-2.985395431518555
24,8,363,31.032,187431992,187431992,-7,1.95008659362793,30.7388973236084,-3.781849384307861
32,10,364,29.944,187431997,187431997,-5,1.893828392028809,29.76987648010254,-2.60979151725769
23,0,376,20.684,187432029,187432029,-15,1.310182332992554,19.93620491027832,-5.353413105010986
20,2,378,18.564,187432034,187432034,-13,1.19247579574585,18.04885482788086,-4.175991535186768
24,4,379,18.66,187432038,187432038,-11,1.210759878158569,18.27710342407227,-3.560495853424072
18,6,381,19.304,187432043,187432043,-9,1.266920804977417,19.02419662475586,-3.019810914993286
8,8,383,31.424,187432047,187432047,-7,2.083362579345703,31.1201114654541,-3.829622268676758
28,10,384,30.046,187432052,187432052,-5,2.004538059234619,29.86446762084961,-2.61868143081665
37,0,396,19.906,187432084,187432084,-15,1.327866792678833,19.18181419372559,-5.15205192565918
10,2,398,18.754,187432089,187432089,-13,1.268320322036743,18.22926712036133,-4.218731880187988
9,4,399,18.69,187432093,187432093,-11,1.27660059928894,18.30214309692383,-3.566220045089722
24,6,401,19.334,187432098,187432098,-9,1.335391998291016,19.04921722412109,-3.024503946304321
16,8,403,31.246,187432103,187432103,-7,2.17956280708313,30.9364128112793,-3.807929515838623
28,10,404,32.386,187432107,187432107,-5,2.273004770278931,32.18259048461914,-2.822625875473022
16,0,415,26.622,187432140,187432140,-15,1.860930323600769,25.64745330810547,-6.890280723571777
24,2,417,18.864,187432144,187432144,-13,1.336557507514954,18.33185768127441,-4.243476867675781
13,4,418,18.678,187432149,187432149,-11,1.336427092552185,18.28606224060059,-3.563930511474609
27,6,420,19.484,187432153,187432153,-9,1.409404635429382,19.19244003295898,-3.047969102859497
22,8,422,30.402,187432158,187432158,-7,2.220495700836182,30.09357833862305,-3.705071687698364
4,10,423,32.394,187432163,187432163,-5,2.380301475524902,32.18282699584961,-2.823323011398315
10,0,435,26.328,187432195,187432195,-15,1.928905606269836,25.35763740539551,-6.814188003540039
24,2,437,18.872,187432199,187432199,-13,1.40113353729248,18.33485221862793,-4.24527645111084
29,4,438,18.852,187432204,187432204,-11,1.413293600082397,18.45158958435059,-3.597131252288818
21,6,440,20.13,187432209,187432209,-9,1.525340437889099,19.82356834411621,-3.149025678634644
3,8,442,30.532,187432213,187432213,-7,2.335472583770752,30.21429061889648,-3.720914840698242
28,10,443,30.33,187432218,187432218,-5,2.333806991577148,30.12431716918945,-2.643433570861816
2,14,447,13.91,187432227,187432227,-1,1.083939909934998,13.86557769775391,-0.2427629679441452
15,0,455,20.68,187432250,187432250,-15,1.584625005722046,19.91239356994629,-5.352377891540527
29,2,457,19.092,187432255,187432255,-13,1.482205271720886,18.54352951049805,-4.294765472412109
11,4,458,19.106,187432259,187432259,-11,1.497602581977844,18.69508171081543,-3.645596742630005
21,6,460,20.218,187432264,187432264,-9,1.601498961448669,19.90476036071777,-3.162791967391968
12,10,463,30.426,187432273,187432273,-5,2.44666600227356,30.2113094329834,-2.651800632476807
27,0,475,20.718,187432305,187432305,-15,1.657162070274353,19.94331932067871,-5.362213134765625
21,2,477,18.88,187432310,187432310,-13,1.52974796295166,18.3323917388916,-4.247076034545898
32,4,478,18.52,187432315,187432315,-11,1.514917254447937,18.11650657653809,-3.533782482147217
40,6,480,24.856,187432319,187432319,-9,2.054289579391479,24.46388053894043,-3.888334989547729
12,8,482,31.166,187432324,187432324,-7,2.59922456741333,30.82429885864258,-3.798179864883423
28,10,483,32.158,187432328,187432328,-5,2.697386980056763,31.92186737060547,-2.802754402160645
27,0,493,20.822,187432361,187432361,-15,1.728440642356873,20.03809928894043,-5.389130115509033
16,2,495,18.616,187432365,187432365,-13,1.565137386322021,18.07122230529785,-4.187688827514648
16,4,496,18.674,187432370,187432370,-11,1.58489465713501,18.26226234436035,-3.563167095184326
40,6,498,24.586,187432375,187432375,-9,2.107985258102417,24.19163703918457,-3.846097707748413
12,8,500,30.998,187432379,187432379,-7,2.68151593208313,30.64986801147461,-3.777705907821655
27,10,501,31.872,187432384,187432384,-5,2.772777795791626,31.62941360473633,-2.777827739715576
40,0,513,25.012,187432416,187432416,-15,2.1602623462677,24.06296157836914,-6.473581790924072
10,2,515,18.62,187432421,187432421,-13,1.628558039665222,18.06953048706055,-4.188588619232178
11,4,516,19.31,187432425,187432425,-11,1.704781413078308,18.87840270996094,-3.684521675109863
42,6,518,24.276,187432430,187432430,-9,2.164773225784302,23.87919807434082,-3.797603130340576
1,7,519,13.84,187432432,187432432,7,1.24261748790741,13.68052005767822,1.686671733856201
12,8,520,31.008,187432434,187432434,-7,2.789387226104736,30.65020561218262,-3.778924703598022
29,10,521,32.52,187432439,187432439,-5,2.941786766052246,32.26240921020508,-2.834304809570313
58,0,533,24.718,187432471,187432471,-15,2.217864990234375,23.77252006530762,-6.397489070892334
23,2,535,18.578,187432476,187432476,-13,1.687806963920593,18.02298927307129,-4.179140567779541
14,4,536,18.94,187432481,187432481,-11,1.736741065979004,18.51072311401367,-3.613922357559204
15,6,538,20.046,187432485,187432485,-9,1.856388688087463,19.71198081970215,-3.135885238647461
31,8,540,30.77,187432490,187432490,-7,2.874128580093384,30.40510368347168,-3.749919652938843
29,10,541,32.542,187432494,187432494,-5,3.056452035903931,32.27376174926758,-2.836222171783447
39,0,553,24.46,187432527,187432527,-15,2.276817560195923,23.5165843963623,-6.330713748931885
27,2,555,20.074,187432531,187432531,-13,1.891685009002686,19.46781349182129,-4.51566743850708
34,4,556,18.906,187432536,187432536,-11,1.798111319541931,18.4713306427002,-3.607434749603271
50,6,558,23.716,187432540,187432540,-9,2.277645826339722,23.31301879882813,-3.709999799728394
28,8,560,30.952,187432545,187432545,-7,2.997872352600098,30.57466888427734,-3.77209997177124
18,10,561,31.822,187432550,187432550,-5,3.098972797393799,31.549072265625,-2.773470163345337
38,0,574,24.188,187432582,187432582,-15,2.336717844009399,23.24666786193848,-6.26031494140625
31,2,576,20.062,187432587,187432587,-13,1.961851954460144,19.44911575317383,-4.512968063354492
30,4,577,19.366,187432591,187432591,-11,1.91119658946991,18.91387748718262,-3.695207118988037
49,6,579,23.464,187432596,187432596,-9,2.33796763420105,23.05688667297363,-3.670578241348267
28,8,581,30.96,187432600,187432600,-7,3.1107177734375,30.57137489318848,-3.773074865341187
20,10,582,32.864,187432605,187432605,-5,3.319845676422119,32.57018661499023,-2.864286422729492
38,0,594,23.908,187432637,187432637,-15,2.3898606300354,22.96936225891113,-6.187845706939697
27,2,596,20.054,187432642,187432642,-13,2.028920650482178,19.43439674377441,-4.511168479919434
29,4,597,18.884,187432646,187432646,-11,1.927996039390564,18.4365119934082,-3.603237152099609
43,6,599,23.192,187432651,187432651,-9,2.390401840209961,22.78140068054199,-3.628028154373169
24,8,601,30.964,187432656,187432656,-7,3.217828512191772,30.56427764892578,-3.773562431335449
1,9,602,13.354,187432658,187432658,9,1.38326632976532,13.11685371398926,2.089025735855103
41,0,612,23.672,187432693,187432693,-15,2.437706232070923,22.73508071899414,-6.126764297485352
33,2,614,19.69,187432697,187432697,-13,2.052030563354492,19.07529067993164,-4.429286479949951
16,4,615,19.022,187432702,187432702,-11,2.000418901443481,18.56504821777344,-3.629568815231323
38,6,617,22.936,187432706,187432706,-9,2.434783935546875,22.52239608764648,-3.587980985641479
4,8,619,31.012,187432711,187432711,-7,3.318970203399658,30.60138320922852,-3.779412031173706
37,0,632,23.388,187432748,187432748,-15,2.486853837966919,22.45377731323242,-6.05325984954834
35,2,634,23.098,187432752,187432752,-13,2.485296964645386,22.36835479736328,-5.195919513702393
14,4,635,19.056,187432757,187432757,-11,2.068902254104614,18.59112358093262,-3.636056184768677
28,6,637,22.682,187432762,187432762,-9,2.485553026199341,22.26443481445313,-3.548246622085571
