"intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle","Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2"
100,0,3,21.142,456230444,456230444,-15,0.01069272588938475,20.42160034179688,-5.471952438354492
92,2,5,21.106,456230448,456230448,-13,0.0179463941603899,20.5650463104248,-4.747817039489746
71,4,6,21.078,456230453,456230453,-11,0.02166728675365448,20.69072723388672,-4.021872043609619
91,6,8,21.074,456230457,456230457,-9,0.02906257659196854,20.81452369689941,-3.296700000762939
52,8,10,21.106,456230462,456230462,-7,0.03656232357025146,20.94864654541016,-2.572174310684204
70,10,11,21.176,456230467,456230467,-5,0.04050027206540108,21.09538078308105,-1.845610022544861
100,0,23,21.122,456230499,456230499,-15,0.08189979940652847,20.40212059020996,-5.466775894165039
96,2,25,21.068,456230503,456230503,-13,0.08957013487815857,20.52783393859863,-4.739268779754639
73,4,26,21.044,456230508,456230508,-11,0.09373981505632401,20.65715026855469,-4.015384674072266
91,6,28,21.046,456230513,456230513,-9,0.1015834957361221,20.78664016723633,-3.292319774627686
62,8,30,21.062,456230517,456230517,-7,0.1094578579068184,20.90472030639648,-2.566812038421631
77,10,31,21.152,456230522,456230522,-5,0.1140072867274284,21.07120132446289,-1.843518257141113
96,0,41,21.092,456230554,456230554,-15,0.1457870900630951,20.3727855682373,-5.459011077880859
92,2,43,21.03,456230559,456230559,-13,0.1537818014621735,20.49042510986328,-4.730720520019531
78,4,44,21.022,456230563,456230563,-11,0.1584697514772415,20.63515853881836,-4.011186599731445
87,6,46,21.024,456230568,456230568,-9,0.1667115986347198,20.76449012756348,-3.288878202438354
60,8,48,21.034,456230573,456230573,-7,0.1748985052108765,20.87648391723633,-2.563399791717529
67,10,49,21.116,456230577,456230577,-5,0.1798970401287079,21.03487777709961,-1.840380668640137
6,12,51,22.618,456230582,456230582,-3,0.2010482996702194,22.58610725402832,-1.183734655380249
96,0,61,21.06,456230609,456230609,-15,0.2165714204311371,20.34124565124512,-5.450728893280029
84,2,63,21.012,456230614,456230614,-13,0.2251129597425461,20.47222709655762,-4.726671695709229
73,4,64,20.984,456230619,456230619,-11,0.2300822734832764,20.5971794128418,-4.003935813903809
