,X,Y,Z,azimuth,dis,laser_id,reflectivity
0,-19.20669037867214,14.04173473435278,-5.4928548449684955,30617,12209,2,153
1,-19.403627772750344,14.18571282700697,-4.672149060790076,30617,12243,4,153
2,-19.502706855151562,14.258148117281964,-3.8263870148840473,30617,12230,6,153
3,-19.488055471201847,14.24743670147544,-2.964106170299997,30617,12161,8,153
4,-19.49535671546682,14.252774536010085,-2.112829515688729,30617,12121,10,153
5,-19.141321037103026,13.999071201540795,-5.474858760620987,30618,12169,2,153
6,-19.37738150819429,14.171714841771804,-4.6664247909287795,30618,12228,4,153
7,-19.58631875925948,14.32452182142834,-3.8432819371083924,30618,12284,6,153
8,-19.60413871680516,14.337554508880103,-2.982142833123959,30618,12235,8,153
9,-19.616699456458843,14.346740849175795,-2.1262515000718687,30618,12198,10,153
10,-18.985443644833218,14.079280640045335,-5.456862676273477,30656,12129,2,192
11,-19.229349294038695,14.26015690235964,-4.653449779243175,30656,12194,4,192
12,-19.484538106500093,14.449400565771304,-3.8420304613880707,30656,12280,6,192
13,-19.60747653821038,14.540569606320286,-2.997254631706197,30656,12297,8,192
14,-19.641144076060698,14.565536877179028,-2.1393248614840172,30656,12273,10,192
15,-13.183326142919924,9.780096198582438,-4.398370852472238,30657,8497,0,192
16,-18.91725224493098,14.033829153778095,-5.437966787708593,30657,12087,2,192
17,-19.17325071615281,14.223742507062171,-4.64047476755757,30657,12160,4,192
18,-19.421729545136024,14.408077387685,-3.830141442045013,30657,12242,6,192
19,-19.662332737652353,14.586569700094296,-3.0060292244313676,30657,12333,8,192
20,-19.7538121803809,14.654434041792191,-2.15187528843968,30657,12345,10,192
21,-13.367853910856487,10.062430830279,-4.483263499265864,30697,8661,0,233
22,-18.776779863679256,14.133910338457802,-5.425819430774024,30697,12060,2,233
23,-19.00289939019374,14.304118070386977,-4.6233019579736805,30697,12115,4,233
24,-19.267009953605275,14.502922926693513,-3.819503898422277,30697,12208,6,233
25,-19.506097263255676,14.6828919427972,-2.9977421090798173,30697,12299,8,233
26,-19.743349965770076,14.86147998873695,-2.1619853545984085,30697,12403,10,233
27,-19.933623717278014,15.004705406678672,-1.3075615307737087,30697,12492,12,233
28,-18.716713278026948,14.093814492659714,-5.409173052752577,30698,12023,2,233
29,-18.943942429782343,14.264919614835444,-4.60956371030657,30698,12079,4,233
30,-19.198201547295326,14.456378488092978,-3.8063634033588976,30698,12166,6,233
31,-19.451203508067707,14.646890713633733,-2.989698732415078,30698,12266,8,233
32,-19.67072494712953,14.812191874865453,-2.1543156492366147,30698,12359,10,233
33,-19.900690070270564,14.98535720240917,-1.3055727644364767,30698,12473,12,233
34,-14.218462911019696,10.859043861595614,-4.79384635338889,30737,9261,0,17
35,-18.572336331520802,14.184220622046588,-5.395226087383259,30737,11992,2,17
36,-18.796477707492357,14.355403755420811,-4.597351934602471,30737,12047,4,17
37,-19.03342047662096,14.53636367624751,-3.7932229082955184,30737,12124,6,17
38,-19.286373132716857,14.729550802355464,-2.979705446255856,30737,12225,8,17
39,-19.525110973710873,14.911881670537245,-2.1494349276427456,30737,12331,10,17
40,-19.74267270979896,15.078039746102107,-1.3019092474994707,30737,12438,12,17
41,-18.49862848217364,14.133040338566394,-5.374530590383623,30738,11946,2,17
42,-18.726889603637783,14.30743292342683,-4.580942361000088,30738,12004,4,17
43,-18.964956265853477,14.489316988161933,-3.780082413232139,30738,12082,6,17
44,-19.222283169696034,14.685915969308557,-2.9701996374702544,30738,12186,8,17
45,-19.471845483308645,14.876582766507704,-2.1438569601068953,30738,12299,10,17
