reflectivity,laser_id,azimuth,distance_m,adjustedtime,timestamp,vertical_angle,X,Y,Z
100,15,6270,1226,268284261,268284261,15,1.052322745323181,0.5431442856788635,0.3173121511936188
100,0,6278,1188,268284282,268284282,-15,1.020439863204956,0.5248851776123047,-0.3074770271778107
100,1,6279,1174,268284284,268284284,1,1.043922185897827,0.5367334485054016,0.02048912458121777
100,2,6280,1182,268284286,268284286,-13,1.024345636367798,0.5264421701431274,-0.2658921480178833
100,3,6281,1186,268284289,268284289,3,1.053496599197388,0.5411913394927979,0.06207044422626495
100,4,6281,1174,268284291,268284291,-11,1.025082349777222,0.5265945792198181,-0.2240097671747208
100,5,6282,1.17,268284293,268284293,5,1.036843180656433,0.5324075818061829,0.101972222328186
100,6,6283,1176,268284295,268284295,-9,1.033354043960571,0.5303880572319031,-0.1839669346809387
100,7,6284,1192,268284298,268284298,7,1.052659153938293,0.5400646328926086,0.1452682614326477
100,8,6285,1166,268284300,268284300,-7,1.029790639877319,0.5281050205230713,-0.1420996487140656
100,9,6285,1.2,268284302,268284302,9,1.05463182926178,0.540844202041626,0.1877213567495346
100,10,6286,1148,268284305,268284305,-5,1.017711400985718,0.5216861367225647,-0.1000547930598259
100,11,6287,1216,268284307,268284307,11,1.062325358390808,0.5443214178085327,0.2320237457752228
100,12,6288,1174,268284309,268284309,-3,1.043491005897522,0.5344410538673401,-0.06144241243600845
100,13,6289,1204,268284312,268284312,13,1.044252395629883,0.5346009135246277,0.2708410620689392
100,14,6290,1162,268284314,268284314,-1,1.034269690513611,0.5292625427246094,-0.02027969621121883
100,15,6290,1212,268284316,268284316,15,1.042173981666565,0.5333073735237122,0.3136886954307556
100,0,6297,1186,268284337,268284337,-15,1.020453929901123,0.5206204652786255,-0.3069593906402588
100,1,6298,1164,268284339,268284339,1,1.036789178848267,0.5287263989448547,0.02031460031867027
100,2,6299,1182,268284342,268284342,-13,1.026085734367371,0.5230424404144287,-0.2658921480178833
100,3,6300,1196,268284344,268284344,3,1.064183354377747,0.5422285199165344,0.06259380280971527
100,4,6300,1176,268284346,268284346,-11,1.028572201728821,0.5240837335586548,-0.2243913859128952
100,5,6301,1174,268284348,268284348,5,1.042153835296631,0.5307747721672058,0.1023208424448967
100,6,6302,1164,268284351,268284351,-9,1.024544954299927,0.5215812921524048,-0.1820897161960602
100,7,6303,1192,268284353,268284353,7,1.054444313049316,0.5365709662437439,0.1452682614326477
100,8,6304,1.17,268284355,268284355,-7,1.035074949264526,0.5264871716499329,-0.1425871253013611
100,9,6305,1204,268284358,268284358,9,1.060034990310669,0.5389500856399536,0.1883471012115479
100,10,6305,1146,268284360,268284360,-5,1.017659783363342,0.5174054503440857,-0.09988047927618027
100,11,6306,1204,268284362,268284362,11,1.05362331867218,0.5354588627815247,0.2297340333461761
100,12,6307,1178,268284365,268284365,-3,1.048818945884705,0.5327869057655334,-0.06165175512433052
100,13,6308,1.2,268284367,268284367,13,1.04254424571991,0.5293705463409424,0.2699412703514099
100,14,6309,1172,268284369,268284369,-1,1.044934988021851,0.5303550958633423,-0.02045422047376633
77,15,6309,1.21,268284371,268284371,15,1.042214155197144,0.5289741158485413,0.3131710588932037
100,0,6317,1194,268284392,268284392,-15,1.029160618782043,0.5205429792404175,-0.3090299367904663
100,1,6318,1166,268284395,268284395,1,1.040413022041321,0.5260063409805298,0.02034950628876686
100,2,6319,1174,268284397,268284397,-13,1.020948171615601,0.5159417390823364,-0.2640925347805023
100,3,6320,1192,268284399,268284399,3,1.062504172325134,0.5367094874382019,0.0623844601213932
100,4,6320,1186,268284401,268284401,-11,1.039157152175903,0.5249160528182983,-0.2262994647026062
100,5,6321,1182,268284404,268284404,5,1.051114320755005,0.5307258367538452,0.1030180901288986
100,6,6322,1166,268284406,268284406,-9,1.028122782707214,0.5188918113708496,-0.1824025809764862
100,7,6323,1172,268284408,268284408,7,1.03858745098114,0.5239459276199341,0.1428308635950089
100,8,6324,1176,268284411,268284411,-7,1.042223930358887,0.5255522131919861,-0.1433183550834656
100,9,6325,1206,268284413,268284413,9,1.063673734664917,0.536135733127594,0.1886599659919739
100,10,6325,1168,268284415,268284415,-5,1.039030432701111,0.5237144827842712,-0.1017979085445404
100,11,6326,1188,268284418,268284418,11,1.041459560394287,0.5247109532356262,0.2266810834407806
100,12,6327,1162,268284420,268284420,-3,1.036401748657227,0.5219358801841736,-0.06081438064575195
79,13,6328,1192,268284422,268284422,13,1.037423133850098,0.5222232937812805,0.2681416571140289
100,14,6329,1.18,268284424,268284424,-1,1.053925156593323,0.5302996039390564,-0.02059383876621723
62,15,6330,1204,268284427,268284427,15,1.038968324661255,0.522546648979187,0.3116181194782257
100,0,6338,1202,268284448,268284448,-15,1.037969827651978,0.5202298164367676,-0.3111004829406738
100,1,6339,1174,268284450,268284450,1,1.049485445022583,0.5257722735404968,0.02048912458121777
100,2,6340,1174,268284452,268284452,-13,1.02283239364624,0.5121963024139404,-0.2640925347805023
100,3,6341,1184,268284454,268284454,3,1.057320117950439,0.5292356610298157,0.06196577101945877
100,4,6341,1.19,268284457,268284457,-11,1.044585347175598,0.5228613615036011,-0.2270627021789551
100,5,6342,1.19,268284459,268284459,5,1.060179710388184,0.5304356813430786,0.1037153303623199
100,6,6343,1176,268284461,268284461,-9,1.038851499557495,0.5195379257202148,-0.1839669346809387
100,7,6344,1174,268284464,268284464,7,1.042276501655579,0.5210233926773071,0.1430746018886566
100,8,6345,1164,268284466,268284466,-7,1.033488631248474,0.5164049863815308,-0.1418559104204178
100,9,6346,1196,268284468,268284468,9,1.056795597076416,0.527820348739624,0.1870956271886826
100,10,6346,1172,268284471,268284471,-5,1.04450786113739,0.5216832160949707,-0.1021465286612511
89,11,6347,1188,268284473,268284473,11,1.043375730514526,0.5208902955055237,0.2266810834407806
100,12,6348,1162,268284475,268284475,-3,1.038307785987854,0.5181337594985962,-0.06081438064575195
70,13,6349,1184,268284477,268284477,13,1.032354831695557,0.5149381756782532,0.2663420438766479
100,14,6350,1188,268284480,268284480,-1,1.06302011013031,0.5300022959709167,-0.02073345892131329
62,15,6350,1.2,268284482,268284482,15,1.037328243255615,0.5171927809715271,0.3105828464031219
100,0,6358,1202,268284503,268284503,-15,1.039779424667358,0.5166034698486328,-0.3111004829406738
100,1,6359,1.19,268284505,268284505,1,1.065642356872559,0.5292212963104248,0.02076836302876472
100,2,6360,1182,268284507,268284507,-13,1.031596064567566,0.5120887160301208,-0.2658921480178833
100,3,6361,1178,268284510,268284510,3,1.053793668746948,0.5228785276412964,0.06165175512433052
100,4,6361,1178,268284512,268284512,-11,1.035852074623108,0.5139761567115784,-0.2247729897499084
100,5,6362,1.19,268284514,268284514,5,1.062024831771851,0.5267317295074463,0.1037153303623199
100,6,6363,1.19,268284517,268284517,-9,1.05304753780365,0.5220502614974976,-0.1861570179462433
100,7,6364,1.17,268284519,268284519,7,1.040531516075134,0.5156192183494568,0.1425871253013611
100,8,6365,1178,268284521,268284521,-7,1.047736763954163,0.5189619660377502,-0.1435620933771133
92,9,6366,1182,268284524,268284524,9,1.046239614486694,0.5179929733276367,0.184905543923378
100,10,6366,1178,268284526,268284526,-5,1.051679134368896,0.5206860899925232,-0.1026694625616074
85,11,6367,1192,268284528,268284528,11,1.048706769943237,0.5189865827560425,0.2274443209171295
100,12,6368,1178,268284530,268284530,-3,1.054431676864624,0.5215906500816345,-0.06165175512433052
70,13,6369,1176,268284533,268284533,13,1.027158617973328,0.507876455783844,0.264542430639267
100,14,6370,1168,268284535,268284535,-1,1.046936631202698,0.5174283385276794,-0.0203844103962183
61,15,6370,1192,268284537,268284537,15,1.032199740409851,0.5101448893547058,0.3085123002529144
100,0,6378,1196,268284558,268284558,-15,1.036377191543579,0.5104102492332458,-0.3095475733280182
100,1,6379,1184,268284560,268284560,1,1.062100887298584,0.5228486657142639,0.02066364884376526
100,2,6380,1194,268284563,268284563,-13,1.04386842250824,0.5136469602584839,-0.2685915529727936
100,3,6380,1184,268284565,268284565,3,1.060897946357727,0.522026538848877,0.06196577101945877
100,4,6381,1186,268284567,268284567,-11,1.044686675071716,0.5138231515884399,-0.2262994647026062
100,5,6382,1184,268284570,268284570,5,1.05849301815033,0.5203843116760254,0.1031923964619637
100,6,6383,1198,268284572,268284572,-9,1.061954975128174,0.5218561291694641,-0.1874084919691086
99,7,6384,1172,268284574,268284574,7,1.044106721878052,0.5128591060638428,0.1428308635950089
100,8,6385,1188,268284576,268284576,-7,1.058451414108276,0.5196758508682251,-0.1447807848453522
84,9,6385,1.18,268284579,268284579,9,1.046178340911865,0.5136500597000122,0.1845926642417908
100,10,6386,1.18,268284581,268284581,-5,1.055278897285461,0.5178896188735962,-0.102843776345253
89,11,6387,1182,268284583,268284583,11,1.041699051856995,0.5109995603561401,0.2255362272262573
100,12,6388,1188,268284586,268284586,-3,1.065212368965149,0.5223033428192139,-0.06217511743307114
68,13,6389,1176,268284588,268284588,13,1.028925180435181,0.5042879581451416,0.264542430639267
100,14,6390,1172,268284590,268284590,-1,1.052327990531921,0.5155301690101624,-0.02045422047376633
60,15,6390,1.18,268284593,268284593,15,1.023565053939819,0.5014393329620361,0.3054064810276031
100,0,6398,1.2,268284613,268284613,-15,1.041624665260315,0.508484423160553,-0.3105828464031219
100,1,6399,1184,268284616,268284616,1,1.063919425010681,0.5191380977630615,0.02066364884376526
100,2,6400,1.2,268284618,268284618,-13,1.050909638404846,0.5125628709793091,-0.2699412703514099
100,3,6401,1182,268284620,268284620,3,1.061008930206299,0.517259418964386,0.06186110153794289
100,4,6401,1198,268284623,268284623,-11,1.057062149047852,0.5153353214263916,-0.2285891771316528
88,5,6402,1.17,268284625,268284625,5,1.047765731811523,0.5105768442153931,0.101972222328186
100,6,6403,1.19,268284627,268284627,-9,1.056666374206543,0.5146859288215637,-0.1861570179462433
96,7,6404,1168,268284629,268284629,7,1.042320966720581,0.5074734687805176,0.1423433870077133
100,8,6405,1194,268284632,268284632,-7,1.065613865852356,0.5185839533805847,-0.1455119997262955
82,9,6406,1174,268284634,268284634,9,1.042724847793579,0.5072199106216431,0.1836540549993515
100,10,6406,1178,268284636,268284636,-5,1.055288553237915,0.5133313536643982,-0.1026694625616074
82,11,6407,1162,268284639,268284639,11,1.025820255279541,0.4987754821777344,0.2217200547456741
100,12,6408,1186,268284641,268284641,-3,1.065232753753662,0.5177088379859924,-0.06207044422626495
66,13,6409,1174,268284643,268284643,13,1.028926372528076,0.499841719865799,0.2640925347805023
100,14,6410,1174,268284646,268284646,-1,1.055920004844666,0.5127272009849548,-0.02048912458121777
58,15,6411,1168,268284648,268284648,15,1.014968276023865,0.4926232397556305,0.3023006319999695
100,0,6416,1204,268284669,268284669,-15,1.046694278717041,0.5068936347961426,-0.3116181194782257
100,1,6417,1184,268284671,268284671,1,1.065545201301575,0.5157931447029114,0.02066364884376526
100,2,6418,1188,268284673,268284673,-13,1.04198956489563,0.5041662454605103,-0.2672418653964996
98,3,6418,1.18,268284676,268284676,3,1.060741066932678,0.5132391452789307,0.0617564283311367
100,4,6419,1204,268284678,268284678,-11,1.06397819519043,0.514576256275177,-0.2297340333461761
82,5,6420,1166,268284680,268284680,5,1.045776963233948,0.505548357963562,0.1016235947608948
100,6,6421,1192,268284682,268284682,-9,1.060056805610657,0.5122232437133789,-0.1864698827266693
90,7,6422,1142,268284685,268284685,7,1.02067244052887,0.4929728507995605,0.1391747891902924
100,8,6423,1196,268284687,268284687,-7,1.06902551651001,0.5160967111587524,-0.1457557380199432
77,9,6424,1182,268284689,268284689,9,1.051429510116577,0.5073755979537964,0.184905543923378
100,10,6424,1182,268284692,268284692,-5,1.060484766960144,0.5117453336715698,-0.1030180901288986
78,11,6425,1.15,268284694,268284694,11,1.016772389411926,0.4904327690601349,0.2194303423166275
100,12,6426,1176,268284696,268284696,-3,1.05785858631134,0.5100228190422058,-0.06154708564281464
70,13,6427,1166,268284699,268284699,13,1.0234694480896,0.4932227730751038,0.2622929215431213
100,14,6428,1.18,268284701,268284701,-1,1.062930226325989,0.5120108723640442,-0.02059383876621723
55,15,6428,1164,268284703,268284703,15,1.012944579124451,0.4879328608512878,0.3012653589248657
100,0,6436,1214,268284724,268284724,-15,1.057165503501892,0.5074166059494019,-0.3142063319683075
99,1,6437,1174,268284726,268284726,1,1.058324456214905,0.507745623588562,0.02048912458121777
100,2,6438,1196,268284728,268284728,-13,1.050771594047546,0.5038964748382568,-0.2690414488315582
92,3,6438,1.16,268284731,268284731,3,1.044517278671265,0.500897228717804,0.06070970743894577
100,4,6439,1206,268284733,268284733,-11,1.067538261413574,0.5117077231407166,-0.2301156520843506
75,5,6440,1176,268284735,268284735,5,1.056519269943237,0.5061992406845093,0.1024951562285423
100,6,6441,1188,268284738,268284738,-9,1.058275103569031,0.5068134069442749,-0.1858441382646561
86,7,6442,1142,268284740,268284740,7,1.022387027740479,0.4894070327281952,0.1391747891902924
100,8,6443,1.19,268284742,268284742,-7,1.065448403358459,0.5097916126251221,-0.1450245231389999
75,9,6444,1.17,268284745,268284745,9,1.04250180721283,0.4985885918140411,0.1830283254384995
100,10,6444,1186,268284747,268284747,-5,1.065859436988831,0.5097596645355225,-0.1033667102456093
80,11,6445,1146,268284749,268284749,11,1.014935612678528,0.4851870834827423,0.2186671048402786
100,12,6446,1172,268284752,268284752,-3,1.056028246879578,0.5046048760414124,-0.06133773922920227
66,13,6447,1144,268284754,268284754,13,1.005841732025146,0.4804085493087769,0.2573440074920654
100,14,6448,1182,268284756,268284756,-1,1.066515684127808,0.5091589093208313,-0.02062874473631382
61,15,6448,1.16,268284758,268284758,15,1.011154890060425,0.4827294647693634,0.300230085849762
100,0,6457,1212,268284779,268284779,-15,1.057273507118225,0.502708911895752,-0.3136886954307556
85,1,6458,1168,268284781,268284781,1,1.054759979248047,0.501288115978241,0.0203844103962183
100,2,6459,1198,268284784,268284784,-13,1.05437171459198,0.5008780360221863,-0.2694913744926453
84,3,6460,1.15,268284786,268284786,3,1.03741192817688,0.4925993978977203,0.06018634885549545
100,4,6460,1198,268284788,268284788,-11,1.062312722206116,0.5044231414794922,-0.2285891771316528
75,5,6461,1.16,268284791,268284791,5,1.043967962265015,0.4954891800880432,0.1011006608605385
100,6,6462,1188,268284793,268284793,-9,1.060125589370728,0.5029311776161194,-0.1858441382646561
86,7,6463,1138,268284795,268284795,7,1.020586609840393,0.483955442905426,0.1386873126029968
100,8,6464,1186,268284798,268284798,-7,1.063722133636475,0.5041826963424683,-0.1445370465517044
73,9,6464,1144,268284800,268284800,9,1.02103066444397,0.48394775390625,0.1789610236883163
100,10,6465,1176,268284802,268284802,-5,1.058717966079712,0.501584529876709,-0.1024951562285423
82,11,6466,1142,268284805,268284805,11,1.013158321380615,0.4797833859920502,0.2179038673639297
100,12,6467,1.17,268284807,268284807,-3,1.056065320968628,0.499876469373703,-0.06123306974768639
68,13,6468,1138,268284809,268284809,13,1.002311229705811,0.4742184579372406,0.2559942901134491
86,14,6469,1156,268284811,268284811,-1,1.04487407207489,0.4941328167915344,-0.02017498202621937
59,15,6470,1152,268284814,268284814,15,1.006014704704285,0.4755409955978394,0.2981595396995544
100,0,6477,1206,268284834,268284834,-15,1.053779125213623,0.4965448975563049,-0.3121357560157776
85,1,6478,1156,268284837,268284837,1,1.04564893245697,0.4924909174442291,0.02017498202621937
100,2,6479,1204,268284839,268284839,-13,1.061403036117554,0.4996846318244934,-0.2708410620689392
85,3,6479,1.15,268284841,268284841,3,1.039039731025696,0.4891564846038818,0.06018634885549545
100,4,6480,1.19,268284844,268284844,-11,1.056961417198181,0.4973682761192322,-0.2270627021789551
78,5,6481,1132,268284846,268284846,5,1.020450353622437,0.4799699783325195,0.09866029769182205
100,6,6482,1184,268284848,268284848,-9,1.05829930305481,0.4975467026233673,-0.185218408703804
84,7,6483,1.14,268284851,268284851,7,1.02406632900238,0.4812342524528503,0.1389310508966446
100,8,6484,1176,268284853,268284853,-7,1.056491851806641,0.496246725320816,-0.1433183550834656
79,9,6485,1.14,268284855,268284855,9,1.019221305847168,0.4785231947898865,0.1783352941274643
97,10,6485,1146,268284858,268284858,-5,1.033409714698792,0.4851846694946289,-0.09988047927618027
80,11,6486,1138,268284860,268284860,11,1.011272311210632,0.4745757877826691,0.2171406298875809
95,12,6487,1168,268284862,268284862,-3,1.055995583534241,0.4953388869762421,-0.0611283965408802
66,13,6488,1132,268284864,268284864,13,0.9986671209335327,0.468235045671463,0.2546446025371552
79,14,6489,1148,268284867,268284867,-1,1.039349675178528,0.4870881736278534,-0.02003536187112331
58,15,6490,1136,268284869,268284869,15,0.9936731457710266,0.4654705226421356,0.2940184473991394
100,0,6496,1206,268284890,268284890,-15,1.055419921875,0.4930477142333984,-0.3121357560157776
85,1,6497,1144,268284892,268284892,1,1.036404967308044,0.4839443862438202,0.01996555365622044
100,2,6498,1206,268284894,268284894,-13,1.064820051193237,0.4969863295555115,-0.2712909579277039
85,3,6498,1146,268284897,268284897,3,1.037036418914795,0.4840188026428223,0.05997700616717339
100,4,6499,1186,268284899,268284899,-11,1.055046558380127,0.492200493812561,-0.2262994647026062
75,5,6500,1124,268284901,268284901,5,1.014813542366028,0.4732153117656708,0.09796305745840073
100,6,6501,1176,268284904,268284904,-9,1.052781581878662,0.4906964600086212,-0.1839669346809387
82,7,6502,1128,268284906,268284906,7,1.014860153198242,0.4728058278560638,0.137468621134758
86,8,6503,1172,268284908,268284908,-7,1.054532527923584,0.4910645484924316,-0.1428308635950089
69,9,6503,1134,268284911,268284911,9,1.015347361564636,0.4728171825408936,0.177396684885025
95,10,6504,1154,268284913,268284913,-5,1.042238235473633,0.4851181209087372,-0.1005777269601822
76,11,6505,1.12,268284915,268284915,11,0.9968202114105225,0.4637662768363953,0.2137060761451721
93,12,6506,1.16,268284917,268284917,-3,1.050388336181641,0.4884656369686127,-0.06070970743894577
68,13,6507,1.13,268284920,268284920,13,0.9984472393989563,0.4640993475914001,0.2541946768760681
81,14,6508,1148,268284922,268284922,-1,1.040959119796753,0.4836388826370239,-0.02003536187112331
58,15,6509,1132,268284924,268284924,15,0.9917069673538208,0.4605454504489899,0.2929831445217133
100,0,6516,1214,268284945,268284945,-15,1.064146995544434,0.4926067888736725,-0.3142063319683075
85,1,6517,1136,268284947,268284947,1,1.030828595161438,0.4769648015499115,0.01982593350112438
100,2,6518,1196,268284950,268284950,-13,1.05770468711853,0.4891763031482697,-0.2690414488315582
83,3,6518,1.14,268284952,268284952,3,1.033281326293945,0.4778807759284973,0.05966299027204514
96,4,6519,1192,268284954,268284954,-11,1.062104344367981,0.4909861087799072,-0.2274443209171295
72,5,6520,1128,268284957,268284957,5,1.020076513290405,0.4713414907455444,0.09831167757511139
93,6,6521,1166,268284959,268284959,-9,1.045521378517151,0.482877254486084,-0.1824025809764862
78,7,6522,1108,268284961,268284961,7,0.9984812140464783,0.4609402120113373,0.1350312381982803
89,8,6523,1178,268284964,268284964,-7,1.061647653579712,0.4898756742477417,-0.1435620933771133
69,9,6523,1.13,268284966,268284966,9,1.013404369354248,0.4676147997379303,0.1767709404230118
87,10,6524,1148,268284968,268284968,-5,1.038497567176819,0.4789737164974213,-0.1000547930598259
76,11,6525,1104,268284970,268284970,11,0.9841696619987488,0.4537084400653839,0.2106531262397766
86,12,6526,1128,268284973,268284973,-3,1.023063898086548,0.4714224338531494,-0.05903495848178864
66,13,6527,1124,268284975,268284975,13,0.9947510957717896,0.4581655561923981,0.2528449892997742
79,14,6528,1.14,268284977,268284977,-1,1.035375237464905,0.47665736079216,-0.01989574357867241
56,15,6529,1124,268284980,268284980,15,0.9862887263298035,0.4538506865501404,0.2909125983715057
100,0,6536,1208,268285000,268285000,-15,1.060592293739319,0.4864729642868042,-0.3126533925533295
81,1,6537,1132,268285003,268285003,1,1.028851628303528,0.4716968536376953,0.01975612342357635
100,2,6538,1194,268285005,268285005,-13,1.057634234428406,0.4846693873405457,-0.2685915529727936
80,3,6538,1116,268285007,268285007,3,1.013154864311218,0.4642863869667053,0.05840692669153214
78,4,6539,1.18,268285010,268285010,-11,1.053102254867554,0.4823701977729797,-0.2251546084880829
69,5,6540,1.12,268285012,268285012,5,1.014469385147095,0.4644603133201599,0.09761442989110947
95,6,6541,1176,268285014,268285014,-9,1.056181669235229,0.4833347499370575,-0.1839669346809387
90,7,6542,1108,268285016,268285016,7,1.000084042549133,0.4574520587921143,0.1350312381982803
78,8,6543,1148,268285019,268285019,-7,1.036270976066589,0.4737856984138489,-0.1399060040712357
69,9,6543,1122,268285021,268285021,9,1.0078444480896,0.4607890248298645,0.1755194664001465
89,10,6544,1.14,268285023,268285023,-5,1.032914638519287,0.4720332622528076,-0.09935754537582397
73,11,6545,1108,268285026,268285026,11,0.9893189668655396,0.4519016742706299,0.2114163637161255
85,12,6546,1.13,268285028,268285028,-3,1.026520133018494,0.4686779081821442,-0.05913963168859482
63,13,6547,1104,268285030,268285030,13,0.9786157608032227,0.4465998709201813,0.2483459711074829
76,14,6548,1.14,268285033,268285033,-1,1.037032842636108,0.4730403125286102,-0.01989574357867241
59,15,6548,1124,268285035,268285035,15,0.9877883195877075,0.4505775570869446,0.2909125983715057
99,0,6556,1.21,268285056,268285056,-15,1.064042687416077,0.4835671186447144,-0.3131710588932037
83,1,6557,1132,268285058,268285058,1,1.030491948127747,0.4681026339530945,0.01975612342357635
77,2,6558,1188,268285060,268285060,-13,1.053996324539185,0.4785576462745667,-0.2672418653964996
83,3,6558,1104,268285063,268285063,3,1.003857851028442,0.4557926952838898,0.05777889490127563
78,4,6559,1174,268285065,268285065,-11,1.049416303634644,0.4762572348117828,-0.2240097671747208
70,5,6560,1112,268285067,268285067,5,1.008826732635498,0.457624077796936,0.09691718965768814
88,6,6561,1172,268285069,268285069,-9,1.054264187812805,0.4780136048793793,-0.1833411902189255
82,7,6562,1096,268285072,268285072,7,0.9908263683319092,0.4490417838096619,0.1335687935352325
76,8,6563,1144,268285074,268285074,-7,1.034301996231079,0.4685273468494415,-0.1394185274839401
69,9,6563,1.11,268285076,268285076,9,0.9986504912376404,0.4523776173591614,0.1736422628164291
89,10,6564,1136,268285079,268285079,-5,1.030925989151001,0.4667812585830688,-0.09900892525911331
78,11,6565,1106,268285081,268285081,11,0.989101767539978,0.4476360976696014,0.211034744977951
90,12,6566,1132,268285083,268285083,-3,1.029969573020935,0.4659150242805481,-0.0592443011701107
66,13,6567,1.1,268285086,268285086,13,0.9766173958778381,0.4415754079818726,0.2474461644887924
78,14,6568,1.12,268285088,268285088,-1,1.020455241203308,0.4611821174621582,-0.01954669505357742
60,15,6569,1116,268285090,268285090,15,0.9823908805847168,0.4437729120254517,0.2888420522212982
72,0,6576,1.19,268285111,268285111,-15,1.048108816146851,0.4719185829162598,-0.3079946637153625
81,1,6577,1128,268285113,268285113,1,1.028472542762756,0.4628613293170929,0.01968631520867348
74,2,6578,1184,268285116,268285116,-13,1.052106022834778,0.4732767045497894,-0.2663420438766479
78,3,6579,1104,268285118,268285118,3,1.005521655082703,0.4521103203296661,0.05777889490127563
81,4,6579,1166,268285120,268285120,-11,1.043910026550293,0.4693708121776581,-0.222483292222023
75,5,6580,1098,268285122,268285122,5,0.9976968765258789,0.4483827352523804,0.09569700807332993
83,6,6581,1158,268285125,268285125,-9,1.043312907218933,0.4686645567417145,-0.1811511069536209
82,7,6582,1.1,268285127,268285127,7,0.9960095882415771,0.4472066462039948,0.1340562850236893
81,8,6583,1142,268285129,268285129,-7,1.034120082855225,0.4641013145446777,-0.1391747891902924
66,9,6583,1094,268285132,268285132,9,0.985805869102478,0.4424184560775757,0.1711392998695374
87,10,6584,1112,268285134,268285134,-5,1.010734677314758,0.4533943235874176,-0.09691718965768814
75,11,6585,1096,268285136,268285136,11,0.981701135635376,0.4401646554470062,0.2091266661882401
83,12,6586,1126,268285139,268285139,-3,1.026121854782104,0.459866464138031,-0.05893028527498245
64,13,6587,1092,268285141,268285141,13,0.9710389971733093,0.4349770545959473,0.2456465512514114
75,14,6588,1116,268285143,268285143,-1,1.0184086561203,0.455982893705368,-0.0194768849760294
61,15,6588,1.1,268285146,268285146,15,0.9697515964508057,0.4341971576213837,0.2847009599208832
70,0,6596,1194,268285166,268285166,-15,1.05327832698822,0.4698310792446136,-0.3090299367904663
85,1,6597,1104,268285169,268285169,1,1.00816535949707,0.4494968056678772,0.01926745660603046
74,2,6598,1172,268285171,268285171,-13,1.043071746826172,0.4648418128490448,-0.2636426389217377
73,3,6599,1.11,268285173,268285173,3,1.012567043304443,0.4510356783866882,0.05809291079640388
75,4,6599,1158,268285175,268285175,-11,1.038368582725525,0.4625286459922791,-0.2209568172693253
70,5,6600,1088,268285178,268285178,5,0.9901552200317383,0.4408455193042755,0.09482544660568237
81,6,6601,1.14,268285180,268285180,-9,1.02869987487793,0.4577915668487549,-0.1783352941274643
80,7,6602,1084,268285182,268285182,7,0.9830545783042908,0.4372729659080505,0.1321063637733459
78,8,6603,1136,268285185,268285185,-7,1.030292153358459,0.4580693542957306,-0.1384435743093491
69,9,6604,1098,268285187,268285187,9,0.9910311102867126,0.4404067099094391,0.1717650443315506
83,10,6604,1102,268285189,268285189,-5,1.003207683563232,0.4458178877830505,-0.09604562819004059
73,11,6605,1084,268285192,268285192,11,0.9724662899971008,0.4319534301757812,0.2068369537591934
88,12,6606,1.12,268285194,268285194,-3,1.022244572639465,0.4538504779338837,-0.0586162693798542
63,13,6607,1092,268285196,268285196,13,0.9725514650344849,0.4315848350524902,0.2456465512514114
76,14,6608,1112,268285199,268285199,-1,1.016338229179382,0.4508036375045776,-0.01940707676112652
60,15,6609,1.08,268285201,268285201,15,0.9536758661270142,0.4228101074695587,0.279524564743042
70,0,6615,1.19,268285222,268285222,-15,1.051296830177307,0.4647734463214874,-0.3079946637153625
81,1,6616,1096,268285224,268285224,1,1.002334117889404,0.4429181516170502,0.01912783831357956
71,2,6617,1156,268285226,268285226,-13,1.030346632003784,0.455081582069397,-0.2600434124469757
73,3,6618,1098,268285228,268285228,3,1.003094434738159,0.442835658788681,0.05746487900614738
75,4,6618,1162,268285231,268285231,-11,1.043488740921021,0.460668534040451,-0.2217200547456741
73,5,6619,1092,268285233,268285233,5,0.9952573180198669,0.4391682744026184,0.09517407417297363
78,6,6620,1128,268285235,268285235,-9,1.019367933273315,0.4495948255062103,-0.1764580756425858
85,7,6621,1074,268285238,268285238,7,0.9754170775413513,0.4300068616867065,0.1308876723051071
73,8,6622,1124,268285240,268285240,-7,1.020906090736389,0.4498476386070251,-0.1369811445474625
75,9,6622,1102,268285242,268285242,9,0.9960251450538635,0.4388841986656189,0.1723907738924026
85,10,6623,1102,268285245,268285245,-5,1.004680514335632,0.4424886703491211,-0.09604562819004059
75,11,6624,1072,268285247,268285247,11,0.9631122350692749,0.423980176448822,0.2045472413301468
80,12,6625,1098,268285249,268285249,-3,1.003634691238403,0.4416098296642303,-0.05746487900614738
64,13,6626,1088,268285252,268285252,13,0.9704095721244812,0.4267883002758026,0.2447467446327209
73,14,6627,1104,268285254,268285254,-1,1.010505080223083,0.4442119300365448,-0.01926745660603046
62,15,6627,1084,268285256,268285256,15,0.9585364460945129,0.4213668406009674,0.2805598378181458
70,0,6635,1.19,268285277,268285277,-15,1.052912712097168,0.4611009061336517,-0.3079946637153625
81,1,6636,1092,268285279,268285279,1,1.000210285186768,0.4378129541873932,0.01905802823603153
66,2,6637,1.15,268285281,268285281,-13,1.026572823524475,0.4491389095783234,-0.2586937248706818
73,3,6638,1082,268285284,268285284,3,0.9899945855140686,0.4329296052455902,0.05662750452756882
73,4,6638,1148,268285286,268285286,-11,1.032498955726624,0.4515169560909271,-0.2190487235784531
70,5,6639,1076,268285288,268285288,5,0.9821793437004089,0.429307758808136,0.09377957880496979
